,Batting Avg All,Batting Avg Rec,Batting Ball By Wicket All,Batting Ball By Wicket Rec,Batting Strike Rate All,Batting Strike Rate Rec,Bowling Avg All,Bowling Avg Rec,Bowling Eco All,Bowling Eco Rec,Bowling Strike Rate All,Bowling Strike Rate Rec,Current Winner,Decision Winning Toss,Face To Face Win Diff,Innings,Non Striker Ball,Non Striker Run,Striker Ball,Striker Run,Target,Team1 No Of Matches,Team2 No Of Matches,Toss Jitse,Total Ball,Total Run,Total Wicket,Win Percentage All,Win Percentage Rec,Team_1,Team_2
92,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,15.1,11,15.1,1,160,80,91,2,15.1,112,4,-0.092897328,0.666666667,Bangladesh,India
93,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,15.2,11,15.2,7,160,80,91,2,15.2,118,4,-0.092897328,0.666666667,Bangladesh,India
94,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,15.3,11,15.3,11,160,80,91,2,15.3,122,4,-0.092897328,0.666666667,Bangladesh,India
95,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,15.4,11,15.4,15,160,80,91,2,15.4,126,4,-0.092897328,0.666666667,Bangladesh,India
96,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,15.5,11,15.5,21,160,80,91,2,15.5,132,4,-0.092897328,0.666666667,Bangladesh,India
97,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,15.6,11,15.6,22,160,80,91,2,15.6,133,4,-0.092897328,0.666666667,Bangladesh,India
98,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,15.7,22,15.7,12,160,80,91,2,15.7,134,4,-0.092897328,0.666666667,Bangladesh,India
99,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,16.1,22,16.1,14,160,80,91,2,16.1,136,4,-0.092897328,0.666666667,Bangladesh,India
100,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,16.2,22,16.2,20,160,80,91,2,16.2,142,4,-0.092897328,0.666666667,Bangladesh,India
101,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,16.3,22,16.3,22,160,80,91,2,16.3,144,4,-0.092897328,0.666666667,Bangladesh,India
102,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,16.4,22,16.4,24,160,80,91,2,16.4,146,4,-0.092897328,0.666666667,Bangladesh,India
103,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,16.5,22,16.5,24,160,80,91,2,16.5,146,5,-0.092897328,0.666666667,Bangladesh,India
104,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,16.6,0,16.6,23,160,80,91,2,16.6,147,5,-0.092897328,0.666666667,Bangladesh,India
105,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,17.1,0,17.1,23,160,80,91,2,17.1,147,6,-0.092897328,0.666666667,Bangladesh,India
106,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,17.2,0,17.2,1,160,80,91,2,17.2,148,6,-0.092897328,0.666666667,Bangladesh,India
107,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,17.3,1,17.3,1,160,80,91,2,17.3,149,6,-0.092897328,0.666666667,Bangladesh,India
108,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,17.4,1,17.4,5,160,80,91,2,17.4,153,6,-0.092897328,0.666666667,Bangladesh,India
109,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,17.5,1,17.5,7,160,80,91,2,17.5,155,6,-0.092897328,0.666666667,Bangladesh,India
110,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,17.6,1,17.6,13,160,80,91,2,17.6,161,6,-0.092897328,0.666666667,Bangladesh,India
111,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,18.1,13,18.1,2,160,80,91,2,18.1,162,6,-0.092897328,0.666666667,Bangladesh,India
112,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,18.2,2,18.2,13,160,80,91,2,18.2,162,6,-0.092897328,0.666666667,Bangladesh,India
113,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,18.3,2,18.3,15,160,80,91,2,18.3,164,6,-0.092897328,0.666666667,Bangladesh,India
114,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,18.4,2,18.4,17,160,80,91,2,18.4,166,6,-0.092897328,0.666666667,Bangladesh,India
115,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,18.5,2,18.5,18,160,80,91,2,18.5,167,6,-0.092897328,0.666666667,Bangladesh,India
116,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,18.6,18,18.6,2,160,80,91,2,18.6,167,7,-0.092897328,0.666666667,Bangladesh,India
117,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,19.1,18,19.1,0,160,80,91,2,19.1,168,7,-0.092897328,0.666666667,Bangladesh,India
118,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,19.2,0,19.2,18,160,80,91,2,19.2,168,8,-0.092897328,0.666666667,Bangladesh,India
119,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,19.3,0,19.3,0,160,80,91,2,19.3,168,8,-0.092897328,0.666666667,Bangladesh,India
120,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,19.4,0,19.4,1,160,80,91,2,19.4,169,8,-0.092897328,0.666666667,Bangladesh,India
121,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,19.5,1,19.5,1,160,80,91,2,19.5,170,8,-0.092897328,0.666666667,Bangladesh,India
122,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,1,19.6,1,19.6,2,160,80,91,2,19.6,171,8,-0.092897328,0.666666667,Bangladesh,India
123,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,0.1,0,0.1,0,171,80,91,2,0.1,1,0,-0.092897328,0.666666667,Bangladesh,India
124,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,0.2,0,0.2,1,171,80,91,2,0.2,2,0,-0.092897328,0.666666667,Bangladesh,India
125,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,0.3,1,0.3,2,171,80,91,2,0.3,4,0,-0.092897328,0.666666667,Bangladesh,India
126,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,0.4,1,0.4,2,171,80,91,2,0.4,4,0,-0.092897328,0.666666667,Bangladesh,India
127,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,0.5,1,0.5,2,171,80,91,2,0.5,4,0,-0.092897328,0.666666667,Bangladesh,India
128,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,0.6,1,0.6,2,171,80,91,2,0.6,4,0,-0.092897328,0.666666667,Bangladesh,India
129,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,0.7,1,0.7,2,171,80,91,2,0.7,8,0,-0.092897328,0.666666667,Bangladesh,India
130,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,1.1,2,1.1,1,171,80,91,2,1.1,8,0,-0.092897328,0.666666667,Bangladesh,India
131,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,1.2,2,1.2,2,171,80,91,2,1.2,9,0,-0.092897328,0.666666667,Bangladesh,India
132,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,1.3,2,1.3,2,171,80,91,2,1.3,9,0,-0.092897328,0.666666667,Bangladesh,India
133,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,1.4,2,1.4,2,171,80,91,2,1.4,9,0,-0.092897328,0.666666667,Bangladesh,India
134,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,1.5,2,1.5,2,171,80,91,2,1.5,9,1,-0.092897328,0.666666667,Bangladesh,India
135,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,1.6,0,1.6,2,171,80,91,2,1.6,9,1,-0.092897328,0.666666667,Bangladesh,India
136,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,2.1,2,2.1,1,171,80,91,2,2.1,10,1,-0.092897328,0.666666667,Bangladesh,India
137,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,2.2,1,2.2,3,171,80,91,2,2.2,11,1,-0.092897328,0.666666667,Bangladesh,India
138,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,2.3,3,2.3,2,171,80,91,2,2.3,12,1,-0.092897328,0.666666667,Bangladesh,India
139,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,2.4,2,2.4,3,171,80,91,2,2.4,12,1,-0.092897328,0.666666667,Bangladesh,India
140,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,2.5,2,2.5,4,171,80,91,2,2.5,13,1,-0.092897328,0.666666667,Bangladesh,India
141,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,2.6,4,2.6,2,171,80,91,2,2.6,13,1,-0.092897328,0.666666667,Bangladesh,India
142,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,3.1,2,3.1,4,171,80,91,2,3.1,13,1,-0.092897328,0.666666667,Bangladesh,India
143,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,3.2,2,3.2,5,171,80,91,2,3.2,14,1,-0.092897328,0.666666667,Bangladesh,India
144,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,3.3,5,3.3,6,171,80,91,2,3.3,18,1,-0.092897328,0.666666667,Bangladesh,India
145,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,3.4,5,3.4,6,171,80,91,2,3.4,19,1,-0.092897328,0.666666667,Bangladesh,India
146,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,3.5,6,3.5,6,171,80,91,2,3.5,20,1,-0.092897328,0.666666667,Bangladesh,India
147,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,3.6,6,3.6,6,171,80,91,2,3.6,20,1,-0.092897328,0.666666667,Bangladesh,India
148,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,4.1,6,4.1,7,171,80,91,2,4.1,21,1,-0.092897328,0.666666667,Bangladesh,India
149,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,4.2,7,4.2,7,171,80,91,2,4.2,22,1,-0.092897328,0.666666667,Bangladesh,India
150,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,4.3,7,4.3,7,171,80,91,2,4.3,22,1,-0.092897328,0.666666667,Bangladesh,India
151,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,4.4,7,4.4,8,171,80,91,2,4.4,23,1,-0.092897328,0.666666667,Bangladesh,India
152,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,4.5,8,4.5,8,171,80,91,2,4.5,24,1,-0.092897328,0.666666667,Bangladesh,India
153,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,4.6,8,4.6,9,171,80,91,2,4.6,25,1,-0.092897328,0.666666667,Bangladesh,India
154,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,5.1,8,5.1,10,171,80,91,2,5.1,26,1,-0.092897328,0.666666667,Bangladesh,India
155,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,5.2,10,5.2,8,171,80,91,2,5.2,26,1,-0.092897328,0.666666667,Bangladesh,India
156,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,5.3,10,5.3,14,171,80,91,2,5.3,32,1,-0.092897328,0.666666667,Bangladesh,India
157,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,5.4,10,5.4,18,171,80,91,2,5.4,36,1,-0.092897328,0.666666667,Bangladesh,India
158,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,5.5,10,5.5,24,171,80,91,2,5.5,42,1,-0.092897328,0.666666667,Bangladesh,India
159,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,5.6,10,5.6,30,171,80,91,2,5.6,48,1,-0.092897328,0.666666667,Bangladesh,India
160,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,6.1,30,6.1,10,171,80,91,2,6.1,49,1,-0.092897328,0.666666667,Bangladesh,India
161,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,6.2,30,6.2,12,171,80,91,2,6.2,51,1,-0.092897328,0.666666667,Bangladesh,India
162,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,6.3,30,6.3,14,171,80,91,2,6.3,53,1,-0.092897328,0.666666667,Bangladesh,India
163,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,6.4,30,6.4,16,171,80,91,2,6.4,55,1,-0.092897328,0.666666667,Bangladesh,India
164,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,6.5,30,6.5,17,171,80,91,2,6.5,56,1,-0.092897328,0.666666667,Bangladesh,India
165,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,6.6,17,6.6,36,171,80,91,2,6.6,62,1,-0.092897328,0.666666667,Bangladesh,India
166,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,6.7,17,6.7,36,171,80,91,2,6.7,63,1,-0.092897328,0.666666667,Bangladesh,India
167,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,7.1,17,7.1,36,171,80,91,2,7.1,64,1,-0.092897328,0.666666667,Bangladesh,India
168,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,7.2,36,7.2,17,171,80,91,2,7.2,64,1,-0.092897328,0.666666667,Bangladesh,India
169,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,7.3,36,7.3,18,171,80,91,2,7.3,65,1,-0.092897328,0.666666667,Bangladesh,India
170,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,7.4,18,7.4,42,171,80,91,2,7.4,71,1,-0.092897328,0.666666667,Bangladesh,India
171,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,7.5,18,7.5,44,171,80,91,2,7.5,73,1,-0.092897328,0.666666667,Bangladesh,India
172,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,7.6,18,7.6,45,171,80,91,2,7.6,74,1,-0.092897328,0.666666667,Bangladesh,India
173,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,8.1,18,8.1,45,171,80,91,2,8.1,74,1,-0.092897328,0.666666667,Bangladesh,India
174,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,8.2,18,8.2,46,171,80,91,2,8.2,75,1,-0.092897328,0.666666667,Bangladesh,India
175,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,8.3,46,8.3,19,171,80,91,2,8.3,76,1,-0.092897328,0.666666667,Bangladesh,India
176,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,8.4,19,8.4,48,171,80,91,2,8.4,78,1,-0.092897328,0.666666667,Bangladesh,India
177,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,8.5,19,8.5,49,171,80,91,2,8.5,79,1,-0.092897328,0.666666667,Bangladesh,India
178,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,8.6,49,8.6,20,171,80,91,2,8.6,80,1,-0.092897328,0.666666667,Bangladesh,India
179,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,9.1,49,9.1,21,171,80,91,2,9.1,81,1,-0.092897328,0.666666667,Bangladesh,India
180,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,9.2,21,9.2,49,171,80,91,2,9.2,81,1,-0.092897328,0.666666667,Bangladesh,India
181,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,9.3,21,9.3,55,171,80,91,2,9.3,87,1,-0.092897328,0.666666667,Bangladesh,India
182,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,9.4,21,9.4,56,171,80,91,2,9.4,88,1,-0.092897328,0.666666667,Bangladesh,India
183,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,9.5,56,9.5,22,171,80,91,2,9.5,89,1,-0.092897328,0.666666667,Bangladesh,India
184,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,9.6,22,9.6,56,171,80,91,2,9.6,89,2,-0.092897328,0.666666667,Bangladesh,India
185,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,10.1,0,10.1,23,171,80,91,2,10.1,90,2,-0.092897328,0.666666667,Bangladesh,India
186,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,10.2,23,10.2,0,171,80,91,2,10.2,90,2,-0.092897328,0.666666667,Bangladesh,India
187,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,10.3,23,10.3,0,171,80,91,2,10.3,90,3,-0.092897328,0.666666667,Bangladesh,India
188,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,10.4,23,10.4,0,171,80,91,2,10.4,90,3,-0.092897328,0.666666667,Bangladesh,India
189,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,10.5,23,10.5,1,171,80,91,2,10.5,91,3,-0.092897328,0.666666667,Bangladesh,India
