,Batting Avg All,Batting Avg Rec,Batting Ball By Wicket All,Batting Ball By Wicket Rec,Batting Strike Rate All,Batting Strike Rate Rec,Bowling Avg All,Bowling Avg Rec,Bowling Eco All,Bowling Eco Rec,Bowling Strike Rate All,Bowling Strike Rate Rec,Current Winner,Decision Winning Toss,Face To Face Win Diff,Innings,Non Striker Ball,Non Striker Run,Striker Ball,Striker Run,Target,Team1 No Of Matches,Team2 No Of Matches,Toss Jitse,Total Ball,Total Run,Total Wicket,Win Percentage All,Win Percentage Rec,Team_1,Team_2,Day/Night
78,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,12.5,6,12.5,33,160,24,45,1,12.5,87,4,0.077075099,-0.666666667,England,Australia,1
79,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,12.6,33,12.6,6,160,24,45,1,12.6,87,4,0.077075099,-0.666666667,England,Australia,1
80,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,13.1,6,13.1,37,160,24,45,1,13.1,91,4,0.077075099,-0.666666667,England,Australia,1
81,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,13.2,6,13.2,38,160,24,45,1,13.2,92,4,0.077075099,-0.666666667,England,Australia,1
82,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,13.3,38,13.3,6,160,24,45,1,13.3,92,4,0.077075099,-0.666666667,England,Australia,1
83,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,13.4,38,13.4,7,160,24,45,1,13.4,93,4,0.077075099,-0.666666667,England,Australia,1
84,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,13.5,7,13.5,40,160,24,45,1,13.5,95,4,0.077075099,-0.666666667,England,Australia,1
85,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,13.6,7,13.6,44,160,24,45,1,13.6,99,4,0.077075099,-0.666666667,England,Australia,1
86,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,14.1,44,14.1,9,160,24,45,1,14.1,101,4,0.077075099,-0.666666667,England,Australia,1
87,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,14.2,44,14.2,13,160,24,45,1,14.2,105,4,0.077075099,-0.666666667,England,Australia,1
88,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,14.3,44,14.3,13,160,24,45,1,14.3,105,5,0.077075099,-0.666666667,England,Australia,1
89,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,14.4,44,14.4,1,160,24,45,1,14.4,106,5,0.077075099,-0.666666667,England,Australia,1
90,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,14.5,1,14.5,44,160,24,45,1,14.5,106,5,0.077075099,-0.666666667,England,Australia,1
91,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,14.6,1,14.6,45,160,24,45,1,14.6,107,5,0.077075099,-0.666666667,England,Australia,1
92,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,15.1,1,15.1,45,160,24,45,1,15.1,107,5,0.077075099,-0.666666667,England,Australia,1
93,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,15.2,1,15.2,46,160,24,45,1,15.2,108,5,0.077075099,-0.666666667,England,Australia,1
94,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,15.3,46,15.3,1,160,24,45,1,15.3,109,5,0.077075099,-0.666666667,England,Australia,1
95,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,15.4,1,15.4,50,160,24,45,1,15.4,113,5,0.077075099,-0.666666667,England,Australia,1
96,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,15.5,1,15.5,51,160,24,45,1,15.5,114,5,0.077075099,-0.666666667,England,Australia,1
97,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,15.6,51,15.6,1,160,24,45,1,15.6,114,5,0.077075099,-0.666666667,England,Australia,1
98,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,16.1,1,16.1,51,160,24,45,1,16.1,118,5,0.077075099,-0.666666667,England,Australia,1
99,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,16.2,1,16.2,51,160,24,45,1,16.2,119,5,0.077075099,-0.666666667,England,Australia,1
100,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,16.3,1,16.3,52,160,24,45,1,16.3,120,5,0.077075099,-0.666666667,England,Australia,1
101,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,16.4,52,16.4,2,160,24,45,1,16.4,121,5,0.077075099,-0.666666667,England,Australia,1
102,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,16.5,2,16.5,53,160,24,45,1,16.5,122,5,0.077075099,-0.666666667,England,Australia,1
103,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,16.6,53,16.6,8,160,24,45,1,16.6,128,5,0.077075099,-0.666666667,England,Australia,1
104,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,16.7,53,16.7,8,160,24,45,1,16.7,128,5,0.077075099,-0.666666667,England,Australia,1
105,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,17.1,8,17.1,53,160,24,45,1,17.1,128,6,0.077075099,-0.666666667,England,Australia,1
106,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,17.2,8,17.2,1,160,24,45,1,17.2,129,6,0.077075099,-0.666666667,England,Australia,1
107,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,17.3,1,17.3,9,160,24,45,1,17.3,130,6,0.077075099,-0.666666667,England,Australia,1
108,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,17.4,9,17.4,1,160,24,45,1,17.4,131,6,0.077075099,-0.666666667,England,Australia,1
109,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,17.5,1,17.5,9,160,24,45,1,17.5,132,6,0.077075099,-0.666666667,England,Australia,1
110,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,17.6,1,17.6,10,160,24,45,1,17.6,133,6,0.077075099,-0.666666667,England,Australia,1
111,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,17.7,10,17.7,1,160,24,45,1,17.7,134,6,0.077075099,-0.666666667,England,Australia,1
112,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,17.8,10,17.8,2,160,24,45,1,17.8,135,6,0.077075099,-0.666666667,England,Australia,1
113,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,18.1,10,18.1,2,160,24,45,1,18.1,135,6,0.077075099,-0.666666667,England,Australia,1
114,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,18.2,10,18.2,3,160,24,45,1,18.2,136,6,0.077075099,-0.666666667,England,Australia,1
115,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,18.3,3,18.3,10,160,24,45,1,18.3,136,6,0.077075099,-0.666666667,England,Australia,1
116,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,18.4,3,18.4,11,160,24,45,1,18.4,137,6,0.077075099,-0.666666667,England,Australia,1
117,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,18.5,11,18.5,4,160,24,45,1,18.5,138,6,0.077075099,-0.666666667,England,Australia,1
118,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,18.6,4,18.6,12,160,24,45,1,18.6,139,6,0.077075099,-0.666666667,England,Australia,1
119,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,19.1,4,19.1,14,160,24,45,1,19.1,141,6,0.077075099,-0.666666667,England,Australia,1
120,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,19.2,4,19.2,14,160,24,45,1,19.2,141,6,0.077075099,-0.666666667,England,Australia,1
121,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,19.3,4,19.3,16,160,24,45,1,19.3,143,6,0.077075099,-0.666666667,England,Australia,1
122,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,19.4,4,19.4,16,160,24,45,1,19.4,143,6,0.077075099,-0.666666667,England,Australia,1
123,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,19.5,4,19.5,20,160,24,45,1,19.5,147,6,0.077075099,-0.666666667,England,Australia,1
124,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,1,19.6,4,19.6,20,160,24,45,1,19.6,147,7,0.077075099,-0.666666667,England,Australia,1
125,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,0.1,0,0.1,0,147,24,45,1,0.1,0,0,0.077075099,-0.666666667,England,Australia,1
126,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,0.2,0,0.2,0,147,24,45,1,0.2,0,0,0.077075099,-0.666666667,England,Australia,1
127,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,0.3,0,0.3,0,147,24,45,1,0.3,0,0,0.077075099,-0.666666667,England,Australia,1
128,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,0.4,0,0.4,4,147,24,45,1,0.4,4,0,0.077075099,-0.666666667,England,Australia,1
129,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,0.5,0,0.5,8,147,24,45,1,0.5,8,0,0.077075099,-0.666666667,England,Australia,1
130,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,0.6,0,0.6,8,147,24,45,1,0.6,8,1,0.077075099,-0.666666667,England,Australia,1
131,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,1.1,0,1.1,2,147,24,45,1,1.1,10,1,0.077075099,-0.666666667,England,Australia,1
132,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,1.2,0,1.2,3,147,24,45,1,1.2,11,1,0.077075099,-0.666666667,England,Australia,1
133,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,1.3,3,1.3,0,147,24,45,1,1.3,11,2,0.077075099,-0.666666667,England,Australia,1
134,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,1.4,3,1.4,0,147,24,45,1,1.4,11,2,0.077075099,-0.666666667,England,Australia,1
135,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,1.5,3,1.5,1,147,24,45,1,1.5,12,2,0.077075099,-0.666666667,England,Australia,1
136,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,1.6,1,1.6,3,147,24,45,1,1.6,12,2,0.077075099,-0.666666667,England,Australia,1
137,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,2.1,3,2.1,1,147,24,45,1,2.1,12,2,0.077075099,-0.666666667,England,Australia,1
138,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,2.2,3,2.2,5,147,24,45,1,2.2,16,2,0.077075099,-0.666666667,England,Australia,1
139,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,2.3,3,2.3,9,147,24,45,1,2.3,20,2,0.077075099,-0.666666667,England,Australia,1
140,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,2.4,3,2.4,9,147,24,45,1,2.4,20,3,0.077075099,-0.666666667,England,Australia,1
141,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,2.5,3,2.5,0,147,24,45,1,2.5,20,3,0.077075099,-0.666666667,England,Australia,1
142,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,2.6,3,2.6,0,147,24,45,1,2.6,20,3,0.077075099,-0.666666667,England,Australia,1
143,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,3.1,0,3.1,3,147,24,45,1,3.1,20,4,0.077075099,-0.666666667,England,Australia,1
144,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,3.2,0,3.2,0,147,24,45,1,3.2,20,4,0.077075099,-0.666666667,England,Australia,1
145,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,3.3,0,3.3,1,147,24,45,1,3.3,21,4,0.077075099,-0.666666667,England,Australia,1
146,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,3.4,1,3.4,0,147,24,45,1,3.4,21,4,0.077075099,-0.666666667,England,Australia,1
147,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,3.5,1,3.5,0,147,24,45,1,3.5,21,4,0.077075099,-0.666666667,England,Australia,1
148,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,3.6,1,3.6,1,147,24,45,1,3.6,22,4,0.077075099,-0.666666667,England,Australia,1
149,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,4.1,1,4.1,1,147,24,45,1,4.1,22,4,0.077075099,-0.666666667,England,Australia,1
150,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,4.2,1,4.2,2,147,24,45,1,4.2,23,4,0.077075099,-0.666666667,England,Australia,1
151,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,4.3,2,4.3,1,147,24,45,1,4.3,23,4,0.077075099,-0.666666667,England,Australia,1
152,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,4.4,2,4.4,1,147,24,45,1,4.4,23,4,0.077075099,-0.666666667,England,Australia,1
153,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,4.5,2,4.5,1,147,24,45,1,4.5,23,4,0.077075099,-0.666666667,England,Australia,1
154,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,4.6,2,4.6,1,147,24,45,1,4.6,23,4,0.077075099,-0.666666667,England,Australia,1
155,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,5.1,1,5.1,2,147,24,45,1,5.1,23,4,0.077075099,-0.666666667,England,Australia,1
156,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,5.2,1,5.2,2,147,24,45,1,5.2,23,4,0.077075099,-0.666666667,England,Australia,1
157,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,5.3,1,5.3,3,147,24,45,1,5.3,24,4,0.077075099,-0.666666667,England,Australia,1
158,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,5.4,3,5.4,2,147,24,45,1,5.4,25,4,0.077075099,-0.666666667,England,Australia,1
159,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,5.5,2,5.5,5,147,24,45,1,5.5,27,4,0.077075099,-0.666666667,England,Australia,1
160,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,5.6,2,5.6,6,147,24,45,1,5.6,28,4,0.077075099,-0.666666667,England,Australia,1
161,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,6.1,2,6.1,7,147,24,45,1,6.1,29,4,0.077075099,-0.666666667,England,Australia,1
162,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,6.2,7,6.2,2,147,24,45,1,6.2,29,4,0.077075099,-0.666666667,England,Australia,1
163,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,6.3,7,6.3,2,147,24,45,1,6.3,30,4,0.077075099,-0.666666667,England,Australia,1
164,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,6.4,2,6.4,8,147,24,45,1,6.4,31,4,0.077075099,-0.666666667,England,Australia,1
165,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,6.5,8,6.5,4,147,24,45,1,6.5,33,4,0.077075099,-0.666666667,England,Australia,1
166,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,6.6,8,6.6,8,147,24,45,1,6.6,37,4,0.077075099,-0.666666667,England,Australia,1
167,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,7.1,8,7.1,10,147,24,45,1,7.1,39,4,0.077075099,-0.666666667,England,Australia,1
168,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,7.2,8,7.2,11,147,24,45,1,7.2,40,4,0.077075099,-0.666666667,England,Australia,1
169,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,7.3,11,7.3,9,147,24,45,1,7.3,41,4,0.077075099,-0.666666667,England,Australia,1
170,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,7.4,9,7.4,12,147,24,45,1,7.4,42,4,0.077075099,-0.666666667,England,Australia,1
171,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,7.5,12,7.5,9,147,24,45,1,7.5,42,5,0.077075099,-0.666666667,England,Australia,1
172,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,7.6,12,7.6,1,147,24,45,1,7.6,43,5,0.077075099,-0.666666667,England,Australia,1
173,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,8.1,12,8.1,3,147,24,45,1,8.1,45,5,0.077075099,-0.666666667,England,Australia,1
