,Batting Avg All,Batting Avg Rec,Batting Ball By Wicket All,Batting Ball By Wicket Rec,Batting Strike Rate All,Batting Strike Rate Rec,Bowling Avg All,Bowling Avg Rec,Bowling Eco All,Bowling Eco Rec,Bowling Strike Rate All,Bowling Strike Rate Rec,Current Winner,Decision Winning Toss,Face To Face Win Diff,Innings,Non Striker Ball,Non Striker Run,Striker Ball,Striker Run,Target,Team1 No Of Matches,Team2 No Of Matches,Toss Jitse,Total Ball,Total Run,Total Wicket,Win Percentage All,Win Percentage Rec
0,4.047487846393103,11.540404040404038,2.1540722236508545,3.8969696969696974,0.07200374955312745,0.352157158143864,-0.3817744117569042,-10.071794871794875,0.25232555213168784,0.9452248234856926,-0.863288855877129,-9.5,1.0,2,0.3999999999999999,1,0.1,0,0.1,0,160,89,80,2,0.1,0,0,0.03394706559263527,0.0
1,4.047487846393103,11.540404040404038,2.1540722236508545,3.8969696969696974,0.07200374955312745,0.352157158143864,-0.3817744117569042,-10.071794871794875,0.25232555213168784,0.9452248234856926,-0.863288855877129,-9.5,1.0,2,0.3999999999999999,1,0.2,0,0.2,0,160,89,80,2,0.2,0,0,0.03394706559263527,0.0
2,4.047487846393103,11.540404040404038,2.1540722236508545,3.8969696969696974,0.07200374955312745,0.352157158143864,-0.3817744117569042,-10.071794871794875,0.25232555213168784,0.9452248234856926,-0.863288855877129,-9.5,1.0,2,0.3999999999999999,1,0.3,0,0.3,0,160,89,80,2,0.3,0,0,0.03394706559263527,0.0
3,4.047487846393103,11.540404040404038,2.1540722236508545,3.8969696969696974,0.07200374955312745,0.352157158143864,-0.3817744117569042,-10.071794871794875,0.25232555213168784,0.9452248234856926,-0.863288855877129,-9.5,1.0,2,0.3999999999999999,1,0.4,0,0.4,0,160,89,80,2,0.4,0,0,0.03394706559263527,0.0
4,4.047487846393103,11.540404040404038,2.1540722236508545,3.8969696969696974,0.07200374955312745,0.352157158143864,-0.3817744117569042,-10.071794871794875,0.25232555213168784,0.9452248234856926,-0.863288855877129,-9.5,1.0,2,0.3999999999999999,1,0.5,0,0.5,4,160,89,80,2,0.5,4,0,0.03394706559263527,0.0
5,4.047487846393103,11.540404040404038,2.1540722236508545,3.8969696969696974,0.07200374955312745,0.352157158143864,-0.3817744117569042,-10.071794871794875,0.25232555213168784,0.9452248234856926,-0.863288855877129,-9.5,1.0,2,0.3999999999999999,1,0.6,0,0.6,5,160,89,80,2,0.6,5,0,0.03394706559263527,0.0
6,4.047487846393103,11.540404040404038,2.1540722236508545,3.8969696969696974,0.07200374955312745,0.352157158143864,-0.3817744117569042,-10.071794871794875,0.25232555213168784,0.9452248234856926,-0.863288855877129,-9.5,1.0,2,0.3999999999999999,1,1.1,0,1.1,5,160,89,80,2,1.1,6,0,0.03394706559263527,0.0
7,4.047487846393103,11.540404040404038,2.1540722236508545,3.8969696969696974,0.07200374955312745,0.352157158143864,-0.3817744117569042,-10.071794871794875,0.25232555213168784,0.9452248234856926,-0.863288855877129,-9.5,1.0,2,0.3999999999999999,1,1.2,0,1.2,6,160,89,80,2,1.2,7,0,0.03394706559263527,0.0
8,4.047487846393103,11.540404040404038,2.1540722236508545,3.8969696969696974,0.07200374955312745,0.352157158143864,-0.3817744117569042,-10.071794871794875,0.25232555213168784,0.9452248234856926,-0.863288855877129,-9.5,1.0,2,0.3999999999999999,1,1.3,6,1.3,0,160,89,80,2,1.3,8,0,0.03394706559263527,0.0
9,4.047487846393103,11.540404040404038,2.1540722236508545,3.8969696969696974,0.07200374955312745,0.352157158143864,-0.3817744117569042,-10.071794871794875,0.25232555213168784,0.9452248234856926,-0.863288855877129,-9.5,1.0,2,0.3999999999999999,1,1.4,0,1.4,6,160,89,80,2,1.4,8,0,0.03394706559263527,0.0
10,4.047487846393103,11.540404040404038,2.1540722236508545,3.8969696969696974,0.07200374955312745,0.352157158143864,-0.3817744117569042,-10.071794871794875,0.25232555213168784,0.9452248234856926,-0.863288855877129,-9.5,1.0,2,0.3999999999999999,1,1.5,0,1.5,8,160,89,80,2,1.5,10,0,0.03394706559263527,0.0
11,4.047487846393103,11.540404040404038,2.1540722236508545,3.8969696969696974,0.07200374955312745,0.352157158143864,-0.3817744117569042,-10.071794871794875,0.25232555213168784,0.9452248234856926,-0.863288855877129,-9.5,1.0,2,0.3999999999999999,1,1.6,0,1.6,8,160,89,80,2,1.6,10,0,0.03394706559263527,0.0
12,4.047487846393103,11.540404040404038,2.1540722236508545,3.8969696969696974,0.07200374955312745,0.352157158143864,-0.3817744117569042,-10.071794871794875,0.25232555213168784,0.9452248234856926,-0.863288855877129,-9.5,1.0,2,0.3999999999999999,1,1.7,0,1.7,8,160,89,80,2,1.7,14,0,0.03394706559263527,0.0
13,4.047487846393103,11.540404040404038,2.1540722236508545,3.8969696969696974,0.07200374955312745,0.352157158143864,-0.3817744117569042,-10.071794871794875,0.25232555213168784,0.9452248234856926,-0.863288855877129,-9.5,1.0,2,0.3999999999999999,1,2.1,8,2.1,4,160,89,80,2,2.1,18,0,0.03394706559263527,0.0
14,4.047487846393103,11.540404040404038,2.1540722236508545,3.8969696969696974,0.07200374955312745,0.352157158143864,-0.3817744117569042,-10.071794871794875,0.25232555213168784,0.9452248234856926,-0.863288855877129,-9.5,1.0,2,0.3999999999999999,1,2.2,8,2.2,4,160,89,80,2,2.2,19,0,0.03394706559263527,0.0
