,Batting Avg All,Batting Avg Rec,Batting Ball By Wicket All,Batting Ball By Wicket Rec,Batting Strike Rate All,Batting Strike Rate Rec,Bowling Avg All,Bowling Avg Rec,Bowling Eco All,Bowling Eco Rec,Bowling Strike Rate All,Bowling Strike Rate Rec,Current Winner,Decision Winning Toss,Face To Face Win Diff,Innings,Non Striker Ball,Non Striker Run,Striker Ball,Striker Run,Target,Team1 No Of Matches,Team2 No Of Matches,Toss Jitse,Total Ball,Total Run,Total Wicket,Win Percentage All,Win Percentage Rec
0,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,0.1,0,0.1,0,160,48,42,2,0.1,0,0,-0.11286974571873376,0.0
1,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,0.2,0,0.2,1,160,48,42,2,0.2,1,0,-0.11286974571873376,0.0
2,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,0.3,1,0.3,1,160,48,42,2,0.3,2,0,-0.11286974571873376,0.0
3,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,0.4,1,0.4,5,160,48,42,2,0.4,6,0,-0.11286974571873376,0.0
4,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,0.5,1,0.5,5,160,48,42,2,0.5,6,0,-0.11286974571873376,0.0
5,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,0.6,1,0.6,5,160,48,42,2,0.6,6,0,-0.11286974571873376,0.0
6,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,1.1,5,1.1,5,160,48,42,2,1.1,10,0,-0.11286974571873376,0.0
7,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,1.2,5,1.2,5,160,48,42,2,1.2,10,0,-0.11286974571873376,0.0
8,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,1.3,5,1.3,5,160,48,42,2,1.3,10,0,-0.11286974571873376,0.0
9,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,1.4,5,1.4,9,160,48,42,2,1.4,14,0,-0.11286974571873376,0.0
10,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,1.5,5,1.5,9,160,48,42,2,1.5,14,0,-0.11286974571873376,0.0
11,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,1.6,5,1.6,9,160,48,42,2,1.6,14,0,-0.11286974571873376,0.0
12,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,2.1,9,2.1,11,160,48,42,2,2.1,20,0,-0.11286974571873376,0.0
13,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,2.2,9,2.2,11,160,48,42,2,2.2,20,1,-0.11286974571873376,0.0
14,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,2.3,0,2.3,10,160,48,42,2,2.3,21,1,-0.11286974571873376,0.0
15,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,2.4,10,2.4,0,160,48,42,2,2.4,21,1,-0.11286974571873376,0.0
16,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,2.5,10,2.5,1,160,48,42,2,2.5,22,1,-0.11286974571873376,0.0
17,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,2.6,1,2.6,11,160,48,42,2,2.6,23,1,-0.11286974571873376,0.0
18,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,3.1,1,3.1,15,160,48,42,2,3.1,27,1,-0.11286974571873376,0.0
19,-2.51496688741722,7.660714285714285,-1.5980980132450346,4.54285714285714,-0.0315432259467503,0.06049541809851089,0.23059582794567035,18.941176470588236,0.1360758926180523,1.340045412580782,-0.11411472577267734,9.333689839572195,0.0,2,-0.2857142857142857,1,3.2,1,3.2,16,160,48,42,2,3.2,28,1,-0.11286974571873376,0.0
