,Batting Avg All,Batting Avg Rec,Batting Ball By Wicket All,Batting Ball By Wicket Rec,Batting Strike Rate All,Batting Strike Rate Rec,Bowling Avg All,Bowling Avg Rec,Bowling Eco All,Bowling Eco Rec,Bowling Strike Rate All,Bowling Strike Rate Rec,Current Winner,Face To Face Win Diff,Team1 Name,Team1 No Of Matches,Team2 Name,Team2 No Of Matches,Win Percentage All,Win Percentage Rec
107,0.5475880052151254,-2.6227106227106205,-1.342764015645372,-2.1318681318681296,0.12358871150869193,-0.01348412286622569,6.434763379035822,4.347368421052629,-0.12373898000796402,0.17650847321176855,4.930296329057935,2.831052631578947,0.0,0.5,West Indies,20,Zimbabwe,3,-0.05263157894736842,-0.16666666666666669
108,5.233052631578948,-3.2905138339920956,1.8241263157894752,-0.6711462450592887,0.20257237697117883,-0.16599197686997824,4.791251384274641,6.173913043478262,1.1739878705921356,2.065101139269937,1.313355481727572,1.1527950310558994,1.0,0.5,West Indies,21,Ireland,11,0.024999999999999967,-0.6666666666666666
109,-2.7750417996656047,-5.366071428571427,-1.31764705882353,0.9464285714285747,-0.07033236769304319,-0.38234367052789214,0.011268143621084192,-13.600000000000001,0.1745706146007171,-2.942612104876255,-0.3692895339954143,-3.6833333333333336,1.0,0.16666666666666674,New Zealand,32,Sri Lanka,24,-0.12973352033660585,0.0
110,-4.989655172413794,-2.822727272727274,-1.8217241379310378,1.0799999999999983,-0.1543971951790518,-0.25533520416512606,-8.745,-14.73111111111111,-1.382853403141362,-2.5570893963501904,-4.247999999999998,-5.881333333333331,0.0,0.5,Afghanistan,4,India,20,0.11403508771929816,0.3333333333333333
111,-9.919444444444446,-5.083333333333332,-5.990000000000009,-2.321428571428571,-0.18131000121521387,-0.20608409649455295,12.504127358490567,12.950000000000003,1.4795366595483115,0.6186057873446869,6.515448113207541,8.849999999999998,0.0,-0.6666666666666667,Bangladesh,14,Pakistan,28,-0.6054131054131054,-0.3333333333333333
112,2.4859311466522094,-3.627450980392158,1.2291461100569245,-1.9835294117647084,0.04997105225068754,-0.02866028269131397,2.508817616959064,-1.7493734335839584,0.2468292382246684,0.25718097086033254,1.4183114035087696,-1.7398496240601533,1.0,0.6666666666666667,India,21,South Africa,26,-0.06500000000000006,0.3333333333333333
113,0.35938415849321714,4.433333333333334,-1.3275682857254578,-0.626666666666666,0.11334361187454907,0.2800095044329269,3.6445020362828586,-9.721719457013576,0.675645216579813,-0.6919642857142856,1.6095668271010748,-6.760180995475113,1.0,0.0,Australia,28,Pakistan,29,-0.21230158730158732,0.33333333333333337
114,-2.0037539574853014,-8.972222222222221,-0.4905020352781566,-4.416666666666667,-0.08310670111767655,-0.2533038565463029,-1.402831580889135,-11.146997929606625,-0.33457827302019716,-2.4598134115895043,-0.361953514111792,-4.149068322981366,1.0,0.75,West Indies,22,England,25,0.0357142857142857,0.0
115,6.07519824993164,11.995423340961098,1.705824446267437,3.28695652173913,0.25565561292905753,0.46629047201726914,5.399335232668564,8.569930069930068,0.7227763024337044,2.26381134078962,3.0039886039886037,2.2804195804195784,1.0,0.5,Sri Lanka,25,Zimbabwe,4,-0.125,-0.3333333333333333
116,2.7457025411061284,3.894736842105262,-0.25997757847533176,1.1052631578947363,0.19324550108936878,0.1900737222495746,3.8627705627705637,-2.303571428571429,0.4672619443373245,-1.054959980596652,2.1501298701298746,0.2749999999999977,1.0,0.5,New Zealand,33,Zimbabwe,5,-0.046875,0.3333333333333333
