,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,2,S Sreesanth,2008-02-24,1st,ML Hayden,0,,AC Gilchrist,2,Australia,India,2,Australia,Sydney Cricket Ground,0,Australia
1,0.2,1,S Sreesanth,2008-02-24,1st,ML Hayden,0,,AC Gilchrist,3,Australia,India,3,Australia,Sydney Cricket Ground,0,Australia
2,0.3,4,S Sreesanth,2008-02-24,1st,AC Gilchrist,3,,ML Hayden,4,Australia,India,7,Australia,Sydney Cricket Ground,0,Australia
3,0.4,0,S Sreesanth,2008-02-24,1st,AC Gilchrist,3,,ML Hayden,4,Australia,India,7,Australia,Sydney Cricket Ground,0,Australia
4,0.5,0,S Sreesanth,2008-02-24,1st,AC Gilchrist,3,,ML Hayden,4,Australia,India,7,Australia,Sydney Cricket Ground,0,Australia
5,0.6,0,S Sreesanth,2008-02-24,1st,AC Gilchrist,3,,ML Hayden,4,Australia,India,7,Australia,Sydney Cricket Ground,0,Australia
6,1.1,4,I Sharma,2008-02-24,1st,ML Hayden,4,,AC Gilchrist,7,Australia,India,11,Australia,Sydney Cricket Ground,0,Australia
7,1.2,1,I Sharma,2008-02-24,1st,ML Hayden,4,,AC Gilchrist,8,Australia,India,12,Australia,Sydney Cricket Ground,0,Australia
8,1.3,0,I Sharma,2008-02-24,1st,AC Gilchrist,8,,ML Hayden,4,Australia,India,13,Australia,Sydney Cricket Ground,0,Australia
9,1.4,0,I Sharma,2008-02-24,1st,AC Gilchrist,8,,ML Hayden,4,Australia,India,13,Australia,Sydney Cricket Ground,0,Australia
10,1.5,0,I Sharma,2008-02-24,1st,AC Gilchrist,8,,ML Hayden,4,Australia,India,13,Australia,Sydney Cricket Ground,0,Australia
11,1.6,0,I Sharma,2008-02-24,1st,AC Gilchrist,8,,ML Hayden,4,Australia,India,13,Australia,Sydney Cricket Ground,0,Australia
12,1.7,0,I Sharma,2008-02-24,1st,AC Gilchrist,8,,ML Hayden,4,Australia,India,13,Australia,Sydney Cricket Ground,0,Australia
13,2.1,4,S Sreesanth,2008-02-24,1st,ML Hayden,4,,AC Gilchrist,12,Australia,India,17,Australia,Sydney Cricket Ground,0,Australia
14,2.2,4,S Sreesanth,2008-02-24,1st,ML Hayden,4,,AC Gilchrist,16,Australia,India,21,Australia,Sydney Cricket Ground,0,Australia
15,2.3,0,S Sreesanth,2008-02-24,1st,ML Hayden,4,AC Gilchrist,AC Gilchrist,16,Australia,India,21,Australia,Sydney Cricket Ground,1,Australia
16,2.4,3,S Sreesanth,2008-02-24,1st,ML Hayden,4,,RT Ponting,3,Australia,India,24,Australia,Sydney Cricket Ground,1,Australia
17,2.5,0,S Sreesanth,2008-02-24,1st,RT Ponting,3,,ML Hayden,4,Australia,India,24,Australia,Sydney Cricket Ground,1,Australia
18,2.6,1,S Sreesanth,2008-02-24,1st,RT Ponting,3,,ML Hayden,5,Australia,India,25,Australia,Sydney Cricket Ground,1,Australia
19,3.1,4,I Sharma,2008-02-24,1st,RT Ponting,3,,ML Hayden,9,Australia,India,29,Australia,Sydney Cricket Ground,1,Australia
20,3.2,6,I Sharma,2008-02-24,1st,RT Ponting,3,,ML Hayden,15,Australia,India,35,Australia,Sydney Cricket Ground,1,Australia
21,3.3,0,I Sharma,2008-02-24,1st,RT Ponting,3,,ML Hayden,15,Australia,India,35,Australia,Sydney Cricket Ground,1,Australia
22,3.4,0,I Sharma,2008-02-24,1st,RT Ponting,3,,ML Hayden,15,Australia,India,35,Australia,Sydney Cricket Ground,1,Australia
