,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,Nazmul Hossain,2009-10-29,1st,CJ Chibhabha,0,,H Masakadza,0,Bangladesh,Zimbabwe,0,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
1,0.2,0,Nazmul Hossain,2009-10-29,1st,CJ Chibhabha,0,,H Masakadza,0,Bangladesh,Zimbabwe,0,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
2,0.3,2,Nazmul Hossain,2009-10-29,1st,CJ Chibhabha,0,,H Masakadza,2,Bangladesh,Zimbabwe,2,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
3,0.4,0,Nazmul Hossain,2009-10-29,1st,CJ Chibhabha,0,,H Masakadza,2,Bangladesh,Zimbabwe,2,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
4,0.5,1,Nazmul Hossain,2009-10-29,1st,CJ Chibhabha,0,,H Masakadza,3,Bangladesh,Zimbabwe,3,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
5,0.6,0,Nazmul Hossain,2009-10-29,1st,H Masakadza,3,,CJ Chibhabha,0,Bangladesh,Zimbabwe,3,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
6,1.1,0,Dolar Mahmud,2009-10-29,1st,CJ Chibhabha,0,,H Masakadza,3,Bangladesh,Zimbabwe,3,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
7,1.2,0,Dolar Mahmud,2009-10-29,1st,CJ Chibhabha,0,,H Masakadza,3,Bangladesh,Zimbabwe,3,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
8,1.3,0,Dolar Mahmud,2009-10-29,1st,CJ Chibhabha,0,,H Masakadza,3,Bangladesh,Zimbabwe,3,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
9,1.4,0,Dolar Mahmud,2009-10-29,1st,CJ Chibhabha,0,,H Masakadza,3,Bangladesh,Zimbabwe,3,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
10,1.5,0,Dolar Mahmud,2009-10-29,1st,CJ Chibhabha,0,,H Masakadza,3,Bangladesh,Zimbabwe,3,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
11,1.6,4,Dolar Mahmud,2009-10-29,1st,CJ Chibhabha,0,,H Masakadza,7,Bangladesh,Zimbabwe,7,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
12,2.1,1,Nazmul Hossain,2009-10-29,1st,H Masakadza,7,,CJ Chibhabha,1,Bangladesh,Zimbabwe,8,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
13,2.2,0,Nazmul Hossain,2009-10-29,1st,CJ Chibhabha,1,,H Masakadza,7,Bangladesh,Zimbabwe,8,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
14,2.3,4,Nazmul Hossain,2009-10-29,1st,CJ Chibhabha,1,,H Masakadza,11,Bangladesh,Zimbabwe,12,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
15,2.4,0,Nazmul Hossain,2009-10-29,1st,CJ Chibhabha,1,,H Masakadza,11,Bangladesh,Zimbabwe,12,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
16,2.5,0,Nazmul Hossain,2009-10-29,1st,CJ Chibhabha,1,,H Masakadza,11,Bangladesh,Zimbabwe,12,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
17,2.6,4,Nazmul Hossain,2009-10-29,1st,CJ Chibhabha,1,,H Masakadza,15,Bangladesh,Zimbabwe,16,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
18,3.1,4,Dolar Mahmud,2009-10-29,1st,H Masakadza,15,,CJ Chibhabha,5,Bangladesh,Zimbabwe,20,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
19,3.2,0,Dolar Mahmud,2009-10-29,1st,H Masakadza,15,,CJ Chibhabha,5,Bangladesh,Zimbabwe,20,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
20,3.3,1,Dolar Mahmud,2009-10-29,1st,H Masakadza,15,,CJ Chibhabha,6,Bangladesh,Zimbabwe,21,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
21,3.4,4,Dolar Mahmud,2009-10-29,1st,CJ Chibhabha,6,,H Masakadza,19,Bangladesh,Zimbabwe,25,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
22,3.5,4,Dolar Mahmud,2009-10-29,1st,CJ Chibhabha,6,,H Masakadza,23,Bangladesh,Zimbabwe,29,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
23,3.6,0,Dolar Mahmud,2009-10-29,1st,CJ Chibhabha,6,,H Masakadza,23,Bangladesh,Zimbabwe,29,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
24,4.1,0,Shakib Al Hasan,2009-10-29,1st,H Masakadza,23,,CJ Chibhabha,6,Bangladesh,Zimbabwe,29,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
25,4.2,0,Shakib Al Hasan,2009-10-29,1st,H Masakadza,23,,CJ Chibhabha,6,Bangladesh,Zimbabwe,29,Zimbabwe,Shere Bangla National Stadium,0,Bangladesh
