,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,Sohail Tanvir,2008-01-24,1st,H Masakadza,0,,V Sibanda,0,Pakistan,Zimbabwe,0,Zimbabwe,"Niaz Stadium, Hyderabad",0,Pakistan
1,0.2,1,Sohail Tanvir,2008-01-24,1st,H Masakadza,0,,V Sibanda,1,Pakistan,Zimbabwe,1,Zimbabwe,"Niaz Stadium, Hyderabad",0,Pakistan
2,0.3,0,Sohail Tanvir,2008-01-24,1st,V Sibanda,1,,H Masakadza,0,Pakistan,Zimbabwe,1,Zimbabwe,"Niaz Stadium, Hyderabad",0,Pakistan
3,0.4,0,Sohail Tanvir,2008-01-24,1st,V Sibanda,1,,H Masakadza,0,Pakistan,Zimbabwe,1,Zimbabwe,"Niaz Stadium, Hyderabad",0,Pakistan
4,0.5,0,Sohail Tanvir,2008-01-24,1st,V Sibanda,1,,H Masakadza,0,Pakistan,Zimbabwe,1,Zimbabwe,"Niaz Stadium, Hyderabad",0,Pakistan
5,0.6,0,Sohail Tanvir,2008-01-24,1st,V Sibanda,1,,H Masakadza,0,Pakistan,Zimbabwe,1,Zimbabwe,"Niaz Stadium, Hyderabad",0,Pakistan
6,1.1,0,Samiullah Khan,2008-01-24,1st,H Masakadza,0,,V Sibanda,1,Pakistan,Zimbabwe,1,Zimbabwe,"Niaz Stadium, Hyderabad",0,Pakistan
7,1.2,0,Samiullah Khan,2008-01-24,1st,H Masakadza,0,,V Sibanda,1,Pakistan,Zimbabwe,1,Zimbabwe,"Niaz Stadium, Hyderabad",0,Pakistan
8,1.3,1,Samiullah Khan,2008-01-24,1st,H Masakadza,0,,V Sibanda,2,Pakistan,Zimbabwe,2,Zimbabwe,"Niaz Stadium, Hyderabad",0,Pakistan
9,1.4,1,Samiullah Khan,2008-01-24,1st,V Sibanda,2,,H Masakadza,1,Pakistan,Zimbabwe,3,Zimbabwe,"Niaz Stadium, Hyderabad",0,Pakistan
10,1.5,0,Samiullah Khan,2008-01-24,1st,H Masakadza,1,,V Sibanda,2,Pakistan,Zimbabwe,3,Zimbabwe,"Niaz Stadium, Hyderabad",0,Pakistan
11,1.6,0,Samiullah Khan,2008-01-24,1st,H Masakadza,1,,V Sibanda,2,Pakistan,Zimbabwe,3,Zimbabwe,"Niaz Stadium, Hyderabad",0,Pakistan
12,2.1,1,Sohail Tanvir,2008-01-24,1st,V Sibanda,2,,H Masakadza,2,Pakistan,Zimbabwe,4,Zimbabwe,"Niaz Stadium, Hyderabad",0,Pakistan
