,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,1,Z Khan,2011-01-21,1st,GC Smith,0,,HM Amla,1,South Africa,India,1,South Africa,St George's Park,0,South Africa
1,0.2,1,Z Khan,2011-01-21,1st,HM Amla,1,,GC Smith,1,South Africa,India,2,South Africa,St George's Park,0,South Africa
2,0.3,0,Z Khan,2011-01-21,1st,GC Smith,1,,HM Amla,1,South Africa,India,2,South Africa,St George's Park,0,South Africa
3,0.4,0,Z Khan,2011-01-21,1st,GC Smith,1,,HM Amla,1,South Africa,India,2,South Africa,St George's Park,0,South Africa
4,0.5,0,Z Khan,2011-01-21,1st,GC Smith,1,,HM Amla,1,South Africa,India,2,South Africa,St George's Park,0,South Africa
5,0.6,4,Z Khan,2011-01-21,1st,GC Smith,1,,HM Amla,5,South Africa,India,6,South Africa,St George's Park,0,South Africa
6,1.1,0,MM Patel,2011-01-21,1st,HM Amla,5,,GC Smith,1,South Africa,India,6,South Africa,St George's Park,0,South Africa
7,1.2,1,MM Patel,2011-01-21,1st,HM Amla,5,,GC Smith,2,South Africa,India,7,South Africa,St George's Park,0,South Africa
8,1.3,0,MM Patel,2011-01-21,1st,GC Smith,2,,HM Amla,5,South Africa,India,8,South Africa,St George's Park,0,South Africa
9,1.4,0,MM Patel,2011-01-21,1st,GC Smith,2,,HM Amla,5,South Africa,India,8,South Africa,St George's Park,0,South Africa
10,1.5,0,MM Patel,2011-01-21,1st,GC Smith,2,,HM Amla,5,South Africa,India,8,South Africa,St George's Park,0,South Africa
11,1.6,0,MM Patel,2011-01-21,1st,GC Smith,2,,HM Amla,5,South Africa,India,8,South Africa,St George's Park,0,South Africa
12,1.7,0,MM Patel,2011-01-21,1st,GC Smith,2,,HM Amla,5,South Africa,India,8,South Africa,St George's Park,0,South Africa
13,2.1,0,Z Khan,2011-01-21,1st,HM Amla,5,,GC Smith,2,South Africa,India,8,South Africa,St George's Park,0,South Africa
14,2.2,1,Z Khan,2011-01-21,1st,HM Amla,5,,GC Smith,3,South Africa,India,9,South Africa,St George's Park,0,South Africa
15,2.3,1,Z Khan,2011-01-21,1st,GC Smith,3,,HM Amla,6,South Africa,India,10,South Africa,St George's Park,0,South Africa
16,2.4,0,Z Khan,2011-01-21,1st,HM Amla,6,,GC Smith,3,South Africa,India,10,South Africa,St George's Park,0,South Africa
17,2.5,0,Z Khan,2011-01-21,1st,HM Amla,6,,GC Smith,3,South Africa,India,10,South Africa,St George's Park,0,South Africa
18,2.6,0,Z Khan,2011-01-21,1st,HM Amla,6,,GC Smith,3,South Africa,India,10,South Africa,St George's Park,0,South Africa
19,3.1,0,MM Patel,2011-01-21,1st,GC Smith,3,,HM Amla,6,South Africa,India,10,South Africa,St George's Park,0,South Africa
20,3.2,0,MM Patel,2011-01-21,1st,GC Smith,3,,HM Amla,6,South Africa,India,10,South Africa,St George's Park,0,South Africa
21,3.3,0,MM Patel,2011-01-21,1st,GC Smith,3,,HM Amla,6,South Africa,India,10,South Africa,St George's Park,0,South Africa
22,3.4,0,MM Patel,2011-01-21,1st,GC Smith,3,,HM Amla,6,South Africa,India,10,South Africa,St George's Park,0,South Africa
23,3.5,0,MM Patel,2011-01-21,1st,GC Smith,3,,HM Amla,6,South Africa,India,10,South Africa,St George's Park,0,South Africa
24,3.6,0,MM Patel,2011-01-21,1st,GC Smith,3,,HM Amla,6,South Africa,India,10,South Africa,St George's Park,0,South Africa
25,4.1,0,Z Khan,2011-01-21,1st,HM Amla,6,,GC Smith,3,South Africa,India,10,South Africa,St George's Park,0,South Africa
26,4.2,0,Z Khan,2011-01-21,1st,HM Amla,6,,GC Smith,3,South Africa,India,10,South Africa,St George's Park,0,South Africa
27,4.3,0,Z Khan,2011-01-21,1st,HM Amla,6,,GC Smith,3,South Africa,India,10,South Africa,St George's Park,0,South Africa
28,4.4,0,Z Khan,2011-01-21,1st,HM Amla,6,,GC Smith,3,South Africa,India,10,South Africa,St George's Park,0,South Africa
29,4.5,0,Z Khan,2011-01-21,1st,HM Amla,6,,GC Smith,3,South Africa,India,10,South Africa,St George's Park,0,South Africa
30,4.6,0,Z Khan,2011-01-21,1st,HM Amla,6,,GC Smith,3,South Africa,India,10,South Africa,St George's Park,0,South Africa
31,5.1,1,MM Patel,2011-01-21,1st,GC Smith,3,,HM Amla,7,South Africa,India,11,South Africa,St George's Park,0,South Africa
32,5.2,1,MM Patel,2011-01-21,1st,HM Amla,7,,GC Smith,4,South Africa,India,12,South Africa,St George's Park,0,South Africa
33,5.3,0,MM Patel,2011-01-21,1st,GC Smith,4,,HM Amla,7,South Africa,India,12,South Africa,St George's Park,0,South Africa
34,5.4,0,MM Patel,2011-01-21,1st,GC Smith,4,,HM Amla,7,South Africa,India,12,South Africa,St George's Park,0,South Africa
35,5.5,1,MM Patel,2011-01-21,1st,GC Smith,4,,HM Amla,8,South Africa,India,13,South Africa,St George's Park,0,South Africa
36,5.6,4,MM Patel,2011-01-21,1st,HM Amla,8,,GC Smith,8,South Africa,India,17,South Africa,St George's Park,0,South Africa
37,6.1,4,Z Khan,2011-01-21,1st,GC Smith,8,,HM Amla,12,South Africa,India,21,South Africa,St George's Park,0,South Africa
38,6.2,0,Z Khan,2011-01-21,1st,GC Smith,8,,HM Amla,12,South Africa,India,21,South Africa,St George's Park,0,South Africa
39,6.3,1,Z Khan,2011-01-21,1st,GC Smith,8,,HM Amla,13,South Africa,India,22,South Africa,St George's Park,0,South Africa
40,6.4,4,Z Khan,2011-01-21,1st,HM Amla,13,,GC Smith,12,South Africa,India,26,South Africa,St George's Park,0,South Africa
41,6.5,1,Z Khan,2011-01-21,1st,HM Amla,13,,GC Smith,13,South Africa,India,27,South Africa,St George's Park,0,South Africa
42,6.6,0,Z Khan,2011-01-21,1st,GC Smith,13,,HM Amla,13,South Africa,India,27,South Africa,St George's Park,0,South Africa
43,7.1,1,MM Patel,2011-01-21,1st,HM Amla,13,,GC Smith,14,South Africa,India,28,South Africa,St George's Park,0,South Africa
44,7.2,1,MM Patel,2011-01-21,1st,GC Smith,14,,HM Amla,14,South Africa,India,29,South Africa,St George's Park,0,South Africa
45,7.3,1,MM Patel,2011-01-21,1st,HM Amla,14,,GC Smith,15,South Africa,India,30,South Africa,St George's Park,0,South Africa
46,7.4,0,MM Patel,2011-01-21,1st,GC Smith,15,,HM Amla,14,South Africa,India,30,South Africa,St George's Park,0,South Africa
47,7.5,2,MM Patel,2011-01-21,1st,GC Smith,15,,HM Amla,16,South Africa,India,32,South Africa,St George's Park,0,South Africa
48,7.6,4,MM Patel,2011-01-21,1st,GC Smith,15,,HM Amla,20,South Africa,India,37,South Africa,St George's Park,0,South Africa
49,7.7,4,MM Patel,2011-01-21,1st,GC Smith,15,,HM Amla,24,South Africa,India,41,South Africa,St George's Park,0,South Africa
50,8.1,0,Z Khan,2011-01-21,1st,HM Amla,24,,GC Smith,15,South Africa,India,41,South Africa,St George's Park,0,South Africa
51,8.2,1,Z Khan,2011-01-21,1st,HM Amla,24,,GC Smith,16,South Africa,India,42,South Africa,St George's Park,0,South Africa
52,8.3,4,Z Khan,2011-01-21,1st,GC Smith,16,,HM Amla,28,South Africa,India,46,South Africa,St George's Park,0,South Africa
53,8.4,1,Z Khan,2011-01-21,1st,GC Smith,16,,HM Amla,29,South Africa,India,47,South Africa,St George's Park,0,South Africa
54,8.5,0,Z Khan,2011-01-21,1st,HM Amla,29,,GC Smith,16,South Africa,India,47,South Africa,St George's Park,0,South Africa
55,8.6,0,Z Khan,2011-01-21,1st,HM Amla,29,,GC Smith,16,South Africa,India,47,South Africa,St George's Park,0,South Africa
56,9.1,4,A Nehra,2011-01-21,1st,GC Smith,16,,HM Amla,33,South Africa,India,51,South Africa,St George's Park,0,South Africa
57,9.2,1,A Nehra,2011-01-21,1st,GC Smith,16,,HM Amla,34,South Africa,India,52,South Africa,St George's Park,0,South Africa
58,9.3,1,A Nehra,2011-01-21,1st,HM Amla,34,,GC Smith,17,South Africa,India,53,South Africa,St George's Park,0,South Africa
59,9.4,1,A Nehra,2011-01-21,1st,GC Smith,17,,HM Amla,35,South Africa,India,54,South Africa,St George's Park,0,South Africa
60,9.5,0,A Nehra,2011-01-21,1st,HM Amla,35,,GC Smith,17,South Africa,India,54,South Africa,St George's Park,0,South Africa
61,9.6,0,A Nehra,2011-01-21,1st,HM Amla,35,,GC Smith,17,South Africa,India,54,South Africa,St George's Park,0,South Africa
62,10.1,0,Harbhajan Singh,2011-01-21,1st,GC Smith,17,,HM Amla,35,South Africa,India,55,South Africa,St George's Park,0,South Africa
63,10.2,0,Harbhajan Singh,2011-01-21,1st,GC Smith,17,,HM Amla,35,South Africa,India,55,South Africa,St George's Park,0,South Africa
64,10.3,0,Harbhajan Singh,2011-01-21,1st,GC Smith,17,,HM Amla,35,South Africa,India,55,South Africa,St George's Park,0,South Africa
65,10.4,0,Harbhajan Singh,2011-01-21,1st,GC Smith,17,,HM Amla,35,South Africa,India,55,South Africa,St George's Park,0,South Africa
66,10.5,1,Harbhajan Singh,2011-01-21,1st,GC Smith,17,,HM Amla,36,South Africa,India,56,South Africa,St George's Park,0,South Africa
67,10.6,0,Harbhajan Singh,2011-01-21,1st,HM Amla,36,,GC Smith,17,South Africa,India,56,South Africa,St George's Park,0,South Africa
68,10.7,1,Harbhajan Singh,2011-01-21,1st,HM Amla,36,,GC Smith,18,South Africa,India,57,South Africa,St George's Park,0,South Africa
69,11.1,0,A Nehra,2011-01-21,1st,HM Amla,36,GC Smith,GC Smith,18,South Africa,India,57,South Africa,St George's Park,1,South Africa
70,11.2,0,A Nehra,2011-01-21,1st,HM Amla,36,,MN van Wyk,0,South Africa,India,57,South Africa,St George's Park,1,South Africa
71,11.3,1,A Nehra,2011-01-21,1st,HM Amla,36,,MN van Wyk,1,South Africa,India,58,South Africa,St George's Park,1,South Africa
72,11.4,1,A Nehra,2011-01-21,1st,MN van Wyk,1,,HM Amla,37,South Africa,India,59,South Africa,St George's Park,1,South Africa
73,11.5,0,A Nehra,2011-01-21,1st,HM Amla,37,,MN van Wyk,1,South Africa,India,59,South Africa,St George's Park,1,South Africa
74,11.6,0,A Nehra,2011-01-21,1st,HM Amla,37,,MN van Wyk,1,South Africa,India,59,South Africa,St George's Park,1,South Africa
75,12.1,0,Harbhajan Singh,2011-01-21,1st,MN van Wyk,1,,HM Amla,37,South Africa,India,59,South Africa,St George's Park,1,South Africa
76,12.2,1,Harbhajan Singh,2011-01-21,1st,MN van Wyk,1,,HM Amla,38,South Africa,India,60,South Africa,St George's Park,1,South Africa
77,12.3,0,Harbhajan Singh,2011-01-21,1st,HM Amla,38,,MN van Wyk,1,South Africa,India,60,South Africa,St George's Park,1,South Africa
78,12.4,1,Harbhajan Singh,2011-01-21,1st,HM Amla,38,,MN van Wyk,2,South Africa,India,61,South Africa,St George's Park,1,South Africa
79,12.5,4,Harbhajan Singh,2011-01-21,1st,MN van Wyk,2,,HM Amla,42,South Africa,India,65,South Africa,St George's Park,1,South Africa
80,12.6,1,Harbhajan Singh,2011-01-21,1st,MN van Wyk,2,,HM Amla,43,South Africa,India,66,South Africa,St George's Park,1,South Africa
81,13.1,0,A Nehra,2011-01-21,1st,MN van Wyk,2,,HM Amla,43,South Africa,India,66,South Africa,St George's Park,1,South Africa
82,13.2,0,A Nehra,2011-01-21,1st,MN van Wyk,2,,HM Amla,43,South Africa,India,67,South Africa,St George's Park,1,South Africa
83,13.3,0,A Nehra,2011-01-21,1st,MN van Wyk,2,,HM Amla,43,South Africa,India,67,South Africa,St George's Park,1,South Africa
84,13.4,0,A Nehra,2011-01-21,1st,MN van Wyk,2,,HM Amla,43,South Africa,India,67,South Africa,St George's Park,1,South Africa
