,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,DBL Powell,2008-11-14,1st,Khurram Manzoor,0,,Salman Butt,0,Pakistan,West Indies,0,Pakistan,Sheikh Zayed Stadium,0,Pakistan
1,0.2,2,DBL Powell,2008-11-14,1st,Khurram Manzoor,0,,Salman Butt,2,Pakistan,West Indies,2,Pakistan,Sheikh Zayed Stadium,0,Pakistan
2,0.3,0,DBL Powell,2008-11-14,1st,Khurram Manzoor,0,,Salman Butt,2,Pakistan,West Indies,2,Pakistan,Sheikh Zayed Stadium,0,Pakistan
3,0.4,3,DBL Powell,2008-11-14,1st,Khurram Manzoor,0,,Salman Butt,5,Pakistan,West Indies,5,Pakistan,Sheikh Zayed Stadium,0,Pakistan
4,0.5,0,DBL Powell,2008-11-14,1st,Salman Butt,5,,Khurram Manzoor,0,Pakistan,West Indies,5,Pakistan,Sheikh Zayed Stadium,0,Pakistan
5,0.6,0,DBL Powell,2008-11-14,1st,Salman Butt,5,,Khurram Manzoor,0,Pakistan,West Indies,5,Pakistan,Sheikh Zayed Stadium,0,Pakistan
6,1.1,0,JE Taylor,2008-11-14,1st,Khurram Manzoor,0,,Salman Butt,5,Pakistan,West Indies,5,Pakistan,Sheikh Zayed Stadium,0,Pakistan
7,1.2,0,JE Taylor,2008-11-14,1st,Khurram Manzoor,0,,Salman Butt,5,Pakistan,West Indies,5,Pakistan,Sheikh Zayed Stadium,0,Pakistan
8,1.3,2,JE Taylor,2008-11-14,1st,Khurram Manzoor,0,,Salman Butt,7,Pakistan,West Indies,7,Pakistan,Sheikh Zayed Stadium,0,Pakistan
9,1.4,0,JE Taylor,2008-11-14,1st,Khurram Manzoor,0,,Salman Butt,7,Pakistan,West Indies,7,Pakistan,Sheikh Zayed Stadium,0,Pakistan
10,1.5,0,JE Taylor,2008-11-14,1st,Khurram Manzoor,0,,Salman Butt,7,Pakistan,West Indies,7,Pakistan,Sheikh Zayed Stadium,0,Pakistan
11,1.6,0,JE Taylor,2008-11-14,1st,Khurram Manzoor,0,Salman Butt,Salman Butt,7,Pakistan,West Indies,7,Pakistan,Sheikh Zayed Stadium,1,Pakistan
12,2.1,0,DBL Powell,2008-11-14,1st,Younis Khan,0,,Khurram Manzoor,0,Pakistan,West Indies,7,Pakistan,Sheikh Zayed Stadium,1,Pakistan
13,2.2,0,DBL Powell,2008-11-14,1st,Younis Khan,0,,Khurram Manzoor,0,Pakistan,West Indies,7,Pakistan,Sheikh Zayed Stadium,1,Pakistan
14,2.3,0,DBL Powell,2008-11-14,1st,Younis Khan,0,Khurram Manzoor,Khurram Manzoor,0,Pakistan,West Indies,7,Pakistan,Sheikh Zayed Stadium,2,Pakistan
15,2.4,1,DBL Powell,2008-11-14,1st,Younis Khan,0,,Misbah-ul-Haq,1,Pakistan,West Indies,8,Pakistan,Sheikh Zayed Stadium,2,Pakistan
