,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,1,Mohammad Asif,2007-02-04,1st,GC Smith,0,,AB de Villiers,1,South Africa,Pakistan,1,Pakistan,SuperSport Park,0,South Africa
1,0.2,0,Mohammad Asif,2007-02-04,1st,AB de Villiers,1,,GC Smith,0,South Africa,Pakistan,2,Pakistan,SuperSport Park,0,South Africa
2,0.3,1,Mohammad Asif,2007-02-04,1st,AB de Villiers,1,,GC Smith,1,South Africa,Pakistan,3,Pakistan,SuperSport Park,0,South Africa
3,0.4,0,Mohammad Asif,2007-02-04,1st,GC Smith,1,,AB de Villiers,1,South Africa,Pakistan,3,Pakistan,SuperSport Park,0,South Africa
4,0.5,0,Mohammad Asif,2007-02-04,1st,GC Smith,1,,AB de Villiers,1,South Africa,Pakistan,3,Pakistan,SuperSport Park,0,South Africa
5,0.6,0,Mohammad Asif,2007-02-04,1st,GC Smith,1,,AB de Villiers,1,South Africa,Pakistan,3,Pakistan,SuperSport Park,0,South Africa
6,0.7,4,Mohammad Asif,2007-02-04,1st,GC Smith,1,,AB de Villiers,5,South Africa,Pakistan,7,Pakistan,SuperSport Park,0,South Africa
7,1.1,4,Naved-ul-Hasan,2007-02-04,1st,AB de Villiers,5,,GC Smith,5,South Africa,Pakistan,11,Pakistan,SuperSport Park,0,South Africa
8,1.2,4,Naved-ul-Hasan,2007-02-04,1st,AB de Villiers,5,,GC Smith,9,South Africa,Pakistan,15,Pakistan,SuperSport Park,0,South Africa
9,1.3,1,Naved-ul-Hasan,2007-02-04,1st,AB de Villiers,5,,GC Smith,10,South Africa,Pakistan,16,Pakistan,SuperSport Park,0,South Africa
10,1.4,0,Naved-ul-Hasan,2007-02-04,1st,GC Smith,10,,AB de Villiers,5,South Africa,Pakistan,17,Pakistan,SuperSport Park,0,South Africa
11,1.5,0,Naved-ul-Hasan,2007-02-04,1st,GC Smith,10,,AB de Villiers,5,South Africa,Pakistan,18,Pakistan,SuperSport Park,0,South Africa
12,1.6,0,Naved-ul-Hasan,2007-02-04,1st,GC Smith,10,,AB de Villiers,5,South Africa,Pakistan,19,Pakistan,SuperSport Park,0,South Africa
13,1.7,0,Naved-ul-Hasan,2007-02-04,1st,GC Smith,10,,AB de Villiers,5,South Africa,Pakistan,19,Pakistan,SuperSport Park,0,South Africa
14,1.8,0,Naved-ul-Hasan,2007-02-04,1st,GC Smith,10,,AB de Villiers,5,South Africa,Pakistan,19,Pakistan,SuperSport Park,0,South Africa
15,1.9,0,Naved-ul-Hasan,2007-02-04,1st,GC Smith,10,,AB de Villiers,5,South Africa,Pakistan,19,Pakistan,SuperSport Park,0,South Africa
16,2.1,0,Mohammad Asif,2007-02-04,1st,AB de Villiers,5,,GC Smith,10,South Africa,Pakistan,19,Pakistan,SuperSport Park,0,South Africa
17,2.2,0,Mohammad Asif,2007-02-04,1st,AB de Villiers,5,,GC Smith,10,South Africa,Pakistan,19,Pakistan,SuperSport Park,0,South Africa
18,2.3,0,Mohammad Asif,2007-02-04,1st,AB de Villiers,5,,GC Smith,10,South Africa,Pakistan,19,Pakistan,SuperSport Park,0,South Africa
19,2.4,4,Mohammad Asif,2007-02-04,1st,AB de Villiers,5,,GC Smith,14,South Africa,Pakistan,23,Pakistan,SuperSport Park,0,South Africa
20,2.5,0,Mohammad Asif,2007-02-04,1st,AB de Villiers,5,,GC Smith,14,South Africa,Pakistan,23,Pakistan,SuperSport Park,0,South Africa
21,2.6,0,Mohammad Asif,2007-02-04,1st,AB de Villiers,5,,GC Smith,14,South Africa,Pakistan,23,Pakistan,SuperSport Park,0,South Africa
22,3.1,1,Naved-ul-Hasan,2007-02-04,1st,GC Smith,14,,AB de Villiers,6,South Africa,Pakistan,24,Pakistan,SuperSport Park,0,South Africa
23,3.2,0,Naved-ul-Hasan,2007-02-04,1st,AB de Villiers,6,,GC Smith,14,South Africa,Pakistan,24,Pakistan,SuperSport Park,0,South Africa
24,3.3,0,Naved-ul-Hasan,2007-02-04,1st,AB de Villiers,6,,GC Smith,14,South Africa,Pakistan,24,Pakistan,SuperSport Park,0,South Africa
25,3.4,1,Naved-ul-Hasan,2007-02-04,1st,AB de Villiers,6,,GC Smith,15,South Africa,Pakistan,25,Pakistan,SuperSport Park,0,South Africa
26,3.5,0,Naved-ul-Hasan,2007-02-04,1st,GC Smith,15,,AB de Villiers,6,South Africa,Pakistan,25,Pakistan,SuperSport Park,0,South Africa
27,3.6,0,Naved-ul-Hasan,2007-02-04,1st,GC Smith,15,,AB de Villiers,6,South Africa,Pakistan,25,Pakistan,SuperSport Park,0,South Africa
28,4.1,0,Mohammad Asif,2007-02-04,1st,AB de Villiers,6,,GC Smith,15,South Africa,Pakistan,25,Pakistan,SuperSport Park,0,South Africa
29,4.2,0,Mohammad Asif,2007-02-04,1st,AB de Villiers,6,,GC Smith,15,South Africa,Pakistan,26,Pakistan,SuperSport Park,0,South Africa
30,4.3,0,Mohammad Asif,2007-02-04,1st,GC Smith,15,,AB de Villiers,6,South Africa,Pakistan,26,Pakistan,SuperSport Park,0,South Africa
31,4.4,2,Mohammad Asif,2007-02-04,1st,GC Smith,15,,AB de Villiers,8,South Africa,Pakistan,28,Pakistan,SuperSport Park,0,South Africa
32,4.5,0,Mohammad Asif,2007-02-04,1st,GC Smith,15,,AB de Villiers,8,South Africa,Pakistan,28,Pakistan,SuperSport Park,0,South Africa
33,4.6,0,Mohammad Asif,2007-02-04,1st,GC Smith,15,,AB de Villiers,8,South Africa,Pakistan,28,Pakistan,SuperSport Park,0,South Africa
34,5.1,0,Naved-ul-Hasan,2007-02-04,1st,AB de Villiers,8,,GC Smith,15,South Africa,Pakistan,28,Pakistan,SuperSport Park,0,South Africa
35,5.2,0,Naved-ul-Hasan,2007-02-04,1st,AB de Villiers,8,,GC Smith,15,South Africa,Pakistan,28,Pakistan,SuperSport Park,0,South Africa
36,5.3,4,Naved-ul-Hasan,2007-02-04,1st,AB de Villiers,8,,GC Smith,19,South Africa,Pakistan,32,Pakistan,SuperSport Park,0,South Africa
37,5.4,0,Naved-ul-Hasan,2007-02-04,1st,AB de Villiers,8,,GC Smith,19,South Africa,Pakistan,32,Pakistan,SuperSport Park,0,South Africa
38,5.5,0,Naved-ul-Hasan,2007-02-04,1st,AB de Villiers,8,,GC Smith,19,South Africa,Pakistan,32,Pakistan,SuperSport Park,0,South Africa
39,5.6,0,Naved-ul-Hasan,2007-02-04,1st,AB de Villiers,8,,GC Smith,19,South Africa,Pakistan,32,Pakistan,SuperSport Park,0,South Africa
40,6.1,0,Mohammad Asif,2007-02-04,1st,GC Smith,19,,AB de Villiers,8,South Africa,Pakistan,32,Pakistan,SuperSport Park,0,South Africa
41,6.2,0,Mohammad Asif,2007-02-04,1st,GC Smith,19,,AB de Villiers,8,South Africa,Pakistan,32,Pakistan,SuperSport Park,0,South Africa
42,6.3,0,Mohammad Asif,2007-02-04,1st,GC Smith,19,,AB de Villiers,8,South Africa,Pakistan,32,Pakistan,SuperSport Park,0,South Africa
43,6.4,0,Mohammad Asif,2007-02-04,1st,GC Smith,19,,AB de Villiers,8,South Africa,Pakistan,32,Pakistan,SuperSport Park,0,South Africa
44,6.5,0,Mohammad Asif,2007-02-04,1st,GC Smith,19,,AB de Villiers,8,South Africa,Pakistan,32,Pakistan,SuperSport Park,0,South Africa
45,6.6,0,Mohammad Asif,2007-02-04,1st,GC Smith,19,,AB de Villiers,8,South Africa,Pakistan,32,Pakistan,SuperSport Park,0,South Africa
46,7.1,4,Naved-ul-Hasan,2007-02-04,1st,AB de Villiers,8,,GC Smith,23,South Africa,Pakistan,36,Pakistan,SuperSport Park,0,South Africa
