,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,Shafiul Islam,2011-08-16,1st,V Sibanda,0,,BRM Taylor,0,Zimbabwe,Bangladesh,0,Bangladesh,Harare Sports Club,0,Zimbabwe
1,0.2,0,Shafiul Islam,2011-08-16,1st,V Sibanda,0,,BRM Taylor,0,Zimbabwe,Bangladesh,0,Bangladesh,Harare Sports Club,0,Zimbabwe
2,0.3,0,Shafiul Islam,2011-08-16,1st,V Sibanda,0,,BRM Taylor,0,Zimbabwe,Bangladesh,0,Bangladesh,Harare Sports Club,0,Zimbabwe
3,0.4,1,Shafiul Islam,2011-08-16,1st,V Sibanda,0,,BRM Taylor,1,Zimbabwe,Bangladesh,1,Bangladesh,Harare Sports Club,0,Zimbabwe
4,0.5,0,Shafiul Islam,2011-08-16,1st,BRM Taylor,1,,V Sibanda,0,Zimbabwe,Bangladesh,1,Bangladesh,Harare Sports Club,0,Zimbabwe
5,0.6,0,Shafiul Islam,2011-08-16,1st,BRM Taylor,1,,V Sibanda,0,Zimbabwe,Bangladesh,1,Bangladesh,Harare Sports Club,0,Zimbabwe
6,1.1,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,0,,BRM Taylor,1,Zimbabwe,Bangladesh,1,Bangladesh,Harare Sports Club,0,Zimbabwe
7,1.2,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,0,,BRM Taylor,1,Zimbabwe,Bangladesh,1,Bangladesh,Harare Sports Club,0,Zimbabwe
8,1.3,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,0,,BRM Taylor,1,Zimbabwe,Bangladesh,2,Bangladesh,Harare Sports Club,0,Zimbabwe
9,1.4,0,Nazmul Hossain,2011-08-16,1st,BRM Taylor,1,,V Sibanda,0,Zimbabwe,Bangladesh,2,Bangladesh,Harare Sports Club,0,Zimbabwe
10,1.5,0,Nazmul Hossain,2011-08-16,1st,BRM Taylor,1,,V Sibanda,0,Zimbabwe,Bangladesh,2,Bangladesh,Harare Sports Club,0,Zimbabwe
11,1.6,0,Nazmul Hossain,2011-08-16,1st,BRM Taylor,1,,V Sibanda,0,Zimbabwe,Bangladesh,2,Bangladesh,Harare Sports Club,0,Zimbabwe
12,2.1,0,Shafiul Islam,2011-08-16,1st,V Sibanda,0,,BRM Taylor,1,Zimbabwe,Bangladesh,2,Bangladesh,Harare Sports Club,0,Zimbabwe
13,2.2,0,Shafiul Islam,2011-08-16,1st,V Sibanda,0,,BRM Taylor,1,Zimbabwe,Bangladesh,2,Bangladesh,Harare Sports Club,0,Zimbabwe
14,2.3,3,Shafiul Islam,2011-08-16,1st,V Sibanda,0,,BRM Taylor,4,Zimbabwe,Bangladesh,5,Bangladesh,Harare Sports Club,0,Zimbabwe
15,2.4,1,Shafiul Islam,2011-08-16,1st,BRM Taylor,4,,V Sibanda,1,Zimbabwe,Bangladesh,6,Bangladesh,Harare Sports Club,0,Zimbabwe
16,2.5,0,Shafiul Islam,2011-08-16,1st,V Sibanda,1,,BRM Taylor,4,Zimbabwe,Bangladesh,6,Bangladesh,Harare Sports Club,0,Zimbabwe
17,2.6,0,Shafiul Islam,2011-08-16,1st,V Sibanda,1,,BRM Taylor,4,Zimbabwe,Bangladesh,6,Bangladesh,Harare Sports Club,0,Zimbabwe
18,3.1,0,Nazmul Hossain,2011-08-16,1st,BRM Taylor,4,,V Sibanda,1,Zimbabwe,Bangladesh,6,Bangladesh,Harare Sports Club,0,Zimbabwe
19,3.2,0,Nazmul Hossain,2011-08-16,1st,BRM Taylor,4,,V Sibanda,1,Zimbabwe,Bangladesh,6,Bangladesh,Harare Sports Club,0,Zimbabwe
20,3.3,0,Nazmul Hossain,2011-08-16,1st,BRM Taylor,4,,V Sibanda,1,Zimbabwe,Bangladesh,6,Bangladesh,Harare Sports Club,0,Zimbabwe
21,3.4,3,Nazmul Hossain,2011-08-16,1st,BRM Taylor,4,,V Sibanda,4,Zimbabwe,Bangladesh,9,Bangladesh,Harare Sports Club,0,Zimbabwe
22,3.5,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,4,,BRM Taylor,4,Zimbabwe,Bangladesh,9,Bangladesh,Harare Sports Club,0,Zimbabwe
23,3.6,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,4,,BRM Taylor,4,Zimbabwe,Bangladesh,9,Bangladesh,Harare Sports Club,0,Zimbabwe
24,4.1,0,Shafiul Islam,2011-08-16,1st,BRM Taylor,4,,V Sibanda,4,Zimbabwe,Bangladesh,9,Bangladesh,Harare Sports Club,0,Zimbabwe
25,4.2,0,Shafiul Islam,2011-08-16,1st,BRM Taylor,4,,V Sibanda,4,Zimbabwe,Bangladesh,9,Bangladesh,Harare Sports Club,0,Zimbabwe
26,4.3,1,Shafiul Islam,2011-08-16,1st,BRM Taylor,4,,V Sibanda,5,Zimbabwe,Bangladesh,10,Bangladesh,Harare Sports Club,0,Zimbabwe
27,4.4,0,Shafiul Islam,2011-08-16,1st,V Sibanda,5,,BRM Taylor,4,Zimbabwe,Bangladesh,10,Bangladesh,Harare Sports Club,0,Zimbabwe
28,4.5,0,Shafiul Islam,2011-08-16,1st,V Sibanda,5,,BRM Taylor,4,Zimbabwe,Bangladesh,10,Bangladesh,Harare Sports Club,0,Zimbabwe
29,4.6,0,Shafiul Islam,2011-08-16,1st,V Sibanda,5,,BRM Taylor,4,Zimbabwe,Bangladesh,10,Bangladesh,Harare Sports Club,0,Zimbabwe
30,5.1,0,Nazmul Hossain,2011-08-16,1st,BRM Taylor,4,,V Sibanda,5,Zimbabwe,Bangladesh,10,Bangladesh,Harare Sports Club,0,Zimbabwe
31,5.2,0,Nazmul Hossain,2011-08-16,1st,BRM Taylor,4,,V Sibanda,5,Zimbabwe,Bangladesh,10,Bangladesh,Harare Sports Club,0,Zimbabwe
32,5.3,0,Nazmul Hossain,2011-08-16,1st,BRM Taylor,4,,V Sibanda,5,Zimbabwe,Bangladesh,10,Bangladesh,Harare Sports Club,0,Zimbabwe
33,5.4,0,Nazmul Hossain,2011-08-16,1st,BRM Taylor,4,,V Sibanda,5,Zimbabwe,Bangladesh,10,Bangladesh,Harare Sports Club,0,Zimbabwe
34,5.5,0,Nazmul Hossain,2011-08-16,1st,BRM Taylor,4,,V Sibanda,5,Zimbabwe,Bangladesh,10,Bangladesh,Harare Sports Club,0,Zimbabwe
35,5.6,4,Nazmul Hossain,2011-08-16,1st,BRM Taylor,4,,V Sibanda,9,Zimbabwe,Bangladesh,14,Bangladesh,Harare Sports Club,0,Zimbabwe
36,6.1,0,Shafiul Islam,2011-08-16,1st,V Sibanda,9,,BRM Taylor,4,Zimbabwe,Bangladesh,14,Bangladesh,Harare Sports Club,0,Zimbabwe
37,6.2,0,Shafiul Islam,2011-08-16,1st,V Sibanda,9,,BRM Taylor,4,Zimbabwe,Bangladesh,14,Bangladesh,Harare Sports Club,0,Zimbabwe
38,6.3,0,Shafiul Islam,2011-08-16,1st,V Sibanda,9,BRM Taylor,BRM Taylor,4,Zimbabwe,Bangladesh,14,Bangladesh,Harare Sports Club,1,Zimbabwe
39,6.4,0,Shafiul Islam,2011-08-16,1st,V Sibanda,9,,H Masakadza,0,Zimbabwe,Bangladesh,14,Bangladesh,Harare Sports Club,1,Zimbabwe
40,6.5,0,Shafiul Islam,2011-08-16,1st,V Sibanda,9,,H Masakadza,0,Zimbabwe,Bangladesh,14,Bangladesh,Harare Sports Club,1,Zimbabwe
41,6.6,0,Shafiul Islam,2011-08-16,1st,V Sibanda,9,,H Masakadza,0,Zimbabwe,Bangladesh,14,Bangladesh,Harare Sports Club,1,Zimbabwe
42,7.1,0,Nazmul Hossain,2011-08-16,1st,H Masakadza,0,,V Sibanda,9,Zimbabwe,Bangladesh,14,Bangladesh,Harare Sports Club,1,Zimbabwe
43,7.2,1,Nazmul Hossain,2011-08-16,1st,H Masakadza,0,,V Sibanda,10,Zimbabwe,Bangladesh,15,Bangladesh,Harare Sports Club,1,Zimbabwe
44,7.3,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,10,,H Masakadza,0,Zimbabwe,Bangladesh,15,Bangladesh,Harare Sports Club,1,Zimbabwe
45,7.4,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,10,,H Masakadza,0,Zimbabwe,Bangladesh,15,Bangladesh,Harare Sports Club,1,Zimbabwe
46,7.5,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,10,,H Masakadza,0,Zimbabwe,Bangladesh,15,Bangladesh,Harare Sports Club,1,Zimbabwe
47,7.6,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,10,,H Masakadza,0,Zimbabwe,Bangladesh,15,Bangladesh,Harare Sports Club,1,Zimbabwe
48,8.1,0,Shafiul Islam,2011-08-16,1st,H Masakadza,0,,V Sibanda,10,Zimbabwe,Bangladesh,15,Bangladesh,Harare Sports Club,1,Zimbabwe
49,8.2,0,Shafiul Islam,2011-08-16,1st,H Masakadza,0,,V Sibanda,10,Zimbabwe,Bangladesh,15,Bangladesh,Harare Sports Club,1,Zimbabwe
50,8.3,0,Shafiul Islam,2011-08-16,1st,H Masakadza,0,,V Sibanda,10,Zimbabwe,Bangladesh,15,Bangladesh,Harare Sports Club,1,Zimbabwe
51,8.4,1,Shafiul Islam,2011-08-16,1st,H Masakadza,0,,V Sibanda,11,Zimbabwe,Bangladesh,16,Bangladesh,Harare Sports Club,1,Zimbabwe
52,8.5,1,Shafiul Islam,2011-08-16,1st,V Sibanda,11,,H Masakadza,1,Zimbabwe,Bangladesh,17,Bangladesh,Harare Sports Club,1,Zimbabwe
53,8.6,4,Shafiul Islam,2011-08-16,1st,H Masakadza,1,,V Sibanda,15,Zimbabwe,Bangladesh,21,Bangladesh,Harare Sports Club,1,Zimbabwe
54,9.1,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,15,,H Masakadza,1,Zimbabwe,Bangladesh,21,Bangladesh,Harare Sports Club,1,Zimbabwe
55,9.2,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,15,,H Masakadza,1,Zimbabwe,Bangladesh,22,Bangladesh,Harare Sports Club,1,Zimbabwe
56,9.3,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,15,,H Masakadza,1,Zimbabwe,Bangladesh,22,Bangladesh,Harare Sports Club,1,Zimbabwe
57,9.4,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,15,,H Masakadza,1,Zimbabwe,Bangladesh,22,Bangladesh,Harare Sports Club,1,Zimbabwe
58,9.5,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,15,,H Masakadza,1,Zimbabwe,Bangladesh,22,Bangladesh,Harare Sports Club,1,Zimbabwe
59,9.6,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,15,,H Masakadza,1,Zimbabwe,Bangladesh,22,Bangladesh,Harare Sports Club,1,Zimbabwe
60,9.7,0,Nazmul Hossain,2011-08-16,1st,V Sibanda,15,,H Masakadza,1,Zimbabwe,Bangladesh,22,Bangladesh,Harare Sports Club,1,Zimbabwe
61,10.1,4,Shafiul Islam,2011-08-16,1st,H Masakadza,1,,V Sibanda,19,Zimbabwe,Bangladesh,26,Bangladesh,Harare Sports Club,1,Zimbabwe
62,10.2,0,Shafiul Islam,2011-08-16,1st,H Masakadza,1,,V Sibanda,19,Zimbabwe,Bangladesh,26,Bangladesh,Harare Sports Club,1,Zimbabwe
63,10.3,0,Shafiul Islam,2011-08-16,1st,H Masakadza,1,,V Sibanda,19,Zimbabwe,Bangladesh,26,Bangladesh,Harare Sports Club,1,Zimbabwe
64,10.4,4,Shafiul Islam,2011-08-16,1st,H Masakadza,1,,V Sibanda,23,Zimbabwe,Bangladesh,30,Bangladesh,Harare Sports Club,1,Zimbabwe
65,10.5,0,Shafiul Islam,2011-08-16,1st,H Masakadza,1,,V Sibanda,23,Zimbabwe,Bangladesh,30,Bangladesh,Harare Sports Club,1,Zimbabwe
66,10.6,0,Shafiul Islam,2011-08-16,1st,H Masakadza,1,,V Sibanda,23,Zimbabwe,Bangladesh,30,Bangladesh,Harare Sports Club,1,Zimbabwe
67,11.1,0,Rubel Hossain,2011-08-16,1st,V Sibanda,23,,H Masakadza,1,Zimbabwe,Bangladesh,30,Bangladesh,Harare Sports Club,1,Zimbabwe
68,11.2,0,Rubel Hossain,2011-08-16,1st,V Sibanda,23,,H Masakadza,1,Zimbabwe,Bangladesh,30,Bangladesh,Harare Sports Club,1,Zimbabwe
69,11.3,1,Rubel Hossain,2011-08-16,1st,V Sibanda,23,,H Masakadza,2,Zimbabwe,Bangladesh,31,Bangladesh,Harare Sports Club,1,Zimbabwe
70,11.4,4,Rubel Hossain,2011-08-16,1st,H Masakadza,2,,V Sibanda,27,Zimbabwe,Bangladesh,35,Bangladesh,Harare Sports Club,1,Zimbabwe
71,11.5,0,Rubel Hossain,2011-08-16,1st,H Masakadza,2,,V Sibanda,27,Zimbabwe,Bangladesh,35,Bangladesh,Harare Sports Club,1,Zimbabwe
72,11.6,0,Rubel Hossain,2011-08-16,1st,H Masakadza,2,,V Sibanda,27,Zimbabwe,Bangladesh,35,Bangladesh,Harare Sports Club,1,Zimbabwe
73,12.1,0,Shafiul Islam,2011-08-16,1st,V Sibanda,27,,H Masakadza,2,Zimbabwe,Bangladesh,35,Bangladesh,Harare Sports Club,1,Zimbabwe
74,12.2,0,Shafiul Islam,2011-08-16,1st,V Sibanda,27,,H Masakadza,2,Zimbabwe,Bangladesh,35,Bangladesh,Harare Sports Club,1,Zimbabwe
75,12.3,0,Shafiul Islam,2011-08-16,1st,V Sibanda,27,,H Masakadza,2,Zimbabwe,Bangladesh,35,Bangladesh,Harare Sports Club,1,Zimbabwe
76,12.4,0,Shafiul Islam,2011-08-16,1st,V Sibanda,27,,H Masakadza,2,Zimbabwe,Bangladesh,35,Bangladesh,Harare Sports Club,1,Zimbabwe
77,12.5,4,Shafiul Islam,2011-08-16,1st,V Sibanda,27,,H Masakadza,6,Zimbabwe,Bangladesh,39,Bangladesh,Harare Sports Club,1,Zimbabwe
78,12.6,0,Shafiul Islam,2011-08-16,1st,V Sibanda,27,,H Masakadza,6,Zimbabwe,Bangladesh,39,Bangladesh,Harare Sports Club,1,Zimbabwe
79,13.1,0,Rubel Hossain,2011-08-16,1st,H Masakadza,6,V Sibanda,V Sibanda,27,Zimbabwe,Bangladesh,39,Bangladesh,Harare Sports Club,2,Zimbabwe
80,13.2,0,Rubel Hossain,2011-08-16,1st,H Masakadza,6,,T Taibu,0,Zimbabwe,Bangladesh,39,Bangladesh,Harare Sports Club,2,Zimbabwe
81,13.3,0,Rubel Hossain,2011-08-16,1st,H Masakadza,6,,T Taibu,0,Zimbabwe,Bangladesh,39,Bangladesh,Harare Sports Club,2,Zimbabwe
82,13.4,0,Rubel Hossain,2011-08-16,1st,H Masakadza,6,,T Taibu,0,Zimbabwe,Bangladesh,39,Bangladesh,Harare Sports Club,2,Zimbabwe
83,13.5,0,Rubel Hossain,2011-08-16,1st,H Masakadza,6,,T Taibu,0,Zimbabwe,Bangladesh,39,Bangladesh,Harare Sports Club,2,Zimbabwe
84,13.6,1,Rubel Hossain,2011-08-16,1st,H Masakadza,6,,T Taibu,1,Zimbabwe,Bangladesh,40,Bangladesh,Harare Sports Club,2,Zimbabwe
85,14.1,0,Shafiul Islam,2011-08-16,1st,H Masakadza,6,,T Taibu,1,Zimbabwe,Bangladesh,40,Bangladesh,Harare Sports Club,2,Zimbabwe
86,14.2,0,Shafiul Islam,2011-08-16,1st,H Masakadza,6,,T Taibu,1,Zimbabwe,Bangladesh,40,Bangladesh,Harare Sports Club,2,Zimbabwe
87,14.3,0,Shafiul Islam,2011-08-16,1st,H Masakadza,6,,T Taibu,1,Zimbabwe,Bangladesh,40,Bangladesh,Harare Sports Club,2,Zimbabwe
88,14.4,0,Shafiul Islam,2011-08-16,1st,H Masakadza,6,,T Taibu,1,Zimbabwe,Bangladesh,40,Bangladesh,Harare Sports Club,2,Zimbabwe
89,14.5,0,Shafiul Islam,2011-08-16,1st,H Masakadza,6,,T Taibu,1,Zimbabwe,Bangladesh,40,Bangladesh,Harare Sports Club,2,Zimbabwe
90,14.6,0,Shafiul Islam,2011-08-16,1st,H Masakadza,6,,T Taibu,1,Zimbabwe,Bangladesh,40,Bangladesh,Harare Sports Club,2,Zimbabwe
91,15.1,1,Rubel Hossain,2011-08-16,1st,T Taibu,1,,H Masakadza,7,Zimbabwe,Bangladesh,41,Bangladesh,Harare Sports Club,2,Zimbabwe
