,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,MM Patel,2007-02-11,1st,ST Jayasuriya,0,,WU Tharanga,0,India,Sri Lanka,1,India,Madhavrao Scindia Cricket Ground,0,Sri Lanka
1,0.2,0,MM Patel,2007-02-11,1st,WU Tharanga,0,,ST Jayasuriya,0,India,Sri Lanka,1,India,Madhavrao Scindia Cricket Ground,0,Sri Lanka
2,0.3,0,MM Patel,2007-02-11,1st,WU Tharanga,0,,ST Jayasuriya,0,India,Sri Lanka,1,India,Madhavrao Scindia Cricket Ground,0,Sri Lanka
3,0.4,0,MM Patel,2007-02-11,1st,WU Tharanga,0,,ST Jayasuriya,0,India,Sri Lanka,1,India,Madhavrao Scindia Cricket Ground,0,Sri Lanka
4,0.5,0,MM Patel,2007-02-11,1st,WU Tharanga,0,,ST Jayasuriya,0,India,Sri Lanka,1,India,Madhavrao Scindia Cricket Ground,0,Sri Lanka
5,0.6,0,MM Patel,2007-02-11,1st,WU Tharanga,0,,ST Jayasuriya,0,India,Sri Lanka,2,India,Madhavrao Scindia Cricket Ground,0,Sri Lanka
6,0.7,2,MM Patel,2007-02-11,1st,WU Tharanga,0,,ST Jayasuriya,2,India,Sri Lanka,4,India,Madhavrao Scindia Cricket Ground,0,Sri Lanka
7,1.1,1,S Sreesanth,2007-02-11,1st,ST Jayasuriya,2,,WU Tharanga,1,India,Sri Lanka,5,India,Madhavrao Scindia Cricket Ground,0,Sri Lanka
8,1.2,0,S Sreesanth,2007-02-11,1st,WU Tharanga,1,,ST Jayasuriya,2,India,Sri Lanka,5,India,Madhavrao Scindia Cricket Ground,0,Sri Lanka
9,1.3,1,S Sreesanth,2007-02-11,1st,WU Tharanga,1,,ST Jayasuriya,3,India,Sri Lanka,6,India,Madhavrao Scindia Cricket Ground,0,Sri Lanka
10,1.4,0,S Sreesanth,2007-02-11,1st,ST Jayasuriya,3,,WU Tharanga,1,India,Sri Lanka,6,India,Madhavrao Scindia Cricket Ground,0,Sri Lanka
