,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,KD Mills,2007-12-20,1st,MJ Clarke,0,,ML Hayden,0,Australia,New Zealand,0,New Zealand,Bellerive Oval,0,Australia
1,0.2,1,KD Mills,2007-12-20,1st,MJ Clarke,0,,ML Hayden,1,Australia,New Zealand,1,New Zealand,Bellerive Oval,0,Australia
2,0.3,0,KD Mills,2007-12-20,1st,ML Hayden,1,,MJ Clarke,0,Australia,New Zealand,1,New Zealand,Bellerive Oval,0,Australia
3,0.4,0,KD Mills,2007-12-20,1st,ML Hayden,1,,MJ Clarke,0,Australia,New Zealand,1,New Zealand,Bellerive Oval,0,Australia
4,0.5,1,KD Mills,2007-12-20,1st,ML Hayden,1,,MJ Clarke,1,Australia,New Zealand,2,New Zealand,Bellerive Oval,0,Australia
5,0.6,4,KD Mills,2007-12-20,1st,MJ Clarke,1,,ML Hayden,5,Australia,New Zealand,6,New Zealand,Bellerive Oval,0,Australia
6,1.1,2,MR Gillespie,2007-12-20,1st,ML Hayden,5,,MJ Clarke,3,Australia,New Zealand,8,New Zealand,Bellerive Oval,0,Australia
7,1.2,0,MR Gillespie,2007-12-20,1st,ML Hayden,5,,MJ Clarke,3,Australia,New Zealand,8,New Zealand,Bellerive Oval,0,Australia
8,1.3,0,MR Gillespie,2007-12-20,1st,ML Hayden,5,,MJ Clarke,3,Australia,New Zealand,8,New Zealand,Bellerive Oval,0,Australia
9,1.4,0,MR Gillespie,2007-12-20,1st,ML Hayden,5,,MJ Clarke,3,Australia,New Zealand,8,New Zealand,Bellerive Oval,0,Australia
10,1.5,4,MR Gillespie,2007-12-20,1st,ML Hayden,5,,MJ Clarke,7,Australia,New Zealand,12,New Zealand,Bellerive Oval,0,Australia
11,1.6,0,MR Gillespie,2007-12-20,1st,ML Hayden,5,,MJ Clarke,7,Australia,New Zealand,12,New Zealand,Bellerive Oval,0,Australia
12,2.1,0,KD Mills,2007-12-20,1st,MJ Clarke,7,,ML Hayden,5,Australia,New Zealand,12,New Zealand,Bellerive Oval,0,Australia
13,2.2,0,KD Mills,2007-12-20,1st,MJ Clarke,7,,ML Hayden,5,Australia,New Zealand,12,New Zealand,Bellerive Oval,0,Australia
14,2.3,3,KD Mills,2007-12-20,1st,MJ Clarke,7,,ML Hayden,8,Australia,New Zealand,15,New Zealand,Bellerive Oval,0,Australia
15,2.4,0,KD Mills,2007-12-20,1st,ML Hayden,8,,MJ Clarke,7,Australia,New Zealand,15,New Zealand,Bellerive Oval,0,Australia
16,2.5,0,KD Mills,2007-12-20,1st,ML Hayden,8,,MJ Clarke,7,Australia,New Zealand,15,New Zealand,Bellerive Oval,0,Australia
17,2.6,0,KD Mills,2007-12-20,1st,ML Hayden,8,,MJ Clarke,7,Australia,New Zealand,15,New Zealand,Bellerive Oval,0,Australia
18,3.1,1,MR Gillespie,2007-12-20,1st,MJ Clarke,7,,ML Hayden,9,Australia,New Zealand,16,New Zealand,Bellerive Oval,0,Australia
19,3.2,0,MR Gillespie,2007-12-20,1st,ML Hayden,9,MJ Clarke,MJ Clarke,7,Australia,New Zealand,16,New Zealand,Bellerive Oval,1,Australia
20,3.3,1,MR Gillespie,2007-12-20,1st,ML Hayden,9,,RT Ponting,1,Australia,New Zealand,17,New Zealand,Bellerive Oval,1,Australia
21,3.4,0,MR Gillespie,2007-12-20,1st,RT Ponting,1,,ML Hayden,9,Australia,New Zealand,17,New Zealand,Bellerive Oval,1,Australia
22,3.5,0,MR Gillespie,2007-12-20,1st,RT Ponting,1,,ML Hayden,9,Australia,New Zealand,17,New Zealand,Bellerive Oval,1,Australia
23,3.6,4,MR Gillespie,2007-12-20,1st,RT Ponting,1,,ML Hayden,13,Australia,New Zealand,21,New Zealand,Bellerive Oval,1,Australia
24,4.1,0,KD Mills,2007-12-20,1st,ML Hayden,13,,RT Ponting,1,Australia,New Zealand,21,New Zealand,Bellerive Oval,1,Australia
25,4.2,0,KD Mills,2007-12-20,1st,ML Hayden,13,,RT Ponting,1,Australia,New Zealand,21,New Zealand,Bellerive Oval,1,Australia
26,4.3,0,KD Mills,2007-12-20,1st,ML Hayden,13,,RT Ponting,1,Australia,New Zealand,21,New Zealand,Bellerive Oval,1,Australia
27,4.4,1,KD Mills,2007-12-20,1st,ML Hayden,13,,RT Ponting,2,Australia,New Zealand,22,New Zealand,Bellerive Oval,1,Australia
28,4.5,4,KD Mills,2007-12-20,1st,RT Ponting,2,,ML Hayden,17,Australia,New Zealand,26,New Zealand,Bellerive Oval,1,Australia
29,4.6,0,KD Mills,2007-12-20,1st,RT Ponting,2,,ML Hayden,17,Australia,New Zealand,26,New Zealand,Bellerive Oval,1,Australia
30,5.1,1,MR Gillespie,2007-12-20,1st,ML Hayden,17,,RT Ponting,3,Australia,New Zealand,27,New Zealand,Bellerive Oval,1,Australia
31,5.2,1,MR Gillespie,2007-12-20,1st,RT Ponting,3,,ML Hayden,18,Australia,New Zealand,28,New Zealand,Bellerive Oval,1,Australia
32,5.3,4,MR Gillespie,2007-12-20,1st,ML Hayden,18,,RT Ponting,7,Australia,New Zealand,32,New Zealand,Bellerive Oval,1,Australia
33,5.4,4,MR Gillespie,2007-12-20,1st,ML Hayden,18,,RT Ponting,11,Australia,New Zealand,36,New Zealand,Bellerive Oval,1,Australia
34,5.5,0,MR Gillespie,2007-12-20,1st,ML Hayden,18,,RT Ponting,11,Australia,New Zealand,36,New Zealand,Bellerive Oval,1,Australia
35,5.6,4,MR Gillespie,2007-12-20,1st,ML Hayden,18,,RT Ponting,15,Australia,New Zealand,40,New Zealand,Bellerive Oval,1,Australia
36,6.1,0,KD Mills,2007-12-20,1st,RT Ponting,15,,ML Hayden,18,Australia,New Zealand,40,New Zealand,Bellerive Oval,1,Australia
37,6.2,0,KD Mills,2007-12-20,1st,RT Ponting,15,,ML Hayden,18,Australia,New Zealand,40,New Zealand,Bellerive Oval,1,Australia
38,6.3,0,KD Mills,2007-12-20,1st,RT Ponting,15,,ML Hayden,18,Australia,New Zealand,40,New Zealand,Bellerive Oval,1,Australia
39,6.4,0,KD Mills,2007-12-20,1st,RT Ponting,15,,ML Hayden,18,Australia,New Zealand,40,New Zealand,Bellerive Oval,1,Australia
40,6.5,2,KD Mills,2007-12-20,1st,RT Ponting,15,,ML Hayden,20,Australia,New Zealand,42,New Zealand,Bellerive Oval,1,Australia
41,6.6,1,KD Mills,2007-12-20,1st,RT Ponting,15,,ML Hayden,21,Australia,New Zealand,43,New Zealand,Bellerive Oval,1,Australia
42,7.1,0,JDP Oram,2007-12-20,1st,RT Ponting,15,,ML Hayden,21,Australia,New Zealand,43,New Zealand,Bellerive Oval,1,Australia
