,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,DE Bollinger,2010-02-09,1st,RS Morton,0,CH Gayle,CH Gayle,0,Australia,West Indies,0,West Indies,Adelaide Oval,1,Australia
1,0.2,0,DE Bollinger,2010-02-09,1st,RS Morton,0,,TM Dowlin,0,Australia,West Indies,1,West Indies,Adelaide Oval,1,Australia
2,0.3,0,DE Bollinger,2010-02-09,1st,RS Morton,0,,TM Dowlin,0,Australia,West Indies,1,West Indies,Adelaide Oval,1,Australia
3,0.4,0,DE Bollinger,2010-02-09,1st,RS Morton,0,,TM Dowlin,0,Australia,West Indies,1,West Indies,Adelaide Oval,1,Australia
4,0.5,0,DE Bollinger,2010-02-09,1st,RS Morton,0,,TM Dowlin,0,Australia,West Indies,2,West Indies,Adelaide Oval,1,Australia
5,0.6,0,DE Bollinger,2010-02-09,1st,TM Dowlin,0,,RS Morton,0,Australia,West Indies,2,West Indies,Adelaide Oval,1,Australia
6,0.7,0,DE Bollinger,2010-02-09,1st,TM Dowlin,0,,RS Morton,0,Australia,West Indies,2,West Indies,Adelaide Oval,1,Australia
7,1.1,0,MG Johnson,2010-02-09,1st,RS Morton,0,,TM Dowlin,0,Australia,West Indies,2,West Indies,Adelaide Oval,1,Australia
8,1.2,0,MG Johnson,2010-02-09,1st,RS Morton,0,,TM Dowlin,0,Australia,West Indies,2,West Indies,Adelaide Oval,1,Australia
9,1.3,0,MG Johnson,2010-02-09,1st,RS Morton,0,,TM Dowlin,0,Australia,West Indies,2,West Indies,Adelaide Oval,1,Australia
10,1.4,0,MG Johnson,2010-02-09,1st,RS Morton,0,,TM Dowlin,0,Australia,West Indies,2,West Indies,Adelaide Oval,1,Australia
11,1.5,0,MG Johnson,2010-02-09,1st,RS Morton,0,,TM Dowlin,0,Australia,West Indies,3,West Indies,Adelaide Oval,1,Australia
12,1.6,0,MG Johnson,2010-02-09,1st,RS Morton,0,,TM Dowlin,0,Australia,West Indies,3,West Indies,Adelaide Oval,1,Australia
13,1.7,1,MG Johnson,2010-02-09,1st,RS Morton,0,,TM Dowlin,1,Australia,West Indies,4,West Indies,Adelaide Oval,1,Australia
14,2.1,0,DE Bollinger,2010-02-09,1st,RS Morton,0,,TM Dowlin,1,Australia,West Indies,5,West Indies,Adelaide Oval,1,Australia
15,2.2,0,DE Bollinger,2010-02-09,1st,RS Morton,0,,TM Dowlin,1,Australia,West Indies,5,West Indies,Adelaide Oval,1,Australia
16,2.3,0,DE Bollinger,2010-02-09,1st,RS Morton,0,,TM Dowlin,1,Australia,West Indies,6,West Indies,Adelaide Oval,1,Australia
17,2.4,1,DE Bollinger,2010-02-09,1st,RS Morton,0,,TM Dowlin,2,Australia,West Indies,7,West Indies,Adelaide Oval,1,Australia
18,2.5,0,DE Bollinger,2010-02-09,1st,TM Dowlin,2,,RS Morton,0,Australia,West Indies,7,West Indies,Adelaide Oval,1,Australia
19,2.6,0,DE Bollinger,2010-02-09,1st,TM Dowlin,2,,RS Morton,0,Australia,West Indies,7,West Indies,Adelaide Oval,1,Australia
20,2.7,1,DE Bollinger,2010-02-09,1st,TM Dowlin,2,,RS Morton,1,Australia,West Indies,8,West Indies,Adelaide Oval,1,Australia
21,2.8,0,DE Bollinger,2010-02-09,1st,RS Morton,1,,TM Dowlin,2,Australia,West Indies,8,West Indies,Adelaide Oval,1,Australia
22,3.1,0,CJ McKay,2010-02-09,1st,TM Dowlin,2,,RS Morton,1,Australia,West Indies,8,West Indies,Adelaide Oval,1,Australia
23,3.2,0,CJ McKay,2010-02-09,1st,TM Dowlin,2,,RS Morton,1,Australia,West Indies,8,West Indies,Adelaide Oval,1,Australia
24,3.3,3,CJ McKay,2010-02-09,1st,TM Dowlin,2,,RS Morton,4,Australia,West Indies,11,West Indies,Adelaide Oval,1,Australia
25,3.4,0,CJ McKay,2010-02-09,1st,RS Morton,4,,TM Dowlin,2,Australia,West Indies,11,West Indies,Adelaide Oval,1,Australia
