,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,RN ten Doeschate,2006-12-01,1st,AM Samad,0,,AA Mulla,0,Canada,Netherlands,0,Netherlands,Willowmoore Park,0,Netherlands
1,0.2,0,RN ten Doeschate,2006-12-01,1st,AM Samad,0,,AA Mulla,0,Canada,Netherlands,1,Netherlands,Willowmoore Park,0,Netherlands
2,0.3,0,RN ten Doeschate,2006-12-01,1st,AM Samad,0,,AA Mulla,0,Canada,Netherlands,1,Netherlands,Willowmoore Park,0,Netherlands
3,0.4,1,RN ten Doeschate,2006-12-01,1st,AM Samad,0,,AA Mulla,1,Canada,Netherlands,2,Netherlands,Willowmoore Park,0,Netherlands
4,0.5,0,RN ten Doeschate,2006-12-01,1st,AA Mulla,1,,AM Samad,0,Canada,Netherlands,2,Netherlands,Willowmoore Park,0,Netherlands
5,0.6,0,RN ten Doeschate,2006-12-01,1st,AA Mulla,1,,AM Samad,0,Canada,Netherlands,3,Netherlands,Willowmoore Park,0,Netherlands
6,0.7,0,RN ten Doeschate,2006-12-01,1st,AA Mulla,1,,AM Samad,0,Canada,Netherlands,3,Netherlands,Willowmoore Park,0,Netherlands
7,0.8,0,RN ten Doeschate,2006-12-01,1st,AA Mulla,1,,AM Samad,0,Canada,Netherlands,3,Netherlands,Willowmoore Park,0,Netherlands
8,1.1,0,MBS Jonkman,2006-12-01,1st,AM Samad,0,,AA Mulla,1,Canada,Netherlands,3,Netherlands,Willowmoore Park,0,Netherlands
9,1.2,0,MBS Jonkman,2006-12-01,1st,AM Samad,0,,AA Mulla,1,Canada,Netherlands,3,Netherlands,Willowmoore Park,0,Netherlands
10,1.3,6,MBS Jonkman,2006-12-01,1st,AM Samad,0,,AA Mulla,7,Canada,Netherlands,9,Netherlands,Willowmoore Park,0,Netherlands
11,1.4,0,MBS Jonkman,2006-12-01,1st,AM Samad,0,,AA Mulla,7,Canada,Netherlands,9,Netherlands,Willowmoore Park,0,Netherlands
12,1.5,0,MBS Jonkman,2006-12-01,1st,AM Samad,0,,AA Mulla,7,Canada,Netherlands,9,Netherlands,Willowmoore Park,0,Netherlands
13,1.6,0,MBS Jonkman,2006-12-01,1st,AM Samad,0,,AA Mulla,7,Canada,Netherlands,9,Netherlands,Willowmoore Park,0,Netherlands
14,2.1,0,RN ten Doeschate,2006-12-01,1st,AA Mulla,7,,AM Samad,0,Canada,Netherlands,9,Netherlands,Willowmoore Park,0,Netherlands
15,2.2,1,RN ten Doeschate,2006-12-01,1st,AA Mulla,7,,AM Samad,1,Canada,Netherlands,10,Netherlands,Willowmoore Park,0,Netherlands
16,2.3,0,RN ten Doeschate,2006-12-01,1st,AM Samad,1,,AA Mulla,7,Canada,Netherlands,11,Netherlands,Willowmoore Park,0,Netherlands
17,2.4,0,RN ten Doeschate,2006-12-01,1st,AM Samad,1,,AA Mulla,7,Canada,Netherlands,12,Netherlands,Willowmoore Park,0,Netherlands
18,2.5,0,RN ten Doeschate,2006-12-01,1st,AM Samad,1,,AA Mulla,7,Canada,Netherlands,12,Netherlands,Willowmoore Park,0,Netherlands
19,2.6,0,RN ten Doeschate,2006-12-01,1st,AM Samad,1,,AA Mulla,7,Canada,Netherlands,12,Netherlands,Willowmoore Park,0,Netherlands
20,2.7,1,RN ten Doeschate,2006-12-01,1st,AM Samad,1,,AA Mulla,8,Canada,Netherlands,13,Netherlands,Willowmoore Park,0,Netherlands
21,2.8,0,RN ten Doeschate,2006-12-01,1st,AA Mulla,8,,AM Samad,1,Canada,Netherlands,13,Netherlands,Willowmoore Park,0,Netherlands
22,3.1,0,MBS Jonkman,2006-12-01,1st,AM Samad,1,,AA Mulla,8,Canada,Netherlands,13,Netherlands,Willowmoore Park,0,Netherlands
23,3.2,4,MBS Jonkman,2006-12-01,1st,AM Samad,1,,AA Mulla,12,Canada,Netherlands,17,Netherlands,Willowmoore Park,0,Netherlands
24,3.3,0,MBS Jonkman,2006-12-01,1st,AM Samad,1,,AA Mulla,12,Canada,Netherlands,17,Netherlands,Willowmoore Park,0,Netherlands
25,3.4,0,MBS Jonkman,2006-12-01,1st,AM Samad,1,,AA Mulla,12,Canada,Netherlands,17,Netherlands,Willowmoore Park,0,Netherlands
26,3.5,0,MBS Jonkman,2006-12-01,1st,AM Samad,1,,AA Mulla,12,Canada,Netherlands,17,Netherlands,Willowmoore Park,0,Netherlands
27,3.6,0,MBS Jonkman,2006-12-01,1st,AM Samad,1,AA Mulla,AA Mulla,12,Canada,Netherlands,17,Netherlands,Willowmoore Park,1,Netherlands
28,4.1,0,RN ten Doeschate,2006-12-01,1st,A Bagai,0,,AM Samad,1,Canada,Netherlands,17,Netherlands,Willowmoore Park,1,Netherlands
29,4.2,0,RN ten Doeschate,2006-12-01,1st,A Bagai,0,,AM Samad,1,Canada,Netherlands,17,Netherlands,Willowmoore Park,1,Netherlands
30,4.3,0,RN ten Doeschate,2006-12-01,1st,A Bagai,0,,AM Samad,1,Canada,Netherlands,17,Netherlands,Willowmoore Park,1,Netherlands
31,4.4,0,RN ten Doeschate,2006-12-01,1st,A Bagai,0,,AM Samad,1,Canada,Netherlands,17,Netherlands,Willowmoore Park,1,Netherlands
32,4.5,0,RN ten Doeschate,2006-12-01,1st,A Bagai,0,,AM Samad,1,Canada,Netherlands,17,Netherlands,Willowmoore Park,1,Netherlands
33,4.6,1,RN ten Doeschate,2006-12-01,1st,A Bagai,0,,AM Samad,2,Canada,Netherlands,18,Netherlands,Willowmoore Park,1,Netherlands
34,5.1,0,MBS Jonkman,2006-12-01,1st,A Bagai,0,,AM Samad,2,Canada,Netherlands,18,Netherlands,Willowmoore Park,1,Netherlands
35,5.2,1,MBS Jonkman,2006-12-01,1st,A Bagai,0,,AM Samad,3,Canada,Netherlands,19,Netherlands,Willowmoore Park,1,Netherlands
36,5.3,0,MBS Jonkman,2006-12-01,1st,AM Samad,3,,A Bagai,0,Canada,Netherlands,19,Netherlands,Willowmoore Park,1,Netherlands
37,5.4,0,MBS Jonkman,2006-12-01,1st,AM Samad,3,,A Bagai,0,Canada,Netherlands,19,Netherlands,Willowmoore Park,1,Netherlands
38,5.5,0,MBS Jonkman,2006-12-01,1st,AM Samad,3,,A Bagai,0,Canada,Netherlands,19,Netherlands,Willowmoore Park,1,Netherlands
39,5.6,0,MBS Jonkman,2006-12-01,1st,AM Samad,3,,A Bagai,0,Canada,Netherlands,19,Netherlands,Willowmoore Park,1,Netherlands
40,6.1,0,RN ten Doeschate,2006-12-01,1st,A Bagai,0,,AM Samad,3,Canada,Netherlands,19,Netherlands,Willowmoore Park,1,Netherlands
41,6.2,0,RN ten Doeschate,2006-12-01,1st,A Bagai,0,,AM Samad,3,Canada,Netherlands,19,Netherlands,Willowmoore Park,1,Netherlands
42,6.3,0,RN ten Doeschate,2006-12-01,1st,A Bagai,0,,AM Samad,3,Canada,Netherlands,19,Netherlands,Willowmoore Park,1,Netherlands
43,6.4,4,RN ten Doeschate,2006-12-01,1st,A Bagai,0,,AM Samad,7,Canada,Netherlands,23,Netherlands,Willowmoore Park,1,Netherlands
44,6.5,1,RN ten Doeschate,2006-12-01,1st,A Bagai,0,,AM Samad,8,Canada,Netherlands,24,Netherlands,Willowmoore Park,1,Netherlands
45,6.6,0,RN ten Doeschate,2006-12-01,1st,AM Samad,8,,A Bagai,0,Canada,Netherlands,24,Netherlands,Willowmoore Park,1,Netherlands
46,7.1,0,MBS Jonkman,2006-12-01,1st,A Bagai,0,,AM Samad,8,Canada,Netherlands,24,Netherlands,Willowmoore Park,1,Netherlands
47,7.2,0,MBS Jonkman,2006-12-01,1st,A Bagai,0,,AM Samad,8,Canada,Netherlands,24,Netherlands,Willowmoore Park,1,Netherlands
48,7.3,1,MBS Jonkman,2006-12-01,1st,A Bagai,0,,AM Samad,9,Canada,Netherlands,25,Netherlands,Willowmoore Park,1,Netherlands
49,7.4,4,MBS Jonkman,2006-12-01,1st,AM Samad,9,,A Bagai,4,Canada,Netherlands,29,Netherlands,Willowmoore Park,1,Netherlands
50,7.5,1,MBS Jonkman,2006-12-01,1st,AM Samad,9,,A Bagai,5,Canada,Netherlands,30,Netherlands,Willowmoore Park,1,Netherlands
51,7.6,2,MBS Jonkman,2006-12-01,1st,A Bagai,5,,AM Samad,11,Canada,Netherlands,32,Netherlands,Willowmoore Park,1,Netherlands
52,8.1,0,RN ten Doeschate,2006-12-01,1st,AM Samad,11,,A Bagai,5,Canada,Netherlands,32,Netherlands,Willowmoore Park,1,Netherlands
53,8.2,0,RN ten Doeschate,2006-12-01,1st,AM Samad,11,,A Bagai,5,Canada,Netherlands,32,Netherlands,Willowmoore Park,1,Netherlands
54,8.3,0,RN ten Doeschate,2006-12-01,1st,AM Samad,11,,A Bagai,5,Canada,Netherlands,32,Netherlands,Willowmoore Park,1,Netherlands
55,8.4,4,RN ten Doeschate,2006-12-01,1st,AM Samad,11,,A Bagai,9,Canada,Netherlands,36,Netherlands,Willowmoore Park,1,Netherlands
56,8.5,0,RN ten Doeschate,2006-12-01,1st,AM Samad,11,,A Bagai,9,Canada,Netherlands,36,Netherlands,Willowmoore Park,1,Netherlands
57,8.6,1,RN ten Doeschate,2006-12-01,1st,AM Samad,11,,A Bagai,10,Canada,Netherlands,37,Netherlands,Willowmoore Park,1,Netherlands
58,9.1,0,MBS Jonkman,2006-12-01,1st,AM Samad,11,,A Bagai,10,Canada,Netherlands,37,Netherlands,Willowmoore Park,1,Netherlands
59,9.2,0,MBS Jonkman,2006-12-01,1st,AM Samad,11,,A Bagai,10,Canada,Netherlands,37,Netherlands,Willowmoore Park,1,Netherlands
60,9.3,4,MBS Jonkman,2006-12-01,1st,AM Samad,11,,A Bagai,14,Canada,Netherlands,41,Netherlands,Willowmoore Park,1,Netherlands
61,9.4,1,MBS Jonkman,2006-12-01,1st,AM Samad,11,,A Bagai,15,Canada,Netherlands,42,Netherlands,Willowmoore Park,1,Netherlands
62,9.5,0,MBS Jonkman,2006-12-01,1st,A Bagai,15,,AM Samad,11,Canada,Netherlands,42,Netherlands,Willowmoore Park,1,Netherlands
63,9.6,4,MBS Jonkman,2006-12-01,1st,A Bagai,15,,AM Samad,15,Canada,Netherlands,46,Netherlands,Willowmoore Park,1,Netherlands
64,10.1,1,RN ten Doeschate,2006-12-01,1st,AM Samad,15,,A Bagai,16,Canada,Netherlands,47,Netherlands,Willowmoore Park,1,Netherlands
65,10.2,3,RN ten Doeschate,2006-12-01,1st,A Bagai,16,,AM Samad,18,Canada,Netherlands,50,Netherlands,Willowmoore Park,1,Netherlands
66,10.3,0,RN ten Doeschate,2006-12-01,1st,AM Samad,18,,A Bagai,16,Canada,Netherlands,50,Netherlands,Willowmoore Park,1,Netherlands
67,10.4,0,RN ten Doeschate,2006-12-01,1st,AM Samad,18,,A Bagai,16,Canada,Netherlands,50,Netherlands,Willowmoore Park,1,Netherlands
68,10.5,0,RN ten Doeschate,2006-12-01,1st,AM Samad,18,,A Bagai,16,Canada,Netherlands,50,Netherlands,Willowmoore Park,1,Netherlands
69,10.6,0,RN ten Doeschate,2006-12-01,1st,AM Samad,18,,A Bagai,16,Canada,Netherlands,50,Netherlands,Willowmoore Park,1,Netherlands
70,11.1,0,TBM de Leede,2006-12-01,1st,A Bagai,16,,AM Samad,18,Canada,Netherlands,50,Netherlands,Willowmoore Park,1,Netherlands
71,11.2,0,TBM de Leede,2006-12-01,1st,A Bagai,16,,AM Samad,18,Canada,Netherlands,51,Netherlands,Willowmoore Park,1,Netherlands
72,11.3,1,TBM de Leede,2006-12-01,1st,AM Samad,18,,A Bagai,17,Canada,Netherlands,52,Netherlands,Willowmoore Park,1,Netherlands
73,11.4,0,TBM de Leede,2006-12-01,1st,A Bagai,17,,AM Samad,18,Canada,Netherlands,52,Netherlands,Willowmoore Park,1,Netherlands
74,11.5,1,TBM de Leede,2006-12-01,1st,A Bagai,17,,AM Samad,19,Canada,Netherlands,53,Netherlands,Willowmoore Park,1,Netherlands
75,11.6,0,TBM de Leede,2006-12-01,1st,AM Samad,19,,A Bagai,17,Canada,Netherlands,53,Netherlands,Willowmoore Park,1,Netherlands
76,12.1,0,WF Stelling,2006-12-01,1st,A Bagai,17,,AM Samad,19,Canada,Netherlands,53,Netherlands,Willowmoore Park,1,Netherlands
77,12.2,0,WF Stelling,2006-12-01,1st,A Bagai,17,,AM Samad,19,Canada,Netherlands,53,Netherlands,Willowmoore Park,1,Netherlands
78,12.3,0,WF Stelling,2006-12-01,1st,A Bagai,17,,AM Samad,19,Canada,Netherlands,53,Netherlands,Willowmoore Park,1,Netherlands
