,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,P Kumar,2008-06-12,1st,Shahriar Nafees,0,,Tamim Iqbal,0,Bangladesh,India,0,Bangladesh,Shere Bangla National Stadium,0,India
1,0.2,0,P Kumar,2008-06-12,1st,Shahriar Nafees,0,,Tamim Iqbal,0,Bangladesh,India,0,Bangladesh,Shere Bangla National Stadium,0,India
2,0.3,0,P Kumar,2008-06-12,1st,Shahriar Nafees,0,,Tamim Iqbal,0,Bangladesh,India,0,Bangladesh,Shere Bangla National Stadium,0,India
3,0.4,0,P Kumar,2008-06-12,1st,Shahriar Nafees,0,,Tamim Iqbal,0,Bangladesh,India,0,Bangladesh,Shere Bangla National Stadium,0,India
4,0.5,0,P Kumar,2008-06-12,1st,Shahriar Nafees,0,Tamim Iqbal,Tamim Iqbal,0,Bangladesh,India,0,Bangladesh,Shere Bangla National Stadium,1,India
5,0.6,0,P Kumar,2008-06-12,1st,Shahriar Nafees,0,,Mohammad Ashraful,0,Bangladesh,India,0,Bangladesh,Shere Bangla National Stadium,1,India
6,1.1,1,RP Singh,2008-06-12,1st,Mohammad Ashraful,0,,Shahriar Nafees,1,Bangladesh,India,1,Bangladesh,Shere Bangla National Stadium,1,India
7,1.2,0,RP Singh,2008-06-12,1st,Shahriar Nafees,1,,Mohammad Ashraful,0,Bangladesh,India,2,Bangladesh,Shere Bangla National Stadium,1,India
8,1.3,0,RP Singh,2008-06-12,1st,Shahriar Nafees,1,,Mohammad Ashraful,0,Bangladesh,India,2,Bangladesh,Shere Bangla National Stadium,1,India
9,1.4,1,RP Singh,2008-06-12,1st,Shahriar Nafees,1,,Mohammad Ashraful,1,Bangladesh,India,3,Bangladesh,Shere Bangla National Stadium,1,India
10,1.5,0,RP Singh,2008-06-12,1st,Mohammad Ashraful,1,,Shahriar Nafees,1,Bangladesh,India,3,Bangladesh,Shere Bangla National Stadium,1,India
11,1.6,1,RP Singh,2008-06-12,1st,Mohammad Ashraful,1,,Shahriar Nafees,2,Bangladesh,India,4,Bangladesh,Shere Bangla National Stadium,1,India
12,1.7,0,RP Singh,2008-06-12,1st,Shahriar Nafees,2,,Mohammad Ashraful,1,Bangladesh,India,4,Bangladesh,Shere Bangla National Stadium,1,India
13,2.1,0,P Kumar,2008-06-12,1st,Mohammad Ashraful,1,,Shahriar Nafees,2,Bangladesh,India,4,Bangladesh,Shere Bangla National Stadium,1,India
14,2.2,0,P Kumar,2008-06-12,1st,Mohammad Ashraful,1,,Shahriar Nafees,2,Bangladesh,India,4,Bangladesh,Shere Bangla National Stadium,1,India
15,2.3,0,P Kumar,2008-06-12,1st,Mohammad Ashraful,1,,Shahriar Nafees,2,Bangladesh,India,4,Bangladesh,Shere Bangla National Stadium,1,India
16,2.4,0,P Kumar,2008-06-12,1st,Mohammad Ashraful,1,,Shahriar Nafees,2,Bangladesh,India,4,Bangladesh,Shere Bangla National Stadium,1,India
17,2.5,1,P Kumar,2008-06-12,1st,Mohammad Ashraful,1,,Shahriar Nafees,3,Bangladesh,India,5,Bangladesh,Shere Bangla National Stadium,1,India
18,2.6,1,P Kumar,2008-06-12,1st,Shahriar Nafees,3,,Mohammad Ashraful,2,Bangladesh,India,6,Bangladesh,Shere Bangla National Stadium,1,India
19,3.1,4,RP Singh,2008-06-12,1st,Shahriar Nafees,3,,Mohammad Ashraful,6,Bangladesh,India,10,Bangladesh,Shere Bangla National Stadium,1,India
20,3.2,0,RP Singh,2008-06-12,1st,Shahriar Nafees,3,,Mohammad Ashraful,6,Bangladesh,India,10,Bangladesh,Shere Bangla National Stadium,1,India
21,3.3,0,RP Singh,2008-06-12,1st,Shahriar Nafees,3,,Mohammad Ashraful,6,Bangladesh,India,10,Bangladesh,Shere Bangla National Stadium,1,India
22,3.4,1,RP Singh,2008-06-12,1st,Shahriar Nafees,3,,Mohammad Ashraful,7,Bangladesh,India,11,Bangladesh,Shere Bangla National Stadium,1,India
23,3.5,0,RP Singh,2008-06-12,1st,Mohammad Ashraful,7,,Shahriar Nafees,3,Bangladesh,India,11,Bangladesh,Shere Bangla National Stadium,1,India
24,3.6,1,RP Singh,2008-06-12,1st,Mohammad Ashraful,7,,Shahriar Nafees,4,Bangladesh,India,12,Bangladesh,Shere Bangla National Stadium,1,India
25,4.1,0,P Kumar,2008-06-12,1st,Mohammad Ashraful,7,,Shahriar Nafees,4,Bangladesh,India,12,Bangladesh,Shere Bangla National Stadium,1,India
26,4.2,0,P Kumar,2008-06-12,1st,Mohammad Ashraful,7,,Shahriar Nafees,4,Bangladesh,India,12,Bangladesh,Shere Bangla National Stadium,1,India
27,4.3,0,P Kumar,2008-06-12,1st,Mohammad Ashraful,7,,Shahriar Nafees,4,Bangladesh,India,12,Bangladesh,Shere Bangla National Stadium,1,India
