,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,P Kumar,2010-06-19,1st,Imran Farhat,0,,Salman Butt,0,India,Pakistan,1,Pakistan,Rangiri Dambulla International Stadium,0,India
1,0.2,1,P Kumar,2010-06-19,1st,Imran Farhat,0,,Salman Butt,1,India,Pakistan,2,Pakistan,Rangiri Dambulla International Stadium,0,India
2,0.3,0,P Kumar,2010-06-19,1st,Salman Butt,1,,Imran Farhat,0,India,Pakistan,2,Pakistan,Rangiri Dambulla International Stadium,0,India
3,0.4,0,P Kumar,2010-06-19,1st,Salman Butt,1,,Imran Farhat,0,India,Pakistan,2,Pakistan,Rangiri Dambulla International Stadium,0,India
4,0.5,0,P Kumar,2010-06-19,1st,Salman Butt,1,,Imran Farhat,0,India,Pakistan,3,Pakistan,Rangiri Dambulla International Stadium,0,India
5,0.6,0,P Kumar,2010-06-19,1st,Salman Butt,1,,Imran Farhat,0,India,Pakistan,3,Pakistan,Rangiri Dambulla International Stadium,0,India
6,0.7,0,P Kumar,2010-06-19,1st,Salman Butt,1,,Imran Farhat,0,India,Pakistan,3,Pakistan,Rangiri Dambulla International Stadium,0,India
7,0.8,0,P Kumar,2010-06-19,1st,Salman Butt,1,,Imran Farhat,0,India,Pakistan,3,Pakistan,Rangiri Dambulla International Stadium,0,India
8,1.1,0,A Nehra,2010-06-19,1st,Imran Farhat,0,,Salman Butt,1,India,Pakistan,3,Pakistan,Rangiri Dambulla International Stadium,0,India
9,1.2,0,A Nehra,2010-06-19,1st,Imran Farhat,0,,Salman Butt,1,India,Pakistan,3,Pakistan,Rangiri Dambulla International Stadium,0,India
10,1.3,4,A Nehra,2010-06-19,1st,Imran Farhat,0,,Salman Butt,5,India,Pakistan,7,Pakistan,Rangiri Dambulla International Stadium,0,India
11,1.4,0,A Nehra,2010-06-19,1st,Imran Farhat,0,,Salman Butt,5,India,Pakistan,7,Pakistan,Rangiri Dambulla International Stadium,0,India
12,1.5,0,A Nehra,2010-06-19,1st,Imran Farhat,0,,Salman Butt,5,India,Pakistan,7,Pakistan,Rangiri Dambulla International Stadium,0,India
13,1.6,0,A Nehra,2010-06-19,1st,Imran Farhat,0,,Salman Butt,5,India,Pakistan,7,Pakistan,Rangiri Dambulla International Stadium,0,India
14,2.1,0,P Kumar,2010-06-19,1st,Salman Butt,5,,Imran Farhat,0,India,Pakistan,7,Pakistan,Rangiri Dambulla International Stadium,0,India
15,2.2,0,P Kumar,2010-06-19,1st,Salman Butt,5,,Imran Farhat,0,India,Pakistan,7,Pakistan,Rangiri Dambulla International Stadium,0,India
16,2.3,0,P Kumar,2010-06-19,1st,Salman Butt,5,,Imran Farhat,0,India,Pakistan,7,Pakistan,Rangiri Dambulla International Stadium,0,India
17,2.4,0,P Kumar,2010-06-19,1st,Salman Butt,5,,Imran Farhat,0,India,Pakistan,7,Pakistan,Rangiri Dambulla International Stadium,0,India
18,2.5,0,P Kumar,2010-06-19,1st,Salman Butt,5,,Imran Farhat,0,India,Pakistan,7,Pakistan,Rangiri Dambulla International Stadium,0,India
19,2.6,1,P Kumar,2010-06-19,1st,Salman Butt,5,,Imran Farhat,1,India,Pakistan,8,Pakistan,Rangiri Dambulla International Stadium,0,India
20,3.1,1,A Nehra,2010-06-19,1st,Salman Butt,5,,Imran Farhat,2,India,Pakistan,9,Pakistan,Rangiri Dambulla International Stadium,0,India
21,3.2,0,A Nehra,2010-06-19,1st,Imran Farhat,2,,Salman Butt,5,India,Pakistan,9,Pakistan,Rangiri Dambulla International Stadium,0,India
22,3.3,0,A Nehra,2010-06-19,1st,Imran Farhat,2,,Salman Butt,5,India,Pakistan,9,Pakistan,Rangiri Dambulla International Stadium,0,India
23,3.4,0,A Nehra,2010-06-19,1st,Imran Farhat,2,,Salman Butt,5,India,Pakistan,9,Pakistan,Rangiri Dambulla International Stadium,0,India
24,3.5,4,A Nehra,2010-06-19,1st,Imran Farhat,2,,Salman Butt,9,India,Pakistan,13,Pakistan,Rangiri Dambulla International Stadium,0,India
25,3.6,0,A Nehra,2010-06-19,1st,Imran Farhat,2,,Salman Butt,9,India,Pakistan,13,Pakistan,Rangiri Dambulla International Stadium,0,India
26,4.1,0,P Kumar,2010-06-19,1st,Salman Butt,9,,Imran Farhat,2,India,Pakistan,13,Pakistan,Rangiri Dambulla International Stadium,0,India
27,4.2,0,P Kumar,2010-06-19,1st,Salman Butt,9,,Imran Farhat,2,India,Pakistan,13,Pakistan,Rangiri Dambulla International Stadium,0,India
28,4.3,0,P Kumar,2010-06-19,1st,Salman Butt,9,,Imran Farhat,2,India,Pakistan,13,Pakistan,Rangiri Dambulla International Stadium,0,India
29,4.4,0,P Kumar,2010-06-19,1st,Salman Butt,9,,Imran Farhat,2,India,Pakistan,13,Pakistan,Rangiri Dambulla International Stadium,0,India
30,4.5,4,P Kumar,2010-06-19,1st,Salman Butt,9,,Imran Farhat,6,India,Pakistan,17,Pakistan,Rangiri Dambulla International Stadium,0,India
31,4.6,4,P Kumar,2010-06-19,1st,Salman Butt,9,,Imran Farhat,10,India,Pakistan,21,Pakistan,Rangiri Dambulla International Stadium,0,India
32,5.1,0,A Nehra,2010-06-19,1st,Imran Farhat,10,,Salman Butt,9,India,Pakistan,21,Pakistan,Rangiri Dambulla International Stadium,0,India
33,5.2,1,A Nehra,2010-06-19,1st,Imran Farhat,10,,Salman Butt,10,India,Pakistan,22,Pakistan,Rangiri Dambulla International Stadium,0,India
34,5.3,0,A Nehra,2010-06-19,1st,Salman Butt,10,,Imran Farhat,10,India,Pakistan,22,Pakistan,Rangiri Dambulla International Stadium,0,India
35,5.4,0,A Nehra,2010-06-19,1st,Salman Butt,10,,Imran Farhat,10,India,Pakistan,22,Pakistan,Rangiri Dambulla International Stadium,0,India
36,5.5,0,A Nehra,2010-06-19,1st,Salman Butt,10,,Imran Farhat,10,India,Pakistan,22,Pakistan,Rangiri Dambulla International Stadium,0,India
37,5.6,0,A Nehra,2010-06-19,1st,Salman Butt,10,,Imran Farhat,10,India,Pakistan,22,Pakistan,Rangiri Dambulla International Stadium,0,India
38,6.1,0,P Kumar,2010-06-19,1st,Imran Farhat,10,,Salman Butt,10,India,Pakistan,22,Pakistan,Rangiri Dambulla International Stadium,0,India
39,6.2,0,P Kumar,2010-06-19,1st,Imran Farhat,10,,Salman Butt,10,India,Pakistan,22,Pakistan,Rangiri Dambulla International Stadium,0,India
40,6.3,0,P Kumar,2010-06-19,1st,Imran Farhat,10,,Salman Butt,10,India,Pakistan,22,Pakistan,Rangiri Dambulla International Stadium,0,India
41,6.4,0,P Kumar,2010-06-19,1st,Imran Farhat,10,,Salman Butt,10,India,Pakistan,22,Pakistan,Rangiri Dambulla International Stadium,0,India
42,6.5,0,P Kumar,2010-06-19,1st,Imran Farhat,10,,Salman Butt,10,India,Pakistan,22,Pakistan,Rangiri Dambulla International Stadium,0,India
43,6.6,0,P Kumar,2010-06-19,1st,Imran Farhat,10,,Salman Butt,10,India,Pakistan,22,Pakistan,Rangiri Dambulla International Stadium,0,India
44,7.1,1,A Nehra,2010-06-19,1st,Salman Butt,10,,Imran Farhat,11,India,Pakistan,23,Pakistan,Rangiri Dambulla International Stadium,0,India
45,7.2,4,A Nehra,2010-06-19,1st,Imran Farhat,11,,Salman Butt,14,India,Pakistan,27,Pakistan,Rangiri Dambulla International Stadium,0,India
