,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,P Kumar,2012-02-26,1st,SR Watson,0,,DA Warner,0,Australia,India,0,Australia,Sydney Cricket Ground,0,Australia
1,0.2,0,P Kumar,2012-02-26,1st,SR Watson,0,,DA Warner,0,Australia,India,0,Australia,Sydney Cricket Ground,0,Australia
2,0.3,0,P Kumar,2012-02-26,1st,SR Watson,0,,DA Warner,0,Australia,India,0,Australia,Sydney Cricket Ground,0,Australia
3,0.4,0,P Kumar,2012-02-26,1st,SR Watson,0,,DA Warner,0,Australia,India,0,Australia,Sydney Cricket Ground,0,Australia
4,0.5,0,P Kumar,2012-02-26,1st,SR Watson,0,,DA Warner,0,Australia,India,0,Australia,Sydney Cricket Ground,0,Australia
5,0.6,0,P Kumar,2012-02-26,1st,SR Watson,0,,DA Warner,0,Australia,India,0,Australia,Sydney Cricket Ground,0,Australia
6,1.1,0,IK Pathan,2012-02-26,1st,DA Warner,0,,SR Watson,0,Australia,India,0,Australia,Sydney Cricket Ground,0,Australia
7,1.2,0,IK Pathan,2012-02-26,1st,DA Warner,0,,SR Watson,0,Australia,India,0,Australia,Sydney Cricket Ground,0,Australia
8,1.3,0,IK Pathan,2012-02-26,1st,DA Warner,0,,SR Watson,0,Australia,India,0,Australia,Sydney Cricket Ground,0,Australia
9,1.4,0,IK Pathan,2012-02-26,1st,DA Warner,0,,SR Watson,0,Australia,India,0,Australia,Sydney Cricket Ground,0,Australia
10,1.5,1,IK Pathan,2012-02-26,1st,DA Warner,0,,SR Watson,1,Australia,India,1,Australia,Sydney Cricket Ground,0,Australia
11,1.6,4,IK Pathan,2012-02-26,1st,SR Watson,1,,DA Warner,4,Australia,India,5,Australia,Sydney Cricket Ground,0,Australia
12,2.1,0,P Kumar,2012-02-26,1st,DA Warner,4,,SR Watson,1,Australia,India,5,Australia,Sydney Cricket Ground,0,Australia
13,2.2,0,P Kumar,2012-02-26,1st,DA Warner,4,SR Watson,SR Watson,1,Australia,India,5,Australia,Sydney Cricket Ground,1,Australia
14,2.3,0,P Kumar,2012-02-26,1st,DA Warner,4,,PJ Forrest,0,Australia,India,5,Australia,Sydney Cricket Ground,1,Australia
15,2.4,0,P Kumar,2012-02-26,1st,DA Warner,4,,PJ Forrest,0,Australia,India,5,Australia,Sydney Cricket Ground,1,Australia
16,2.5,0,P Kumar,2012-02-26,1st,DA Warner,4,,PJ Forrest,0,Australia,India,5,Australia,Sydney Cricket Ground,1,Australia
17,2.6,1,P Kumar,2012-02-26,1st,DA Warner,4,,PJ Forrest,1,Australia,India,6,Australia,Sydney Cricket Ground,1,Australia
18,3.1,0,IK Pathan,2012-02-26,1st,DA Warner,4,,PJ Forrest,1,Australia,India,6,Australia,Sydney Cricket Ground,1,Australia
19,3.2,0,IK Pathan,2012-02-26,1st,DA Warner,4,,PJ Forrest,1,Australia,India,6,Australia,Sydney Cricket Ground,1,Australia
20,3.3,0,IK Pathan,2012-02-26,1st,DA Warner,4,,PJ Forrest,1,Australia,India,6,Australia,Sydney Cricket Ground,1,Australia
21,3.4,0,IK Pathan,2012-02-26,1st,DA Warner,4,,PJ Forrest,1,Australia,India,6,Australia,Sydney Cricket Ground,1,Australia
22,3.5,0,IK Pathan,2012-02-26,1st,DA Warner,4,,PJ Forrest,1,Australia,India,6,Australia,Sydney Cricket Ground,1,Australia
23,3.6,0,IK Pathan,2012-02-26,1st,DA Warner,4,,PJ Forrest,1,Australia,India,6,Australia,Sydney Cricket Ground,1,Australia
24,4.1,1,P Kumar,2012-02-26,1st,PJ Forrest,1,,DA Warner,5,Australia,India,7,Australia,Sydney Cricket Ground,1,Australia
25,4.2,0,P Kumar,2012-02-26,1st,DA Warner,5,,PJ Forrest,1,Australia,India,7,Australia,Sydney Cricket Ground,1,Australia
26,4.3,0,P Kumar,2012-02-26,1st,DA Warner,5,,PJ Forrest,1,Australia,India,8,Australia,Sydney Cricket Ground,1,Australia
27,4.4,1,P Kumar,2012-02-26,1st,DA Warner,5,,PJ Forrest,2,Australia,India,9,Australia,Sydney Cricket Ground,1,Australia
28,4.5,1,P Kumar,2012-02-26,1st,PJ Forrest,2,,DA Warner,6,Australia,India,10,Australia,Sydney Cricket Ground,1,Australia
29,4.6,0,P Kumar,2012-02-26,1st,DA Warner,6,,PJ Forrest,2,Australia,India,10,Australia,Sydney Cricket Ground,1,Australia
30,4.7,0,P Kumar,2012-02-26,1st,DA Warner,6,,PJ Forrest,2,Australia,India,10,Australia,Sydney Cricket Ground,1,Australia
31,5.1,3,IK Pathan,2012-02-26,1st,PJ Forrest,2,,DA Warner,9,Australia,India,13,Australia,Sydney Cricket Ground,1,Australia
32,5.2,4,IK Pathan,2012-02-26,1st,DA Warner,9,,PJ Forrest,6,Australia,India,17,Australia,Sydney Cricket Ground,1,Australia
33,5.3,0,IK Pathan,2012-02-26,1st,DA Warner,9,,PJ Forrest,6,Australia,India,17,Australia,Sydney Cricket Ground,1,Australia
34,5.4,1,IK Pathan,2012-02-26,1st,DA Warner,9,,PJ Forrest,7,Australia,India,18,Australia,Sydney Cricket Ground,1,Australia
35,5.5,0,IK Pathan,2012-02-26,1st,PJ Forrest,7,,DA Warner,9,Australia,India,22,Australia,Sydney Cricket Ground,1,Australia
36,5.6,1,IK Pathan,2012-02-26,1st,PJ Forrest,7,,DA Warner,10,Australia,India,23,Australia,Sydney Cricket Ground,1,Australia
37,6.1,3,P Kumar,2012-02-26,1st,PJ Forrest,7,,DA Warner,13,Australia,India,26,Australia,Sydney Cricket Ground,1,Australia
38,6.2,0,P Kumar,2012-02-26,1st,DA Warner,13,PJ Forrest,PJ Forrest,7,Australia,India,26,Australia,Sydney Cricket Ground,2,Australia
39,6.3,0,P Kumar,2012-02-26,1st,DA Warner,13,,MEK Hussey,0,Australia,India,26,Australia,Sydney Cricket Ground,2,Australia
40,6.4,0,P Kumar,2012-02-26,1st,DA Warner,13,,MEK Hussey,0,Australia,India,26,Australia,Sydney Cricket Ground,2,Australia
41,6.5,0,P Kumar,2012-02-26,1st,DA Warner,13,,MEK Hussey,0,Australia,India,26,Australia,Sydney Cricket Ground,2,Australia
42,6.6,0,P Kumar,2012-02-26,1st,DA Warner,13,,MEK Hussey,0,Australia,India,26,Australia,Sydney Cricket Ground,2,Australia
43,7.1,2,IK Pathan,2012-02-26,1st,MEK Hussey,0,,DA Warner,15,Australia,India,28,Australia,Sydney Cricket Ground,2,Australia
44,7.2,0,IK Pathan,2012-02-26,1st,MEK Hussey,0,,DA Warner,15,Australia,India,28,Australia,Sydney Cricket Ground,2,Australia
45,7.3,4,IK Pathan,2012-02-26,1st,MEK Hussey,0,,DA Warner,19,Australia,India,32,Australia,Sydney Cricket Ground,2,Australia
46,7.4,4,IK Pathan,2012-02-26,1st,MEK Hussey,0,,DA Warner,23,Australia,India,36,Australia,Sydney Cricket Ground,2,Australia
47,7.5,0,IK Pathan,2012-02-26,1st,MEK Hussey,0,,DA Warner,23,Australia,India,36,Australia,Sydney Cricket Ground,2,Australia
48,7.6,0,IK Pathan,2012-02-26,1st,MEK Hussey,0,,DA Warner,23,Australia,India,36,Australia,Sydney Cricket Ground,2,Australia
49,8.1,0,P Kumar,2012-02-26,1st,DA Warner,23,,MEK Hussey,0,Australia,India,36,Australia,Sydney Cricket Ground,2,Australia
50,8.2,0,P Kumar,2012-02-26,1st,DA Warner,23,,MEK Hussey,0,Australia,India,36,Australia,Sydney Cricket Ground,2,Australia
51,8.3,0,P Kumar,2012-02-26,1st,DA Warner,23,,MEK Hussey,0,Australia,India,36,Australia,Sydney Cricket Ground,2,Australia
52,8.4,0,P Kumar,2012-02-26,1st,DA Warner,23,,MEK Hussey,0,Australia,India,36,Australia,Sydney Cricket Ground,2,Australia
53,8.5,1,P Kumar,2012-02-26,1st,DA Warner,23,,MEK Hussey,1,Australia,India,37,Australia,Sydney Cricket Ground,2,Australia
54,8.6,0,P Kumar,2012-02-26,1st,MEK Hussey,1,,DA Warner,23,Australia,India,37,Australia,Sydney Cricket Ground,2,Australia
55,9.1,0,IK Pathan,2012-02-26,1st,DA Warner,23,,MEK Hussey,1,Australia,India,37,Australia,Sydney Cricket Ground,2,Australia
56,9.2,0,IK Pathan,2012-02-26,1st,DA Warner,23,,MEK Hussey,1,Australia,India,37,Australia,Sydney Cricket Ground,2,Australia
57,9.3,1,IK Pathan,2012-02-26,1st,DA Warner,23,,MEK Hussey,2,Australia,India,38,Australia,Sydney Cricket Ground,2,Australia
58,9.4,1,IK Pathan,2012-02-26,1st,MEK Hussey,2,,DA Warner,24,Australia,India,39,Australia,Sydney Cricket Ground,2,Australia
59,9.5,1,IK Pathan,2012-02-26,1st,DA Warner,24,,MEK Hussey,3,Australia,India,40,Australia,Sydney Cricket Ground,2,Australia
60,9.6,1,IK Pathan,2012-02-26,1st,MEK Hussey,3,,DA Warner,25,Australia,India,41,Australia,Sydney Cricket Ground,2,Australia
61,10.1,0,P Kumar,2012-02-26,1st,MEK Hussey,3,,DA Warner,25,Australia,India,41,Australia,Sydney Cricket Ground,2,Australia
62,10.2,1,P Kumar,2012-02-26,1st,MEK Hussey,3,,DA Warner,26,Australia,India,42,Australia,Sydney Cricket Ground,2,Australia
63,10.3,4,P Kumar,2012-02-26,1st,DA Warner,26,,MEK Hussey,7,Australia,India,46,Australia,Sydney Cricket Ground,2,Australia
64,10.4,0,P Kumar,2012-02-26,1st,DA Warner,26,,MEK Hussey,7,Australia,India,46,Australia,Sydney Cricket Ground,2,Australia
65,10.5,0,P Kumar,2012-02-26,1st,DA Warner,26,,MEK Hussey,7,Australia,India,46,Australia,Sydney Cricket Ground,2,Australia
66,10.6,0,P Kumar,2012-02-26,1st,DA Warner,26,,MEK Hussey,7,Australia,India,46,Australia,Sydney Cricket Ground,2,Australia
67,11.1,0,R Ashwin,2012-02-26,1st,MEK Hussey,7,,DA Warner,26,Australia,India,46,Australia,Sydney Cricket Ground,2,Australia
68,11.2,0,R Ashwin,2012-02-26,1st,MEK Hussey,7,,DA Warner,26,Australia,India,46,Australia,Sydney Cricket Ground,2,Australia
69,11.3,0,R Ashwin,2012-02-26,1st,MEK Hussey,7,,DA Warner,26,Australia,India,46,Australia,Sydney Cricket Ground,2,Australia
70,11.4,1,R Ashwin,2012-02-26,1st,MEK Hussey,7,,DA Warner,27,Australia,India,47,Australia,Sydney Cricket Ground,2,Australia
71,11.5,0,R Ashwin,2012-02-26,1st,DA Warner,27,,MEK Hussey,7,Australia,India,47,Australia,Sydney Cricket Ground,2,Australia
72,11.6,0,R Ashwin,2012-02-26,1st,DA Warner,27,,MEK Hussey,7,Australia,India,47,Australia,Sydney Cricket Ground,2,Australia
