,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,NW Bracken,2009-04-24,1st,Ahmed Shehzad,0,,Salman Butt,0,Australia,Pakistan,0,Pakistan,Dubai Sports City Cricket Stadium,0,Australia
1,0.2,0,NW Bracken,2009-04-24,1st,Ahmed Shehzad,0,,Salman Butt,0,Australia,Pakistan,0,Pakistan,Dubai Sports City Cricket Stadium,0,Australia
2,0.3,0,NW Bracken,2009-04-24,1st,Ahmed Shehzad,0,,Salman Butt,0,Australia,Pakistan,0,Pakistan,Dubai Sports City Cricket Stadium,0,Australia
3,0.4,0,NW Bracken,2009-04-24,1st,Ahmed Shehzad,0,,Salman Butt,0,Australia,Pakistan,0,Pakistan,Dubai Sports City Cricket Stadium,0,Australia
4,0.5,0,NW Bracken,2009-04-24,1st,Ahmed Shehzad,0,,Salman Butt,0,Australia,Pakistan,0,Pakistan,Dubai Sports City Cricket Stadium,0,Australia
5,0.6,0,NW Bracken,2009-04-24,1st,Ahmed Shehzad,0,,Salman Butt,0,Australia,Pakistan,0,Pakistan,Dubai Sports City Cricket Stadium,0,Australia
6,1.1,0,DE Bollinger,2009-04-24,1st,Salman Butt,0,,Ahmed Shehzad,0,Australia,Pakistan,0,Pakistan,Dubai Sports City Cricket Stadium,0,Australia
7,1.2,0,DE Bollinger,2009-04-24,1st,Salman Butt,0,,Ahmed Shehzad,0,Australia,Pakistan,0,Pakistan,Dubai Sports City Cricket Stadium,0,Australia
8,1.3,4,DE Bollinger,2009-04-24,1st,Salman Butt,0,,Ahmed Shehzad,4,Australia,Pakistan,4,Pakistan,Dubai Sports City Cricket Stadium,0,Australia
9,1.4,0,DE Bollinger,2009-04-24,1st,Salman Butt,0,,Ahmed Shehzad,4,Australia,Pakistan,4,Pakistan,Dubai Sports City Cricket Stadium,0,Australia
10,1.5,0,DE Bollinger,2009-04-24,1st,Salman Butt,0,,Ahmed Shehzad,4,Australia,Pakistan,4,Pakistan,Dubai Sports City Cricket Stadium,0,Australia
