,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,Shapoor Zadran,2010-08-16,1st,PL Mommsen,0,,DF Watts,0,Scotland,Afghanistan,0,Scotland,Cambusdoon New Ground,0,Afghanistan
1,0.2,0,Shapoor Zadran,2010-08-16,1st,PL Mommsen,0,,DF Watts,0,Scotland,Afghanistan,0,Scotland,Cambusdoon New Ground,0,Afghanistan
2,0.3,1,Shapoor Zadran,2010-08-16,1st,PL Mommsen,0,,DF Watts,1,Scotland,Afghanistan,1,Scotland,Cambusdoon New Ground,0,Afghanistan
3,0.4,0,Shapoor Zadran,2010-08-16,1st,DF Watts,1,,PL Mommsen,0,Scotland,Afghanistan,1,Scotland,Cambusdoon New Ground,0,Afghanistan
4,0.5,0,Shapoor Zadran,2010-08-16,1st,DF Watts,1,,PL Mommsen,0,Scotland,Afghanistan,1,Scotland,Cambusdoon New Ground,0,Afghanistan
5,0.6,4,Shapoor Zadran,2010-08-16,1st,DF Watts,1,,PL Mommsen,4,Scotland,Afghanistan,5,Scotland,Cambusdoon New Ground,0,Afghanistan
6,1.1,0,Mirwais Ashraf,2010-08-16,1st,PL Mommsen,4,,DF Watts,1,Scotland,Afghanistan,5,Scotland,Cambusdoon New Ground,0,Afghanistan
7,1.2,2,Mirwais Ashraf,2010-08-16,1st,PL Mommsen,4,,DF Watts,3,Scotland,Afghanistan,7,Scotland,Cambusdoon New Ground,0,Afghanistan
8,1.3,1,Mirwais Ashraf,2010-08-16,1st,PL Mommsen,4,,DF Watts,4,Scotland,Afghanistan,8,Scotland,Cambusdoon New Ground,0,Afghanistan
9,1.4,0,Mirwais Ashraf,2010-08-16,1st,DF Watts,4,,PL Mommsen,4,Scotland,Afghanistan,8,Scotland,Cambusdoon New Ground,0,Afghanistan
10,1.5,0,Mirwais Ashraf,2010-08-16,1st,DF Watts,4,,PL Mommsen,4,Scotland,Afghanistan,8,Scotland,Cambusdoon New Ground,0,Afghanistan
11,1.6,1,Mirwais Ashraf,2010-08-16,1st,DF Watts,4,,PL Mommsen,5,Scotland,Afghanistan,9,Scotland,Cambusdoon New Ground,0,Afghanistan
12,2.1,0,Shapoor Zadran,2010-08-16,1st,DF Watts,4,,PL Mommsen,5,Scotland,Afghanistan,9,Scotland,Cambusdoon New Ground,0,Afghanistan
13,2.2,0,Shapoor Zadran,2010-08-16,1st,DF Watts,4,PL Mommsen,PL Mommsen,5,Scotland,Afghanistan,9,Scotland,Cambusdoon New Ground,1,Afghanistan
14,2.3,0,Shapoor Zadran,2010-08-16,1st,DF Watts,4,,JH Davey,0,Scotland,Afghanistan,9,Scotland,Cambusdoon New Ground,1,Afghanistan
