,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,B Lee,2007-02-11,1st,MB Loye,0,,EC Joyce,0,Australia,England,0,England,Sydney Cricket Ground,0,England
1,0.2,1,B Lee,2007-02-11,1st,MB Loye,0,,EC Joyce,1,Australia,England,1,England,Sydney Cricket Ground,0,England
2,0.3,0,B Lee,2007-02-11,1st,EC Joyce,1,,MB Loye,0,Australia,England,1,England,Sydney Cricket Ground,0,England
3,0.4,0,B Lee,2007-02-11,1st,EC Joyce,1,,MB Loye,0,Australia,England,2,England,Sydney Cricket Ground,0,England
4,0.5,0,B Lee,2007-02-11,1st,EC Joyce,1,,MB Loye,0,Australia,England,2,England,Sydney Cricket Ground,0,England
5,0.6,0,B Lee,2007-02-11,1st,EC Joyce,1,,MB Loye,0,Australia,England,2,England,Sydney Cricket Ground,0,England
6,0.7,0,B Lee,2007-02-11,1st,EC Joyce,1,,MB Loye,0,Australia,England,2,England,Sydney Cricket Ground,0,England
7,1.1,4,NW Bracken,2007-02-11,1st,MB Loye,0,,EC Joyce,5,Australia,England,6,England,Sydney Cricket Ground,0,England
8,1.2,0,NW Bracken,2007-02-11,1st,MB Loye,0,,EC Joyce,5,Australia,England,6,England,Sydney Cricket Ground,0,England
9,1.3,1,NW Bracken,2007-02-11,1st,MB Loye,0,,EC Joyce,6,Australia,England,7,England,Sydney Cricket Ground,0,England
10,1.4,0,NW Bracken,2007-02-11,1st,EC Joyce,6,,MB Loye,0,Australia,England,7,England,Sydney Cricket Ground,0,England
11,1.5,0,NW Bracken,2007-02-11,1st,EC Joyce,6,,MB Loye,0,Australia,England,7,England,Sydney Cricket Ground,0,England
12,1.6,0,NW Bracken,2007-02-11,1st,EC Joyce,6,,MB Loye,0,Australia,England,7,England,Sydney Cricket Ground,0,England
13,2.1,0,B Lee,2007-02-11,1st,MB Loye,0,,EC Joyce,6,Australia,England,7,England,Sydney Cricket Ground,0,England
14,2.2,0,B Lee,2007-02-11,1st,MB Loye,0,,EC Joyce,6,Australia,England,7,England,Sydney Cricket Ground,0,England
15,2.3,0,B Lee,2007-02-11,1st,MB Loye,0,,EC Joyce,6,Australia,England,7,England,Sydney Cricket Ground,0,England
16,2.4,0,B Lee,2007-02-11,1st,MB Loye,0,,EC Joyce,6,Australia,England,7,England,Sydney Cricket Ground,0,England
17,2.5,0,B Lee,2007-02-11,1st,MB Loye,0,,EC Joyce,6,Australia,England,8,England,Sydney Cricket Ground,0,England
18,2.6,4,B Lee,2007-02-11,1st,MB Loye,0,,EC Joyce,10,Australia,England,12,England,Sydney Cricket Ground,0,England
19,2.7,0,B Lee,2007-02-11,1st,MB Loye,0,,EC Joyce,10,Australia,England,12,England,Sydney Cricket Ground,0,England
20,3.1,4,NW Bracken,2007-02-11,1st,EC Joyce,10,,MB Loye,4,Australia,England,16,England,Sydney Cricket Ground,0,England
21,3.2,0,NW Bracken,2007-02-11,1st,EC Joyce,10,,MB Loye,4,Australia,England,16,England,Sydney Cricket Ground,0,England
22,3.3,0,NW Bracken,2007-02-11,1st,EC Joyce,10,,MB Loye,4,Australia,England,16,England,Sydney Cricket Ground,0,England
23,3.4,1,NW Bracken,2007-02-11,1st,EC Joyce,10,,MB Loye,5,Australia,England,17,England,Sydney Cricket Ground,0,England
24,3.5,0,NW Bracken,2007-02-11,1st,MB Loye,5,,EC Joyce,10,Australia,England,17,England,Sydney Cricket Ground,0,England
25,3.6,0,NW Bracken,2007-02-11,1st,MB Loye,5,,EC Joyce,10,Australia,England,17,England,Sydney Cricket Ground,0,England
26,4.1,0,B Lee,2007-02-11,1st,EC Joyce,10,,MB Loye,5,Australia,England,17,England,Sydney Cricket Ground,0,England
27,4.2,0,B Lee,2007-02-11,1st,EC Joyce,10,,MB Loye,5,Australia,England,17,England,Sydney Cricket Ground,0,England
28,4.3,0,B Lee,2007-02-11,1st,EC Joyce,10,,MB Loye,5,Australia,England,17,England,Sydney Cricket Ground,0,England
29,4.4,0,B Lee,2007-02-11,1st,EC Joyce,10,,MB Loye,5,Australia,England,18,England,Sydney Cricket Ground,0,England
30,4.5,0,B Lee,2007-02-11,1st,EC Joyce,10,,MB Loye,5,Australia,England,18,England,Sydney Cricket Ground,0,England
31,4.6,4,B Lee,2007-02-11,1st,EC Joyce,10,,MB Loye,9,Australia,England,22,England,Sydney Cricket Ground,0,England
32,4.7,0,B Lee,2007-02-11,1st,EC Joyce,10,,MB Loye,9,Australia,England,23,England,Sydney Cricket Ground,0,England
33,4.8,0,B Lee,2007-02-11,1st,EC Joyce,10,,MB Loye,9,Australia,England,23,England,Sydney Cricket Ground,0,England
34,5.1,0,NW Bracken,2007-02-11,1st,MB Loye,9,,EC Joyce,10,Australia,England,23,England,Sydney Cricket Ground,0,England
35,5.2,0,NW Bracken,2007-02-11,1st,MB Loye,9,,EC Joyce,10,Australia,England,23,England,Sydney Cricket Ground,0,England
36,5.3,0,NW Bracken,2007-02-11,1st,MB Loye,9,,EC Joyce,10,Australia,England,23,England,Sydney Cricket Ground,0,England
