,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,JEC Franklin,2007-03-16,1st,MP Vaughan,0,,EC Joyce,0,England,New Zealand,1,New Zealand,"Beausejour Stadium, Gros Islet",0,New Zealand
1,0.2,0,JEC Franklin,2007-03-16,1st,MP Vaughan,0,EC Joyce,EC Joyce,0,England,New Zealand,1,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
2,0.3,0,JEC Franklin,2007-03-16,1st,MP Vaughan,0,,IR Bell,0,England,New Zealand,1,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
3,0.4,0,JEC Franklin,2007-03-16,1st,MP Vaughan,0,,IR Bell,0,England,New Zealand,2,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
4,0.5,3,JEC Franklin,2007-03-16,1st,MP Vaughan,0,,IR Bell,3,England,New Zealand,5,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
5,0.6,0,JEC Franklin,2007-03-16,1st,IR Bell,3,,MP Vaughan,0,England,New Zealand,5,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
6,0.7,0,JEC Franklin,2007-03-16,1st,IR Bell,3,,MP Vaughan,0,England,New Zealand,5,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
7,0.8,0,JEC Franklin,2007-03-16,1st,IR Bell,3,,MP Vaughan,0,England,New Zealand,5,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
8,1.1,0,SE Bond,2007-03-16,1st,MP Vaughan,0,,IR Bell,3,England,New Zealand,5,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
9,1.2,0,SE Bond,2007-03-16,1st,MP Vaughan,0,,IR Bell,3,England,New Zealand,5,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
10,1.3,0,SE Bond,2007-03-16,1st,MP Vaughan,0,,IR Bell,3,England,New Zealand,5,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
11,1.4,0,SE Bond,2007-03-16,1st,MP Vaughan,0,,IR Bell,3,England,New Zealand,5,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
12,1.5,0,SE Bond,2007-03-16,1st,MP Vaughan,0,,IR Bell,3,England,New Zealand,6,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
13,1.6,0,SE Bond,2007-03-16,1st,MP Vaughan,0,,IR Bell,3,England,New Zealand,6,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
14,1.7,0,SE Bond,2007-03-16,1st,MP Vaughan,0,,IR Bell,3,England,New Zealand,7,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
15,1.8,0,SE Bond,2007-03-16,1st,MP Vaughan,0,,IR Bell,3,England,New Zealand,7,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
16,2.1,0,JEC Franklin,2007-03-16,1st,IR Bell,3,,MP Vaughan,0,England,New Zealand,8,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
17,2.2,0,JEC Franklin,2007-03-16,1st,IR Bell,3,,MP Vaughan,0,England,New Zealand,8,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
18,2.3,0,JEC Franklin,2007-03-16,1st,IR Bell,3,,MP Vaughan,0,England,New Zealand,8,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
19,2.4,1,JEC Franklin,2007-03-16,1st,IR Bell,3,,MP Vaughan,1,England,New Zealand,9,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
20,2.5,0,JEC Franklin,2007-03-16,1st,MP Vaughan,1,,IR Bell,3,England,New Zealand,9,New Zealand,"Beausejour Stadium, Gros Islet",1,New Zealand
