,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,Khurram Chohan,2011-03-13,1st,BB McCullum,0,,MJ Guptill,0,Canada,New Zealand,1,Canada,Wankhede Stadium,0,New Zealand
1,0.2,0,Khurram Chohan,2011-03-13,1st,BB McCullum,0,,MJ Guptill,0,Canada,New Zealand,1,Canada,Wankhede Stadium,0,New Zealand
2,0.3,0,Khurram Chohan,2011-03-13,1st,BB McCullum,0,,MJ Guptill,0,Canada,New Zealand,2,Canada,Wankhede Stadium,0,New Zealand
3,0.4,0,Khurram Chohan,2011-03-13,1st,BB McCullum,0,,MJ Guptill,0,Canada,New Zealand,3,Canada,Wankhede Stadium,0,New Zealand
4,0.5,0,Khurram Chohan,2011-03-13,1st,BB McCullum,0,,MJ Guptill,0,Canada,New Zealand,3,Canada,Wankhede Stadium,0,New Zealand
5,0.6,0,Khurram Chohan,2011-03-13,1st,BB McCullum,0,,MJ Guptill,0,Canada,New Zealand,3,Canada,Wankhede Stadium,0,New Zealand
6,0.7,0,Khurram Chohan,2011-03-13,1st,BB McCullum,0,,MJ Guptill,0,Canada,New Zealand,3,Canada,Wankhede Stadium,0,New Zealand
7,0.8,1,Khurram Chohan,2011-03-13,1st,BB McCullum,0,,MJ Guptill,1,Canada,New Zealand,4,Canada,Wankhede Stadium,0,New Zealand
8,0.9,0,Khurram Chohan,2011-03-13,1st,MJ Guptill,1,,BB McCullum,0,Canada,New Zealand,4,Canada,Wankhede Stadium,0,New Zealand
9,1.1,0,H Osinde,2011-03-13,1st,BB McCullum,0,,MJ Guptill,1,Canada,New Zealand,4,Canada,Wankhede Stadium,0,New Zealand
10,1.2,0,H Osinde,2011-03-13,1st,BB McCullum,0,,MJ Guptill,1,Canada,New Zealand,4,Canada,Wankhede Stadium,0,New Zealand
11,1.3,1,H Osinde,2011-03-13,1st,BB McCullum,0,,MJ Guptill,2,Canada,New Zealand,5,Canada,Wankhede Stadium,0,New Zealand
12,1.4,0,H Osinde,2011-03-13,1st,MJ Guptill,2,,BB McCullum,0,Canada,New Zealand,5,Canada,Wankhede Stadium,0,New Zealand
13,1.5,0,H Osinde,2011-03-13,1st,MJ Guptill,2,,BB McCullum,0,Canada,New Zealand,5,Canada,Wankhede Stadium,0,New Zealand
14,1.6,0,H Osinde,2011-03-13,1st,MJ Guptill,2,,BB McCullum,0,Canada,New Zealand,5,Canada,Wankhede Stadium,0,New Zealand
