,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,Shoaib Akhtar,2010-06-15,1st,TM Dilshan,0,,WU Tharanga,0,Sri Lanka,Pakistan,1,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
1,0.2,1,Shoaib Akhtar,2010-06-15,1st,WU Tharanga,0,,TM Dilshan,1,Sri Lanka,Pakistan,2,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
2,0.3,0,Shoaib Akhtar,2010-06-15,1st,TM Dilshan,1,,WU Tharanga,0,Sri Lanka,Pakistan,2,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
3,0.4,1,Shoaib Akhtar,2010-06-15,1st,TM Dilshan,1,,WU Tharanga,1,Sri Lanka,Pakistan,3,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
4,0.5,2,Shoaib Akhtar,2010-06-15,1st,WU Tharanga,1,,TM Dilshan,3,Sri Lanka,Pakistan,5,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
5,0.6,0,Shoaib Akhtar,2010-06-15,1st,WU Tharanga,1,,TM Dilshan,3,Sri Lanka,Pakistan,5,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
6,1.1,1,Mohammad Asif,2010-06-15,1st,TM Dilshan,3,,WU Tharanga,2,Sri Lanka,Pakistan,6,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
7,1.2,0,Mohammad Asif,2010-06-15,1st,WU Tharanga,2,,TM Dilshan,3,Sri Lanka,Pakistan,6,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
8,1.3,4,Mohammad Asif,2010-06-15,1st,WU Tharanga,2,,TM Dilshan,7,Sri Lanka,Pakistan,10,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
9,1.4,0,Mohammad Asif,2010-06-15,1st,WU Tharanga,2,,TM Dilshan,7,Sri Lanka,Pakistan,10,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
10,1.5,0,Mohammad Asif,2010-06-15,1st,WU Tharanga,2,,TM Dilshan,7,Sri Lanka,Pakistan,11,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
11,1.6,4,Mohammad Asif,2010-06-15,1st,WU Tharanga,2,,TM Dilshan,11,Sri Lanka,Pakistan,15,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
12,1.7,0,Mohammad Asif,2010-06-15,1st,WU Tharanga,2,,TM Dilshan,11,Sri Lanka,Pakistan,15,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
13,2.1,1,Shoaib Akhtar,2010-06-15,1st,TM Dilshan,11,,WU Tharanga,3,Sri Lanka,Pakistan,16,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
14,2.2,0,Shoaib Akhtar,2010-06-15,1st,WU Tharanga,3,,TM Dilshan,11,Sri Lanka,Pakistan,16,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
15,2.3,1,Shoaib Akhtar,2010-06-15,1st,WU Tharanga,3,,TM Dilshan,12,Sri Lanka,Pakistan,17,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
16,2.4,0,Shoaib Akhtar,2010-06-15,1st,TM Dilshan,12,,WU Tharanga,3,Sri Lanka,Pakistan,18,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
17,2.5,4,Shoaib Akhtar,2010-06-15,1st,WU Tharanga,3,,TM Dilshan,16,Sri Lanka,Pakistan,22,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
18,2.6,0,Shoaib Akhtar,2010-06-15,1st,WU Tharanga,3,,TM Dilshan,16,Sri Lanka,Pakistan,22,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
19,3.1,0,Mohammad Asif,2010-06-15,1st,TM Dilshan,16,,WU Tharanga,3,Sri Lanka,Pakistan,22,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
20,3.2,0,Mohammad Asif,2010-06-15,1st,TM Dilshan,16,,WU Tharanga,3,Sri Lanka,Pakistan,22,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
21,3.3,4,Mohammad Asif,2010-06-15,1st,TM Dilshan,16,,WU Tharanga,7,Sri Lanka,Pakistan,26,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
22,3.4,0,Mohammad Asif,2010-06-15,1st,TM Dilshan,16,,WU Tharanga,7,Sri Lanka,Pakistan,26,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
23,3.5,0,Mohammad Asif,2010-06-15,1st,TM Dilshan,16,,WU Tharanga,7,Sri Lanka,Pakistan,26,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
24,3.6,4,Mohammad Asif,2010-06-15,1st,TM Dilshan,16,,WU Tharanga,11,Sri Lanka,Pakistan,30,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
25,4.1,0,Shoaib Akhtar,2010-06-15,1st,WU Tharanga,11,,TM Dilshan,16,Sri Lanka,Pakistan,30,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
26,4.2,0,Shoaib Akhtar,2010-06-15,1st,WU Tharanga,11,,TM Dilshan,16,Sri Lanka,Pakistan,30,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
27,4.3,0,Shoaib Akhtar,2010-06-15,1st,WU Tharanga,11,,TM Dilshan,16,Sri Lanka,Pakistan,30,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
28,4.4,0,Shoaib Akhtar,2010-06-15,1st,WU Tharanga,11,,TM Dilshan,16,Sri Lanka,Pakistan,30,Sri Lanka,Rangiri Dambulla International Stadium,0,Sri Lanka
