,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,2,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,0,,H Masakadza,2,Bangladesh,Zimbabwe,2,Zimbabwe,Zohur Ahmed Chowdhury Stadium,0,Bangladesh
1,0.2,0,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,0,,H Masakadza,2,Bangladesh,Zimbabwe,2,Zimbabwe,Zohur Ahmed Chowdhury Stadium,0,Bangladesh
2,0.3,0,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,0,,H Masakadza,2,Bangladesh,Zimbabwe,2,Zimbabwe,Zohur Ahmed Chowdhury Stadium,0,Bangladesh
3,0.4,0,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,0,,H Masakadza,2,Bangladesh,Zimbabwe,2,Zimbabwe,Zohur Ahmed Chowdhury Stadium,0,Bangladesh
4,0.5,0,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,0,H Masakadza,H Masakadza,2,Bangladesh,Zimbabwe,2,Zimbabwe,Zohur Ahmed Chowdhury Stadium,1,Bangladesh
5,0.6,0,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,0,,BRM Taylor,0,Bangladesh,Zimbabwe,2,Zimbabwe,Zohur Ahmed Chowdhury Stadium,1,Bangladesh
6,1.1,1,Abdur Razzak,2009-11-03,1st,BRM Taylor,0,,MA Vermeulen,1,Bangladesh,Zimbabwe,3,Zimbabwe,Zohur Ahmed Chowdhury Stadium,1,Bangladesh
7,1.2,0,Abdur Razzak,2009-11-03,1st,MA Vermeulen,1,,BRM Taylor,0,Bangladesh,Zimbabwe,3,Zimbabwe,Zohur Ahmed Chowdhury Stadium,1,Bangladesh
8,1.3,0,Abdur Razzak,2009-11-03,1st,MA Vermeulen,1,BRM Taylor,BRM Taylor,0,Bangladesh,Zimbabwe,3,Zimbabwe,Zohur Ahmed Chowdhury Stadium,2,Bangladesh
9,1.4,0,Abdur Razzak,2009-11-03,1st,MA Vermeulen,1,,CK Coventry,0,Bangladesh,Zimbabwe,3,Zimbabwe,Zohur Ahmed Chowdhury Stadium,2,Bangladesh
10,1.5,0,Abdur Razzak,2009-11-03,1st,MA Vermeulen,1,,CK Coventry,0,Bangladesh,Zimbabwe,3,Zimbabwe,Zohur Ahmed Chowdhury Stadium,2,Bangladesh
11,1.6,1,Abdur Razzak,2009-11-03,1st,MA Vermeulen,1,,CK Coventry,1,Bangladesh,Zimbabwe,4,Zimbabwe,Zohur Ahmed Chowdhury Stadium,2,Bangladesh
12,2.1,0,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,1,,CK Coventry,1,Bangladesh,Zimbabwe,4,Zimbabwe,Zohur Ahmed Chowdhury Stadium,2,Bangladesh
13,2.2,0,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,1,,CK Coventry,1,Bangladesh,Zimbabwe,4,Zimbabwe,Zohur Ahmed Chowdhury Stadium,2,Bangladesh
14,2.3,0,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,1,CK Coventry,CK Coventry,1,Bangladesh,Zimbabwe,4,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
15,2.4,0,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,1,,MN Waller,0,Bangladesh,Zimbabwe,4,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
16,2.5,0,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,1,,MN Waller,0,Bangladesh,Zimbabwe,4,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
17,2.6,0,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,1,,MN Waller,0,Bangladesh,Zimbabwe,4,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
18,3.1,0,Abdur Razzak,2009-11-03,1st,MN Waller,0,,MA Vermeulen,1,Bangladesh,Zimbabwe,4,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
19,3.2,0,Abdur Razzak,2009-11-03,1st,MN Waller,0,,MA Vermeulen,1,Bangladesh,Zimbabwe,4,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
20,3.3,0,Abdur Razzak,2009-11-03,1st,MN Waller,0,,MA Vermeulen,1,Bangladesh,Zimbabwe,4,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
21,3.4,0,Abdur Razzak,2009-11-03,1st,MN Waller,0,,MA Vermeulen,1,Bangladesh,Zimbabwe,4,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
22,3.5,0,Abdur Razzak,2009-11-03,1st,MN Waller,0,,MA Vermeulen,1,Bangladesh,Zimbabwe,4,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
23,3.6,2,Abdur Razzak,2009-11-03,1st,MN Waller,0,,MA Vermeulen,3,Bangladesh,Zimbabwe,6,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
24,4.1,0,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,3,,MN Waller,0,Bangladesh,Zimbabwe,6,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
25,4.2,0,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,3,,MN Waller,0,Bangladesh,Zimbabwe,6,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
26,4.3,0,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,3,,MN Waller,0,Bangladesh,Zimbabwe,6,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
27,4.4,0,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,3,,MN Waller,0,Bangladesh,Zimbabwe,6,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
28,4.5,1,Nazmul Hossain,2009-11-03,1st,MA Vermeulen,3,,MN Waller,1,Bangladesh,Zimbabwe,7,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
29,4.6,0,Nazmul Hossain,2009-11-03,1st,MN Waller,1,,MA Vermeulen,3,Bangladesh,Zimbabwe,7,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
30,5.1,0,Abdur Razzak,2009-11-03,1st,MA Vermeulen,3,,MN Waller,1,Bangladesh,Zimbabwe,7,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
31,5.2,1,Abdur Razzak,2009-11-03,1st,MA Vermeulen,3,,MN Waller,2,Bangladesh,Zimbabwe,8,Zimbabwe,Zohur Ahmed Chowdhury Stadium,3,Bangladesh
32,5.3,0,Abdur Razzak,2009-11-03,1st,MN Waller,2,MA Vermeulen,MA Vermeulen,3,Bangladesh,Zimbabwe,8,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
33,5.4,0,Abdur Razzak,2009-11-03,1st,MN Waller,2,,S Matsikenyeri,0,Bangladesh,Zimbabwe,8,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
34,5.5,0,Abdur Razzak,2009-11-03,1st,MN Waller,2,,S Matsikenyeri,0,Bangladesh,Zimbabwe,8,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
35,5.6,0,Abdur Razzak,2009-11-03,1st,MN Waller,2,,S Matsikenyeri,0,Bangladesh,Zimbabwe,8,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
36,6.1,1,Nazmul Hossain,2009-11-03,1st,S Matsikenyeri,0,,MN Waller,3,Bangladesh,Zimbabwe,9,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
37,6.2,1,Nazmul Hossain,2009-11-03,1st,MN Waller,3,,S Matsikenyeri,1,Bangladesh,Zimbabwe,10,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
38,6.3,0,Nazmul Hossain,2009-11-03,1st,S Matsikenyeri,1,,MN Waller,3,Bangladesh,Zimbabwe,10,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
39,6.4,0,Nazmul Hossain,2009-11-03,1st,S Matsikenyeri,1,,MN Waller,3,Bangladesh,Zimbabwe,10,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
40,6.5,4,Nazmul Hossain,2009-11-03,1st,S Matsikenyeri,1,,MN Waller,7,Bangladesh,Zimbabwe,14,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
41,6.6,0,Nazmul Hossain,2009-11-03,1st,S Matsikenyeri,1,,MN Waller,7,Bangladesh,Zimbabwe,14,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
42,7.1,0,Abdur Razzak,2009-11-03,1st,MN Waller,7,,S Matsikenyeri,1,Bangladesh,Zimbabwe,14,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
43,7.2,0,Abdur Razzak,2009-11-03,1st,MN Waller,7,,S Matsikenyeri,1,Bangladesh,Zimbabwe,14,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
44,7.3,0,Abdur Razzak,2009-11-03,1st,MN Waller,7,,S Matsikenyeri,1,Bangladesh,Zimbabwe,14,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
45,7.4,0,Abdur Razzak,2009-11-03,1st,MN Waller,7,,S Matsikenyeri,1,Bangladesh,Zimbabwe,14,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
46,7.5,1,Abdur Razzak,2009-11-03,1st,MN Waller,7,,S Matsikenyeri,2,Bangladesh,Zimbabwe,15,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
47,7.6,0,Abdur Razzak,2009-11-03,1st,S Matsikenyeri,2,,MN Waller,7,Bangladesh,Zimbabwe,15,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
48,8.1,0,Nazmul Hossain,2009-11-03,1st,MN Waller,7,,S Matsikenyeri,2,Bangladesh,Zimbabwe,15,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
49,8.2,0,Nazmul Hossain,2009-11-03,1st,MN Waller,7,,S Matsikenyeri,2,Bangladesh,Zimbabwe,15,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
50,8.3,0,Nazmul Hossain,2009-11-03,1st,MN Waller,7,,S Matsikenyeri,2,Bangladesh,Zimbabwe,15,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
51,8.4,0,Nazmul Hossain,2009-11-03,1st,MN Waller,7,,S Matsikenyeri,2,Bangladesh,Zimbabwe,15,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
52,8.5,0,Nazmul Hossain,2009-11-03,1st,MN Waller,7,,S Matsikenyeri,2,Bangladesh,Zimbabwe,15,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
53,8.6,0,Nazmul Hossain,2009-11-03,1st,MN Waller,7,,S Matsikenyeri,2,Bangladesh,Zimbabwe,15,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
54,9.1,1,Abdur Razzak,2009-11-03,1st,S Matsikenyeri,2,,MN Waller,8,Bangladesh,Zimbabwe,16,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
55,9.2,1,Abdur Razzak,2009-11-03,1st,MN Waller,8,,S Matsikenyeri,3,Bangladesh,Zimbabwe,17,Zimbabwe,Zohur Ahmed Chowdhury Stadium,4,Bangladesh
