,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,CB Mpofu,2007-03-21,1st,Imran Nazir,0,,Kamran Akmal,0,Pakistan,Zimbabwe,0,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
1,0.2,0,CB Mpofu,2007-03-21,1st,Imran Nazir,0,,Kamran Akmal,0,Pakistan,Zimbabwe,0,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
2,0.3,0,CB Mpofu,2007-03-21,1st,Imran Nazir,0,,Kamran Akmal,0,Pakistan,Zimbabwe,0,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
3,0.4,0,CB Mpofu,2007-03-21,1st,Imran Nazir,0,,Kamran Akmal,0,Pakistan,Zimbabwe,0,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
4,0.5,0,CB Mpofu,2007-03-21,1st,Imran Nazir,0,,Kamran Akmal,0,Pakistan,Zimbabwe,0,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
5,0.6,0,CB Mpofu,2007-03-21,1st,Imran Nazir,0,,Kamran Akmal,0,Pakistan,Zimbabwe,0,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
6,1.1,0,T Mupariwa,2007-03-21,1st,Kamran Akmal,0,,Imran Nazir,0,Pakistan,Zimbabwe,0,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
7,1.2,1,T Mupariwa,2007-03-21,1st,Kamran Akmal,0,,Imran Nazir,1,Pakistan,Zimbabwe,1,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
8,1.3,1,T Mupariwa,2007-03-21,1st,Imran Nazir,1,,Kamran Akmal,1,Pakistan,Zimbabwe,2,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
9,1.4,0,T Mupariwa,2007-03-21,1st,Kamran Akmal,1,,Imran Nazir,1,Pakistan,Zimbabwe,2,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
10,1.5,0,T Mupariwa,2007-03-21,1st,Kamran Akmal,1,,Imran Nazir,1,Pakistan,Zimbabwe,2,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
11,1.6,0,T Mupariwa,2007-03-21,1st,Kamran Akmal,1,,Imran Nazir,1,Pakistan,Zimbabwe,2,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
12,2.1,2,CB Mpofu,2007-03-21,1st,Imran Nazir,1,,Kamran Akmal,3,Pakistan,Zimbabwe,4,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
13,2.2,0,CB Mpofu,2007-03-21,1st,Imran Nazir,1,,Kamran Akmal,3,Pakistan,Zimbabwe,5,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
14,2.3,1,CB Mpofu,2007-03-21,1st,Imran Nazir,1,,Kamran Akmal,4,Pakistan,Zimbabwe,6,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
15,2.4,0,CB Mpofu,2007-03-21,1st,Kamran Akmal,4,,Imran Nazir,1,Pakistan,Zimbabwe,6,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
16,2.5,4,CB Mpofu,2007-03-21,1st,Kamran Akmal,4,,Imran Nazir,5,Pakistan,Zimbabwe,10,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
17,2.6,2,CB Mpofu,2007-03-21,1st,Kamran Akmal,4,,Imran Nazir,7,Pakistan,Zimbabwe,12,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
18,2.7,4,CB Mpofu,2007-03-21,1st,Kamran Akmal,4,,Imran Nazir,11,Pakistan,Zimbabwe,16,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
19,3.1,1,T Mupariwa,2007-03-21,1st,Imran Nazir,11,,Kamran Akmal,5,Pakistan,Zimbabwe,17,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
20,3.2,0,T Mupariwa,2007-03-21,1st,Kamran Akmal,5,,Imran Nazir,11,Pakistan,Zimbabwe,17,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
21,3.3,1,T Mupariwa,2007-03-21,1st,Kamran Akmal,5,,Imran Nazir,12,Pakistan,Zimbabwe,18,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
22,3.4,1,T Mupariwa,2007-03-21,1st,Imran Nazir,12,,Kamran Akmal,6,Pakistan,Zimbabwe,19,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
23,3.5,0,T Mupariwa,2007-03-21,1st,Kamran Akmal,6,,Imran Nazir,12,Pakistan,Zimbabwe,19,Zimbabwe,"Sabina Park, Kingston",0,Pakistan
