,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,DW Steyn,2008-03-14,1st,Shahriar Nafees,0,,Tamim Iqbal,0,Bangladesh,South Africa,0,Bangladesh,Shere Bangla National Stadium,0,South Africa
1,0.2,0,DW Steyn,2008-03-14,1st,Shahriar Nafees,0,,Tamim Iqbal,0,Bangladesh,South Africa,0,Bangladesh,Shere Bangla National Stadium,0,South Africa
2,0.3,0,DW Steyn,2008-03-14,1st,Shahriar Nafees,0,,Tamim Iqbal,0,Bangladesh,South Africa,0,Bangladesh,Shere Bangla National Stadium,0,South Africa
3,0.4,1,DW Steyn,2008-03-14,1st,Shahriar Nafees,0,,Tamim Iqbal,1,Bangladesh,South Africa,1,Bangladesh,Shere Bangla National Stadium,0,South Africa
4,0.5,2,DW Steyn,2008-03-14,1st,Tamim Iqbal,1,,Shahriar Nafees,2,Bangladesh,South Africa,3,Bangladesh,Shere Bangla National Stadium,0,South Africa
5,0.6,0,DW Steyn,2008-03-14,1st,Tamim Iqbal,1,,Shahriar Nafees,2,Bangladesh,South Africa,3,Bangladesh,Shere Bangla National Stadium,0,South Africa
6,1.1,0,M Morkel,2008-03-14,1st,Shahriar Nafees,2,,Tamim Iqbal,1,Bangladesh,South Africa,3,Bangladesh,Shere Bangla National Stadium,0,South Africa
7,1.2,0,M Morkel,2008-03-14,1st,Shahriar Nafees,2,,Tamim Iqbal,1,Bangladesh,South Africa,3,Bangladesh,Shere Bangla National Stadium,0,South Africa
8,1.3,0,M Morkel,2008-03-14,1st,Shahriar Nafees,2,,Tamim Iqbal,1,Bangladesh,South Africa,3,Bangladesh,Shere Bangla National Stadium,0,South Africa
9,1.4,0,M Morkel,2008-03-14,1st,Shahriar Nafees,2,,Tamim Iqbal,1,Bangladesh,South Africa,3,Bangladesh,Shere Bangla National Stadium,0,South Africa
10,1.5,0,M Morkel,2008-03-14,1st,Shahriar Nafees,2,,Tamim Iqbal,1,Bangladesh,South Africa,3,Bangladesh,Shere Bangla National Stadium,0,South Africa
11,1.6,0,M Morkel,2008-03-14,1st,Shahriar Nafees,2,,Tamim Iqbal,1,Bangladesh,South Africa,3,Bangladesh,Shere Bangla National Stadium,0,South Africa
12,2.1,0,DW Steyn,2008-03-14,1st,Tamim Iqbal,1,,Shahriar Nafees,2,Bangladesh,South Africa,4,Bangladesh,Shere Bangla National Stadium,0,South Africa
13,2.2,0,DW Steyn,2008-03-14,1st,Tamim Iqbal,1,,Shahriar Nafees,2,Bangladesh,South Africa,4,Bangladesh,Shere Bangla National Stadium,0,South Africa
14,2.3,0,DW Steyn,2008-03-14,1st,Tamim Iqbal,1,,Shahriar Nafees,2,Bangladesh,South Africa,4,Bangladesh,Shere Bangla National Stadium,0,South Africa
15,2.4,1,DW Steyn,2008-03-14,1st,Tamim Iqbal,1,,Shahriar Nafees,3,Bangladesh,South Africa,5,Bangladesh,Shere Bangla National Stadium,0,South Africa
16,2.5,0,DW Steyn,2008-03-14,1st,Shahriar Nafees,3,,Tamim Iqbal,1,Bangladesh,South Africa,5,Bangladesh,Shere Bangla National Stadium,0,South Africa
17,2.6,0,DW Steyn,2008-03-14,1st,Shahriar Nafees,3,,Tamim Iqbal,1,Bangladesh,South Africa,5,Bangladesh,Shere Bangla National Stadium,0,South Africa
18,2.7,0,DW Steyn,2008-03-14,1st,Shahriar Nafees,3,,Tamim Iqbal,1,Bangladesh,South Africa,5,Bangladesh,Shere Bangla National Stadium,0,South Africa
19,3.1,0,M Morkel,2008-03-14,1st,Tamim Iqbal,1,,Shahriar Nafees,3,Bangladesh,South Africa,5,Bangladesh,Shere Bangla National Stadium,0,South Africa
20,3.2,0,M Morkel,2008-03-14,1st,Tamim Iqbal,1,,Shahriar Nafees,3,Bangladesh,South Africa,6,Bangladesh,Shere Bangla National Stadium,0,South Africa
21,3.3,0,M Morkel,2008-03-14,1st,Tamim Iqbal,1,,Shahriar Nafees,3,Bangladesh,South Africa,6,Bangladesh,Shere Bangla National Stadium,0,South Africa
22,3.4,0,M Morkel,2008-03-14,1st,Tamim Iqbal,1,,Shahriar Nafees,3,Bangladesh,South Africa,7,Bangladesh,Shere Bangla National Stadium,0,South Africa
23,3.5,0,M Morkel,2008-03-14,1st,Tamim Iqbal,1,,Shahriar Nafees,3,Bangladesh,South Africa,7,Bangladesh,Shere Bangla National Stadium,0,South Africa
24,3.6,0,M Morkel,2008-03-14,1st,Tamim Iqbal,1,,Shahriar Nafees,3,Bangladesh,South Africa,7,Bangladesh,Shere Bangla National Stadium,0,South Africa
25,3.7,4,M Morkel,2008-03-14,1st,Tamim Iqbal,1,,Shahriar Nafees,7,Bangladesh,South Africa,11,Bangladesh,Shere Bangla National Stadium,0,South Africa
26,3.8,0,M Morkel,2008-03-14,1st,Tamim Iqbal,1,,Shahriar Nafees,7,Bangladesh,South Africa,11,Bangladesh,Shere Bangla National Stadium,0,South Africa
27,4.1,0,DW Steyn,2008-03-14,1st,Shahriar Nafees,7,,Tamim Iqbal,1,Bangladesh,South Africa,11,Bangladesh,Shere Bangla National Stadium,0,South Africa
28,4.2,0,DW Steyn,2008-03-14,1st,Shahriar Nafees,7,,Tamim Iqbal,1,Bangladesh,South Africa,11,Bangladesh,Shere Bangla National Stadium,0,South Africa
29,4.3,0,DW Steyn,2008-03-14,1st,Shahriar Nafees,7,,Tamim Iqbal,1,Bangladesh,South Africa,11,Bangladesh,Shere Bangla National Stadium,0,South Africa
30,4.4,0,DW Steyn,2008-03-14,1st,Shahriar Nafees,7,,Tamim Iqbal,1,Bangladesh,South Africa,11,Bangladesh,Shere Bangla National Stadium,0,South Africa
31,4.5,0,DW Steyn,2008-03-14,1st,Shahriar Nafees,7,,Tamim Iqbal,1,Bangladesh,South Africa,11,Bangladesh,Shere Bangla National Stadium,0,South Africa
