,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,GA Elwiss,2011-10-25,1st,T Chetty,0,,SA Fritz,0,South Africa,England,0,England,Senwes Park,0,England
1,0.2,0,GA Elwiss,2011-10-25,1st,T Chetty,0,,SA Fritz,0,South Africa,England,0,England,Senwes Park,0,England
2,0.3,0,GA Elwiss,2011-10-25,1st,T Chetty,0,,SA Fritz,0,South Africa,England,0,England,Senwes Park,0,England
3,0.4,0,GA Elwiss,2011-10-25,1st,T Chetty,0,,SA Fritz,0,South Africa,England,0,England,Senwes Park,0,England
4,0.5,0,GA Elwiss,2011-10-25,1st,T Chetty,0,,SA Fritz,0,South Africa,England,0,England,Senwes Park,0,England
5,0.6,0,GA Elwiss,2011-10-25,1st,T Chetty,0,,SA Fritz,0,South Africa,England,0,England,Senwes Park,0,England
6,1.1,2,JL Gunn,2011-10-25,1st,SA Fritz,0,,T Chetty,2,South Africa,England,2,England,Senwes Park,0,England
7,1.2,0,JL Gunn,2011-10-25,1st,SA Fritz,0,,T Chetty,2,South Africa,England,3,England,Senwes Park,0,England
8,1.3,0,JL Gunn,2011-10-25,1st,SA Fritz,0,,T Chetty,2,South Africa,England,4,England,Senwes Park,0,England
9,1.4,0,JL Gunn,2011-10-25,1st,T Chetty,2,,SA Fritz,0,South Africa,England,4,England,Senwes Park,0,England
10,1.5,0,JL Gunn,2011-10-25,1st,T Chetty,2,,SA Fritz,0,South Africa,England,4,England,Senwes Park,0,England
11,1.6,0,JL Gunn,2011-10-25,1st,T Chetty,2,,SA Fritz,0,South Africa,England,4,England,Senwes Park,0,England
12,1.7,0,JL Gunn,2011-10-25,1st,T Chetty,2,,SA Fritz,0,South Africa,England,4,England,Senwes Park,0,England
13,2.1,0,GA Elwiss,2011-10-25,1st,SA Fritz,0,,T Chetty,2,South Africa,England,4,England,Senwes Park,0,England
14,2.2,4,GA Elwiss,2011-10-25,1st,SA Fritz,0,,T Chetty,6,South Africa,England,8,England,Senwes Park,0,England
15,2.3,0,GA Elwiss,2011-10-25,1st,SA Fritz,0,,T Chetty,6,South Africa,England,8,England,Senwes Park,0,England
16,2.4,1,GA Elwiss,2011-10-25,1st,SA Fritz,0,,T Chetty,7,South Africa,England,9,England,Senwes Park,0,England
17,2.5,1,GA Elwiss,2011-10-25,1st,T Chetty,7,,SA Fritz,1,South Africa,England,10,England,Senwes Park,0,England
18,2.6,2,GA Elwiss,2011-10-25,1st,SA Fritz,1,,T Chetty,9,South Africa,England,12,England,Senwes Park,0,England
19,3.1,2,JL Gunn,2011-10-25,1st,T Chetty,9,,SA Fritz,3,South Africa,England,14,England,Senwes Park,0,England
