,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,Sohail Tanvir,2008-01-30,1st,H Masakadza,0,,V Sibanda,0,Pakistan,Zimbabwe,0,Zimbabwe,Iqbal Stadium,0,Pakistan
1,0.2,0,Sohail Tanvir,2008-01-30,1st,H Masakadza,0,,V Sibanda,0,Pakistan,Zimbabwe,0,Zimbabwe,Iqbal Stadium,0,Pakistan
2,0.3,0,Sohail Tanvir,2008-01-30,1st,H Masakadza,0,,V Sibanda,0,Pakistan,Zimbabwe,0,Zimbabwe,Iqbal Stadium,0,Pakistan
3,0.4,0,Sohail Tanvir,2008-01-30,1st,H Masakadza,0,,V Sibanda,0,Pakistan,Zimbabwe,0,Zimbabwe,Iqbal Stadium,0,Pakistan
4,0.5,0,Sohail Tanvir,2008-01-30,1st,H Masakadza,0,,V Sibanda,0,Pakistan,Zimbabwe,0,Zimbabwe,Iqbal Stadium,0,Pakistan
5,0.6,0,Sohail Tanvir,2008-01-30,1st,H Masakadza,0,,V Sibanda,0,Pakistan,Zimbabwe,0,Zimbabwe,Iqbal Stadium,0,Pakistan
6,1.1,0,Kamran Hussain,2008-01-30,1st,V Sibanda,0,,H Masakadza,0,Pakistan,Zimbabwe,0,Zimbabwe,Iqbal Stadium,0,Pakistan
7,1.2,2,Kamran Hussain,2008-01-30,1st,V Sibanda,0,,H Masakadza,2,Pakistan,Zimbabwe,2,Zimbabwe,Iqbal Stadium,0,Pakistan
8,1.3,0,Kamran Hussain,2008-01-30,1st,V Sibanda,0,,H Masakadza,2,Pakistan,Zimbabwe,2,Zimbabwe,Iqbal Stadium,0,Pakistan
9,1.4,0,Kamran Hussain,2008-01-30,1st,V Sibanda,0,,H Masakadza,2,Pakistan,Zimbabwe,2,Zimbabwe,Iqbal Stadium,0,Pakistan
10,1.5,0,Kamran Hussain,2008-01-30,1st,V Sibanda,0,,H Masakadza,2,Pakistan,Zimbabwe,2,Zimbabwe,Iqbal Stadium,0,Pakistan
