,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,IK Pathan,2006-03-31,1st,MJ Prior,0,,AJ Strauss,0,India,England,0,England,Nahar Singh Stadium,0,India
1,0.2,1,IK Pathan,2006-03-31,1st,MJ Prior,0,,AJ Strauss,1,India,England,1,England,Nahar Singh Stadium,0,India
2,0.3,0,IK Pathan,2006-03-31,1st,AJ Strauss,1,,MJ Prior,0,India,England,1,England,Nahar Singh Stadium,0,India
3,0.4,0,IK Pathan,2006-03-31,1st,AJ Strauss,1,,MJ Prior,0,India,England,1,England,Nahar Singh Stadium,0,India
4,0.5,0,IK Pathan,2006-03-31,1st,AJ Strauss,1,,MJ Prior,0,India,England,1,England,Nahar Singh Stadium,0,India
5,0.6,1,IK Pathan,2006-03-31,1st,AJ Strauss,1,,MJ Prior,1,India,England,2,England,Nahar Singh Stadium,0,India
6,1.1,0,S Sreesanth,2006-03-31,1st,AJ Strauss,1,,MJ Prior,1,India,England,3,England,Nahar Singh Stadium,0,India
7,1.2,0,S Sreesanth,2006-03-31,1st,AJ Strauss,1,,MJ Prior,1,India,England,3,England,Nahar Singh Stadium,0,India
8,1.3,0,S Sreesanth,2006-03-31,1st,AJ Strauss,1,,MJ Prior,1,India,England,3,England,Nahar Singh Stadium,0,India
9,1.4,0,S Sreesanth,2006-03-31,1st,AJ Strauss,1,,MJ Prior,1,India,England,3,England,Nahar Singh Stadium,0,India
10,1.5,0,S Sreesanth,2006-03-31,1st,AJ Strauss,1,,MJ Prior,1,India,England,3,England,Nahar Singh Stadium,0,India
11,1.6,0,S Sreesanth,2006-03-31,1st,AJ Strauss,1,,MJ Prior,1,India,England,3,England,Nahar Singh Stadium,0,India
12,1.7,0,S Sreesanth,2006-03-31,1st,AJ Strauss,1,,MJ Prior,1,India,England,3,England,Nahar Singh Stadium,0,India
13,2.1,0,IK Pathan,2006-03-31,1st,MJ Prior,1,,AJ Strauss,1,India,England,3,England,Nahar Singh Stadium,0,India
14,2.2,0,IK Pathan,2006-03-31,1st,MJ Prior,1,,AJ Strauss,1,India,England,3,England,Nahar Singh Stadium,0,India
15,2.3,0,IK Pathan,2006-03-31,1st,MJ Prior,1,,AJ Strauss,1,India,England,3,England,Nahar Singh Stadium,0,India
16,2.4,0,IK Pathan,2006-03-31,1st,MJ Prior,1,,AJ Strauss,1,India,England,3,England,Nahar Singh Stadium,0,India
