,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,B Lee,2007-01-19,1st,MB Loye,0,,AJ Strauss,0,Australia,England,0,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
1,0.2,1,B Lee,2007-01-19,1st,MB Loye,0,,AJ Strauss,1,Australia,England,1,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
2,0.3,0,B Lee,2007-01-19,1st,AJ Strauss,1,,MB Loye,0,Australia,England,1,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
3,0.4,2,B Lee,2007-01-19,1st,AJ Strauss,1,,MB Loye,2,Australia,England,3,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
4,0.5,0,B Lee,2007-01-19,1st,AJ Strauss,1,,MB Loye,2,Australia,England,3,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
5,0.6,0,B Lee,2007-01-19,1st,AJ Strauss,1,,MB Loye,2,Australia,England,3,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
6,1.1,0,NW Bracken,2007-01-19,1st,MB Loye,2,,AJ Strauss,1,Australia,England,3,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
7,1.2,0,NW Bracken,2007-01-19,1st,MB Loye,2,,AJ Strauss,1,Australia,England,3,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
8,1.3,1,NW Bracken,2007-01-19,1st,MB Loye,2,,AJ Strauss,2,Australia,England,4,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
9,1.4,0,NW Bracken,2007-01-19,1st,AJ Strauss,2,,MB Loye,2,Australia,England,5,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
10,1.5,0,NW Bracken,2007-01-19,1st,MB Loye,2,,AJ Strauss,2,Australia,England,5,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
11,1.6,0,NW Bracken,2007-01-19,1st,MB Loye,2,,AJ Strauss,2,Australia,England,5,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
12,2.1,3,B Lee,2007-01-19,1st,AJ Strauss,2,,MB Loye,5,Australia,England,8,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
13,2.2,0,B Lee,2007-01-19,1st,MB Loye,5,,AJ Strauss,2,Australia,England,8,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
14,2.3,1,B Lee,2007-01-19,1st,MB Loye,5,,AJ Strauss,3,Australia,England,9,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
15,2.4,0,B Lee,2007-01-19,1st,AJ Strauss,3,,MB Loye,5,Australia,England,9,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
16,2.5,0,B Lee,2007-01-19,1st,AJ Strauss,3,,MB Loye,5,Australia,England,9,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
17,2.6,0,B Lee,2007-01-19,1st,AJ Strauss,3,,MB Loye,5,Australia,England,9,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
18,3.1,0,NW Bracken,2007-01-19,1st,MB Loye,5,,AJ Strauss,3,Australia,England,9,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
19,3.2,0,NW Bracken,2007-01-19,1st,MB Loye,5,,AJ Strauss,3,Australia,England,9,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
20,3.3,0,NW Bracken,2007-01-19,1st,MB Loye,5,,AJ Strauss,3,Australia,England,9,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
21,3.4,0,NW Bracken,2007-01-19,1st,MB Loye,5,,AJ Strauss,3,Australia,England,9,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
22,3.5,0,NW Bracken,2007-01-19,1st,MB Loye,5,,AJ Strauss,3,Australia,England,9,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
23,3.6,3,NW Bracken,2007-01-19,1st,MB Loye,5,,AJ Strauss,6,Australia,England,12,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
24,4.1,1,B Lee,2007-01-19,1st,MB Loye,5,,AJ Strauss,7,Australia,England,13,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
25,4.2,6,B Lee,2007-01-19,1st,AJ Strauss,7,,MB Loye,11,Australia,England,19,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
26,4.3,0,B Lee,2007-01-19,1st,AJ Strauss,7,,MB Loye,11,Australia,England,19,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
27,4.4,4,B Lee,2007-01-19,1st,AJ Strauss,7,,MB Loye,15,Australia,England,23,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
28,4.5,0,B Lee,2007-01-19,1st,AJ Strauss,7,,MB Loye,15,Australia,England,23,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
29,4.6,1,B Lee,2007-01-19,1st,AJ Strauss,7,,MB Loye,16,Australia,England,24,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
30,5.1,4,NW Bracken,2007-01-19,1st,AJ Strauss,7,,MB Loye,20,Australia,England,28,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
31,5.2,0,NW Bracken,2007-01-19,1st,AJ Strauss,7,,MB Loye,20,Australia,England,28,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
32,5.3,0,NW Bracken,2007-01-19,1st,AJ Strauss,7,,MB Loye,20,Australia,England,28,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
33,5.4,0,NW Bracken,2007-01-19,1st,AJ Strauss,7,,MB Loye,20,Australia,England,28,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
34,5.5,0,NW Bracken,2007-01-19,1st,AJ Strauss,7,,MB Loye,20,Australia,England,28,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
35,5.6,0,NW Bracken,2007-01-19,1st,AJ Strauss,7,,MB Loye,20,Australia,England,28,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
36,6.1,0,B Lee,2007-01-19,1st,MB Loye,20,,AJ Strauss,7,Australia,England,28,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
37,6.2,0,B Lee,2007-01-19,1st,MB Loye,20,,AJ Strauss,7,Australia,England,28,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
38,6.3,2,B Lee,2007-01-19,1st,MB Loye,20,,AJ Strauss,9,Australia,England,30,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
39,6.4,6,B Lee,2007-01-19,1st,MB Loye,20,,AJ Strauss,15,Australia,England,36,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
40,6.5,0,B Lee,2007-01-19,1st,MB Loye,20,,AJ Strauss,15,Australia,England,36,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
41,6.6,0,B Lee,2007-01-19,1st,MB Loye,20,,AJ Strauss,15,Australia,England,36,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
42,7.1,0,NW Bracken,2007-01-19,1st,AJ Strauss,15,,MB Loye,20,Australia,England,36,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
43,7.2,0,NW Bracken,2007-01-19,1st,AJ Strauss,15,,MB Loye,20,Australia,England,36,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
44,7.3,0,NW Bracken,2007-01-19,1st,AJ Strauss,15,,MB Loye,20,Australia,England,36,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
45,7.4,0,NW Bracken,2007-01-19,1st,AJ Strauss,15,,MB Loye,20,Australia,England,36,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
46,7.5,0,NW Bracken,2007-01-19,1st,AJ Strauss,15,,MB Loye,20,Australia,England,36,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
47,7.6,1,NW Bracken,2007-01-19,1st,AJ Strauss,15,,MB Loye,21,Australia,England,37,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
48,8.1,4,GD McGrath,2007-01-19,1st,AJ Strauss,15,,MB Loye,25,Australia,England,41,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
49,8.2,4,GD McGrath,2007-01-19,1st,AJ Strauss,15,,MB Loye,29,Australia,England,45,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
50,8.3,0,GD McGrath,2007-01-19,1st,AJ Strauss,15,,MB Loye,29,Australia,England,45,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
51,8.4,1,GD McGrath,2007-01-19,1st,AJ Strauss,15,,MB Loye,30,Australia,England,46,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
52,8.5,0,GD McGrath,2007-01-19,1st,MB Loye,30,,AJ Strauss,15,Australia,England,46,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
53,8.6,0,GD McGrath,2007-01-19,1st,MB Loye,30,,AJ Strauss,15,Australia,England,46,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
54,9.1,0,NW Bracken,2007-01-19,1st,AJ Strauss,15,,MB Loye,30,Australia,England,46,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
55,9.2,0,NW Bracken,2007-01-19,1st,AJ Strauss,15,,MB Loye,30,Australia,England,46,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
56,9.3,1,NW Bracken,2007-01-19,1st,AJ Strauss,15,,MB Loye,31,Australia,England,47,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
57,9.4,0,NW Bracken,2007-01-19,1st,MB Loye,31,,AJ Strauss,15,Australia,England,47,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
58,9.5,0,NW Bracken,2007-01-19,1st,MB Loye,31,,AJ Strauss,15,Australia,England,47,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
59,9.6,0,NW Bracken,2007-01-19,1st,MB Loye,31,,AJ Strauss,15,Australia,England,47,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
60,10.1,4,GD McGrath,2007-01-19,1st,AJ Strauss,15,,MB Loye,35,Australia,England,51,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
61,10.2,1,GD McGrath,2007-01-19,1st,AJ Strauss,15,,MB Loye,36,Australia,England,52,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
62,10.3,0,GD McGrath,2007-01-19,1st,MB Loye,36,,AJ Strauss,15,Australia,England,52,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
63,10.4,0,GD McGrath,2007-01-19,1st,MB Loye,36,,AJ Strauss,15,Australia,England,52,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
64,10.5,0,GD McGrath,2007-01-19,1st,MB Loye,36,,AJ Strauss,15,Australia,England,52,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
65,10.6,0,GD McGrath,2007-01-19,1st,MB Loye,36,,AJ Strauss,15,Australia,England,52,England,"Brisbane Cricket Ground, Woolloongabba",0,Australia
66,11.1,0,NW Bracken,2007-01-19,1st,AJ Strauss,15,MB Loye,MB Loye,36,Australia,England,52,England,"Brisbane Cricket Ground, Woolloongabba",1,Australia
67,11.2,0,NW Bracken,2007-01-19,1st,AJ Strauss,15,,IR Bell,0,Australia,England,52,England,"Brisbane Cricket Ground, Woolloongabba",1,Australia
68,11.3,0,NW Bracken,2007-01-19,1st,AJ Strauss,15,,IR Bell,0,Australia,England,52,England,"Brisbane Cricket Ground, Woolloongabba",1,Australia
69,11.4,1,NW Bracken,2007-01-19,1st,AJ Strauss,15,,IR Bell,1,Australia,England,53,England,"Brisbane Cricket Ground, Woolloongabba",1,Australia
70,11.5,2,NW Bracken,2007-01-19,1st,IR Bell,1,,AJ Strauss,17,Australia,England,55,England,"Brisbane Cricket Ground, Woolloongabba",1,Australia
71,11.6,1,NW Bracken,2007-01-19,1st,IR Bell,1,,AJ Strauss,18,Australia,England,56,England,"Brisbane Cricket Ground, Woolloongabba",1,Australia
72,12.1,0,GD McGrath,2007-01-19,1st,IR Bell,1,,AJ Strauss,18,Australia,England,56,England,"Brisbane Cricket Ground, Woolloongabba",1,Australia
73,12.2,0,GD McGrath,2007-01-19,1st,IR Bell,1,,AJ Strauss,18,Australia,England,56,England,"Brisbane Cricket Ground, Woolloongabba",1,Australia
74,12.3,0,GD McGrath,2007-01-19,1st,IR Bell,1,,AJ Strauss,18,Australia,England,56,England,"Brisbane Cricket Ground, Woolloongabba",1,Australia
75,12.4,0,GD McGrath,2007-01-19,1st,IR Bell,1,AJ Strauss,AJ Strauss,18,Australia,England,56,England,"Brisbane Cricket Ground, Woolloongabba",2,Australia
