,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,CB Mpofu,2009-11-10,1st,JH Kallis,0,,GC Smith,0,South Africa,Zimbabwe,0,Zimbabwe,SuperSport Park,0,South Africa
1,0.2,1,CB Mpofu,2009-11-10,1st,JH Kallis,0,,GC Smith,1,South Africa,Zimbabwe,1,Zimbabwe,SuperSport Park,0,South Africa
2,0.3,0,CB Mpofu,2009-11-10,1st,GC Smith,1,,JH Kallis,0,South Africa,Zimbabwe,1,Zimbabwe,SuperSport Park,0,South Africa
3,0.4,0,CB Mpofu,2009-11-10,1st,GC Smith,1,,JH Kallis,0,South Africa,Zimbabwe,1,Zimbabwe,SuperSport Park,0,South Africa
4,0.5,0,CB Mpofu,2009-11-10,1st,GC Smith,1,,JH Kallis,0,South Africa,Zimbabwe,1,Zimbabwe,SuperSport Park,0,South Africa
5,0.6,0,CB Mpofu,2009-11-10,1st,GC Smith,1,,JH Kallis,0,South Africa,Zimbabwe,1,Zimbabwe,SuperSport Park,0,South Africa
6,1.1,1,KM Jarvis,2009-11-10,1st,JH Kallis,0,,GC Smith,2,South Africa,Zimbabwe,2,Zimbabwe,SuperSport Park,0,South Africa
7,1.2,6,KM Jarvis,2009-11-10,1st,GC Smith,2,,JH Kallis,6,South Africa,Zimbabwe,8,Zimbabwe,SuperSport Park,0,South Africa
8,1.3,0,KM Jarvis,2009-11-10,1st,GC Smith,2,,JH Kallis,6,South Africa,Zimbabwe,8,Zimbabwe,SuperSport Park,0,South Africa
9,1.4,0,KM Jarvis,2009-11-10,1st,GC Smith,2,,JH Kallis,6,South Africa,Zimbabwe,8,Zimbabwe,SuperSport Park,0,South Africa
10,1.5,0,KM Jarvis,2009-11-10,1st,GC Smith,2,,JH Kallis,6,South Africa,Zimbabwe,8,Zimbabwe,SuperSport Park,0,South Africa
11,1.6,0,KM Jarvis,2009-11-10,1st,GC Smith,2,,JH Kallis,6,South Africa,Zimbabwe,8,Zimbabwe,SuperSport Park,0,South Africa
12,2.1,1,CB Mpofu,2009-11-10,1st,JH Kallis,6,,GC Smith,3,South Africa,Zimbabwe,9,Zimbabwe,SuperSport Park,0,South Africa
13,2.2,0,CB Mpofu,2009-11-10,1st,GC Smith,3,,JH Kallis,6,South Africa,Zimbabwe,9,Zimbabwe,SuperSport Park,0,South Africa
14,2.3,0,CB Mpofu,2009-11-10,1st,GC Smith,3,,JH Kallis,6,South Africa,Zimbabwe,9,Zimbabwe,SuperSport Park,0,South Africa
15,2.4,0,CB Mpofu,2009-11-10,1st,GC Smith,3,,JH Kallis,6,South Africa,Zimbabwe,9,Zimbabwe,SuperSport Park,0,South Africa
