,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,Syed Rasel,2007-07-25,1st,ST Jayasuriya,0,,WU Tharanga,0,Sri Lanka,Bangladesh,0,Bangladesh,R Premadasa Stadium,0,Sri Lanka
1,0.2,0,Syed Rasel,2007-07-25,1st,ST Jayasuriya,0,,WU Tharanga,0,Sri Lanka,Bangladesh,0,Bangladesh,R Premadasa Stadium,0,Sri Lanka
2,0.3,0,Syed Rasel,2007-07-25,1st,ST Jayasuriya,0,,WU Tharanga,0,Sri Lanka,Bangladesh,0,Bangladesh,R Premadasa Stadium,0,Sri Lanka
3,0.4,1,Syed Rasel,2007-07-25,1st,ST Jayasuriya,0,,WU Tharanga,1,Sri Lanka,Bangladesh,1,Bangladesh,R Premadasa Stadium,0,Sri Lanka
4,0.5,0,Syed Rasel,2007-07-25,1st,WU Tharanga,1,,ST Jayasuriya,0,Sri Lanka,Bangladesh,1,Bangladesh,R Premadasa Stadium,0,Sri Lanka
5,0.6,0,Syed Rasel,2007-07-25,1st,WU Tharanga,1,,ST Jayasuriya,0,Sri Lanka,Bangladesh,1,Bangladesh,R Premadasa Stadium,0,Sri Lanka
6,1.1,0,Shahadat Hossain,2007-07-25,1st,ST Jayasuriya,0,,WU Tharanga,1,Sri Lanka,Bangladesh,2,Bangladesh,R Premadasa Stadium,0,Sri Lanka
7,1.2,0,Shahadat Hossain,2007-07-25,1st,ST Jayasuriya,0,,WU Tharanga,1,Sri Lanka,Bangladesh,2,Bangladesh,R Premadasa Stadium,0,Sri Lanka
8,1.3,1,Shahadat Hossain,2007-07-25,1st,ST Jayasuriya,0,,WU Tharanga,2,Sri Lanka,Bangladesh,3,Bangladesh,R Premadasa Stadium,0,Sri Lanka
9,1.4,1,Shahadat Hossain,2007-07-25,1st,WU Tharanga,2,,ST Jayasuriya,1,Sri Lanka,Bangladesh,4,Bangladesh,R Premadasa Stadium,0,Sri Lanka
10,1.5,0,Shahadat Hossain,2007-07-25,1st,ST Jayasuriya,1,,WU Tharanga,2,Sri Lanka,Bangladesh,4,Bangladesh,R Premadasa Stadium,0,Sri Lanka
11,1.6,4,Shahadat Hossain,2007-07-25,1st,ST Jayasuriya,1,,WU Tharanga,6,Sri Lanka,Bangladesh,8,Bangladesh,R Premadasa Stadium,0,Sri Lanka
12,1.7,0,Shahadat Hossain,2007-07-25,1st,ST Jayasuriya,1,,WU Tharanga,6,Sri Lanka,Bangladesh,12,Bangladesh,R Premadasa Stadium,0,Sri Lanka
13,2.1,0,Syed Rasel,2007-07-25,1st,WU Tharanga,6,,ST Jayasuriya,1,Sri Lanka,Bangladesh,12,Bangladesh,R Premadasa Stadium,0,Sri Lanka
14,2.2,0,Syed Rasel,2007-07-25,1st,WU Tharanga,6,,ST Jayasuriya,1,Sri Lanka,Bangladesh,12,Bangladesh,R Premadasa Stadium,0,Sri Lanka
15,2.3,3,Syed Rasel,2007-07-25,1st,WU Tharanga,6,,ST Jayasuriya,4,Sri Lanka,Bangladesh,15,Bangladesh,R Premadasa Stadium,0,Sri Lanka
16,2.4,0,Syed Rasel,2007-07-25,1st,ST Jayasuriya,4,,WU Tharanga,6,Sri Lanka,Bangladesh,15,Bangladesh,R Premadasa Stadium,0,Sri Lanka
17,2.5,4,Syed Rasel,2007-07-25,1st,ST Jayasuriya,4,,WU Tharanga,10,Sri Lanka,Bangladesh,19,Bangladesh,R Premadasa Stadium,0,Sri Lanka
18,2.6,4,Syed Rasel,2007-07-25,1st,ST Jayasuriya,4,,WU Tharanga,14,Sri Lanka,Bangladesh,23,Bangladesh,R Premadasa Stadium,0,Sri Lanka
19,3.1,4,Shahadat Hossain,2007-07-25,1st,WU Tharanga,14,,ST Jayasuriya,8,Sri Lanka,Bangladesh,27,Bangladesh,R Premadasa Stadium,0,Sri Lanka
20,3.2,0,Shahadat Hossain,2007-07-25,1st,WU Tharanga,14,ST Jayasuriya,ST Jayasuriya,8,Sri Lanka,Bangladesh,27,Bangladesh,R Premadasa Stadium,1,Sri Lanka
21,3.3,1,Shahadat Hossain,2007-07-25,1st,WU Tharanga,14,,KC Sangakkara,1,Sri Lanka,Bangladesh,28,Bangladesh,R Premadasa Stadium,1,Sri Lanka
22,3.4,0,Shahadat Hossain,2007-07-25,1st,KC Sangakkara,1,,WU Tharanga,14,Sri Lanka,Bangladesh,28,Bangladesh,R Premadasa Stadium,1,Sri Lanka
23,3.5,0,Shahadat Hossain,2007-07-25,1st,KC Sangakkara,1,,WU Tharanga,14,Sri Lanka,Bangladesh,28,Bangladesh,R Premadasa Stadium,1,Sri Lanka
24,3.6,0,Shahadat Hossain,2007-07-25,1st,KC Sangakkara,1,,WU Tharanga,14,Sri Lanka,Bangladesh,29,Bangladesh,R Premadasa Stadium,1,Sri Lanka
25,4.1,0,Syed Rasel,2007-07-25,1st,KC Sangakkara,1,,WU Tharanga,14,Sri Lanka,Bangladesh,29,Bangladesh,R Premadasa Stadium,1,Sri Lanka
26,4.2,0,Syed Rasel,2007-07-25,1st,KC Sangakkara,1,,WU Tharanga,14,Sri Lanka,Bangladesh,29,Bangladesh,R Premadasa Stadium,1,Sri Lanka
27,4.3,0,Syed Rasel,2007-07-25,1st,KC Sangakkara,1,,WU Tharanga,14,Sri Lanka,Bangladesh,29,Bangladesh,R Premadasa Stadium,1,Sri Lanka
28,4.4,0,Syed Rasel,2007-07-25,1st,KC Sangakkara,1,WU Tharanga,WU Tharanga,14,Sri Lanka,Bangladesh,29,Bangladesh,R Premadasa Stadium,2,Sri Lanka
29,4.5,0,Syed Rasel,2007-07-25,1st,KC Sangakkara,1,,CK Kapugedera,0,Sri Lanka,Bangladesh,29,Bangladesh,R Premadasa Stadium,2,Sri Lanka
30,4.6,1,Syed Rasel,2007-07-25,1st,KC Sangakkara,1,,CK Kapugedera,1,Sri Lanka,Bangladesh,30,Bangladesh,R Premadasa Stadium,2,Sri Lanka
31,5.1,0,Shahadat Hossain,2007-07-25,1st,KC Sangakkara,1,,CK Kapugedera,1,Sri Lanka,Bangladesh,30,Bangladesh,R Premadasa Stadium,2,Sri Lanka
