,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,0,,Kamran Akmal,0,England,Pakistan,0,Pakistan,Headingley,0,England
1,0.2,0,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,0,,Kamran Akmal,0,England,Pakistan,1,Pakistan,Headingley,0,England
2,0.3,0,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,0,,Kamran Akmal,0,England,Pakistan,1,Pakistan,Headingley,0,England
3,0.4,0,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,0,,Kamran Akmal,0,England,Pakistan,3,Pakistan,Headingley,0,England
4,0.5,2,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,0,,Kamran Akmal,2,England,Pakistan,5,Pakistan,Headingley,0,England
5,0.6,0,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,0,,Kamran Akmal,2,England,Pakistan,5,Pakistan,Headingley,0,England
6,0.7,1,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,0,,Kamran Akmal,3,England,Pakistan,6,Pakistan,Headingley,0,England
7,1.1,0,JM Anderson,2010-09-12,1st,Mohammad Hafeez,0,,Kamran Akmal,3,England,Pakistan,6,Pakistan,Headingley,0,England
8,1.2,4,JM Anderson,2010-09-12,1st,Mohammad Hafeez,0,,Kamran Akmal,7,England,Pakistan,10,Pakistan,Headingley,0,England
9,1.3,0,JM Anderson,2010-09-12,1st,Mohammad Hafeez,0,,Kamran Akmal,7,England,Pakistan,10,Pakistan,Headingley,0,England
10,1.4,0,JM Anderson,2010-09-12,1st,Mohammad Hafeez,0,,Kamran Akmal,7,England,Pakistan,10,Pakistan,Headingley,0,England
11,1.5,0,JM Anderson,2010-09-12,1st,Mohammad Hafeez,0,,Kamran Akmal,7,England,Pakistan,10,Pakistan,Headingley,0,England
12,1.6,0,JM Anderson,2010-09-12,1st,Mohammad Hafeez,0,,Kamran Akmal,7,England,Pakistan,10,Pakistan,Headingley,0,England
13,2.1,1,TT Bresnan,2010-09-12,1st,Kamran Akmal,7,,Mohammad Hafeez,1,England,Pakistan,11,Pakistan,Headingley,0,England
14,2.2,0,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,1,,Kamran Akmal,7,England,Pakistan,11,Pakistan,Headingley,0,England
15,2.3,0,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,1,,Kamran Akmal,7,England,Pakistan,11,Pakistan,Headingley,0,England
16,2.4,0,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,1,,Kamran Akmal,7,England,Pakistan,11,Pakistan,Headingley,0,England
17,2.5,4,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,1,,Kamran Akmal,11,England,Pakistan,15,Pakistan,Headingley,0,England
18,2.6,4,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,1,,Kamran Akmal,15,England,Pakistan,19,Pakistan,Headingley,0,England
19,3.1,0,JM Anderson,2010-09-12,1st,Kamran Akmal,15,,Mohammad Hafeez,1,England,Pakistan,19,Pakistan,Headingley,0,England
20,3.2,0,JM Anderson,2010-09-12,1st,Kamran Akmal,15,,Mohammad Hafeez,1,England,Pakistan,19,Pakistan,Headingley,0,England
21,3.3,0,JM Anderson,2010-09-12,1st,Kamran Akmal,15,,Mohammad Hafeez,1,England,Pakistan,19,Pakistan,Headingley,0,England
22,3.4,0,JM Anderson,2010-09-12,1st,Kamran Akmal,15,,Mohammad Hafeez,1,England,Pakistan,19,Pakistan,Headingley,0,England
23,3.5,0,JM Anderson,2010-09-12,1st,Kamran Akmal,15,,Mohammad Hafeez,1,England,Pakistan,19,Pakistan,Headingley,0,England
24,3.6,0,JM Anderson,2010-09-12,1st,Kamran Akmal,15,,Mohammad Hafeez,1,England,Pakistan,19,Pakistan,Headingley,0,England
25,4.1,4,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,1,,Kamran Akmal,19,England,Pakistan,23,Pakistan,Headingley,0,England
26,4.2,0,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,1,,Kamran Akmal,19,England,Pakistan,23,Pakistan,Headingley,0,England
27,4.3,4,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,1,,Kamran Akmal,23,England,Pakistan,27,Pakistan,Headingley,0,England
28,4.4,0,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,1,,Kamran Akmal,23,England,Pakistan,27,Pakistan,Headingley,0,England
29,4.5,4,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,1,,Kamran Akmal,27,England,Pakistan,31,Pakistan,Headingley,0,England
30,4.6,0,TT Bresnan,2010-09-12,1st,Mohammad Hafeez,1,,Kamran Akmal,27,England,Pakistan,31,Pakistan,Headingley,0,England
31,5.1,0,JM Anderson,2010-09-12,1st,Kamran Akmal,27,,Mohammad Hafeez,1,England,Pakistan,31,Pakistan,Headingley,0,England
32,5.2,0,JM Anderson,2010-09-12,1st,Kamran Akmal,27,,Mohammad Hafeez,1,England,Pakistan,31,Pakistan,Headingley,0,England
33,5.3,2,JM Anderson,2010-09-12,1st,Kamran Akmal,27,,Mohammad Hafeez,3,England,Pakistan,33,Pakistan,Headingley,0,England
34,5.4,0,JM Anderson,2010-09-12,1st,Kamran Akmal,27,,Mohammad Hafeez,3,England,Pakistan,33,Pakistan,Headingley,0,England
35,5.5,0,JM Anderson,2010-09-12,1st,Kamran Akmal,27,,Mohammad Hafeez,3,England,Pakistan,33,Pakistan,Headingley,0,England
36,5.6,0,JM Anderson,2010-09-12,1st,Kamran Akmal,27,,Mohammad Hafeez,3,England,Pakistan,33,Pakistan,Headingley,0,England
37,6.1,2,SCJ Broad,2010-09-12,1st,Mohammad Hafeez,3,,Kamran Akmal,29,England,Pakistan,35,Pakistan,Headingley,0,England
38,6.2,4,SCJ Broad,2010-09-12,1st,Mohammad Hafeez,3,,Kamran Akmal,33,England,Pakistan,39,Pakistan,Headingley,0,England
39,6.3,2,SCJ Broad,2010-09-12,1st,Mohammad Hafeez,3,,Kamran Akmal,35,England,Pakistan,41,Pakistan,Headingley,0,England
