,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,Mudassar Bukhari,2011-03-03,1st,GC Smith,0,,HM Amla,0,Netherlands,South Africa,0,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
1,0.2,0,Mudassar Bukhari,2011-03-03,1st,GC Smith,0,,HM Amla,0,Netherlands,South Africa,0,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
2,0.3,4,Mudassar Bukhari,2011-03-03,1st,GC Smith,0,,HM Amla,4,Netherlands,South Africa,4,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
3,0.4,0,Mudassar Bukhari,2011-03-03,1st,GC Smith,0,,HM Amla,4,Netherlands,South Africa,4,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
4,0.5,0,Mudassar Bukhari,2011-03-03,1st,GC Smith,0,,HM Amla,4,Netherlands,South Africa,4,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
5,0.6,0,Mudassar Bukhari,2011-03-03,1st,GC Smith,0,,HM Amla,4,Netherlands,South Africa,4,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
6,1.1,1,BA Westdijk,2011-03-03,1st,HM Amla,4,,GC Smith,1,Netherlands,South Africa,5,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
7,1.2,4,BA Westdijk,2011-03-03,1st,GC Smith,1,,HM Amla,8,Netherlands,South Africa,9,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
8,1.3,0,BA Westdijk,2011-03-03,1st,GC Smith,1,,HM Amla,8,Netherlands,South Africa,9,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
9,1.4,0,BA Westdijk,2011-03-03,1st,GC Smith,1,,HM Amla,8,Netherlands,South Africa,9,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
10,1.5,0,BA Westdijk,2011-03-03,1st,GC Smith,1,,HM Amla,8,Netherlands,South Africa,9,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
11,1.6,0,BA Westdijk,2011-03-03,1st,GC Smith,1,,HM Amla,8,Netherlands,South Africa,9,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
12,2.1,0,Mudassar Bukhari,2011-03-03,1st,HM Amla,8,,GC Smith,1,Netherlands,South Africa,9,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
13,2.2,1,Mudassar Bukhari,2011-03-03,1st,HM Amla,8,,GC Smith,2,Netherlands,South Africa,10,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
14,2.3,0,Mudassar Bukhari,2011-03-03,1st,GC Smith,2,,HM Amla,8,Netherlands,South Africa,10,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
15,2.4,2,Mudassar Bukhari,2011-03-03,1st,GC Smith,2,,HM Amla,10,Netherlands,South Africa,12,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
16,2.5,1,Mudassar Bukhari,2011-03-03,1st,GC Smith,2,,HM Amla,11,Netherlands,South Africa,13,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
17,2.6,0,Mudassar Bukhari,2011-03-03,1st,HM Amla,11,,GC Smith,2,Netherlands,South Africa,13,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
18,3.1,4,BA Westdijk,2011-03-03,1st,GC Smith,2,,HM Amla,15,Netherlands,South Africa,17,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
19,3.2,1,BA Westdijk,2011-03-03,1st,GC Smith,2,,HM Amla,16,Netherlands,South Africa,18,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
20,3.3,0,BA Westdijk,2011-03-03,1st,HM Amla,16,,GC Smith,2,Netherlands,South Africa,18,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
21,3.4,2,BA Westdijk,2011-03-03,1st,HM Amla,16,,GC Smith,4,Netherlands,South Africa,20,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
22,3.5,3,BA Westdijk,2011-03-03,1st,HM Amla,16,,GC Smith,7,Netherlands,South Africa,23,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
23,3.6,0,BA Westdijk,2011-03-03,1st,GC Smith,7,,HM Amla,16,Netherlands,South Africa,23,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
24,4.1,0,Mudassar Bukhari,2011-03-03,1st,HM Amla,16,,GC Smith,7,Netherlands,South Africa,23,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
25,4.2,1,Mudassar Bukhari,2011-03-03,1st,HM Amla,16,,GC Smith,8,Netherlands,South Africa,24,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
26,4.3,1,Mudassar Bukhari,2011-03-03,1st,GC Smith,8,,HM Amla,17,Netherlands,South Africa,25,Netherlands,"Punjab Cricket Association Stadium, Mohali",0,South Africa
