,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,Mashrafe Mortaza,2007-04-15,1st,JP Bray,0,,WTS Porterfield,0,Bangladesh,Ireland,0,Ireland,"Kensington Oval, Bridgetown",0,Ireland
1,0.2,0,Mashrafe Mortaza,2007-04-15,1st,JP Bray,0,,WTS Porterfield,0,Bangladesh,Ireland,0,Ireland,"Kensington Oval, Bridgetown",0,Ireland
2,0.3,0,Mashrafe Mortaza,2007-04-15,1st,JP Bray,0,,WTS Porterfield,0,Bangladesh,Ireland,0,Ireland,"Kensington Oval, Bridgetown",0,Ireland
3,0.4,0,Mashrafe Mortaza,2007-04-15,1st,JP Bray,0,,WTS Porterfield,0,Bangladesh,Ireland,0,Ireland,"Kensington Oval, Bridgetown",0,Ireland
4,0.5,0,Mashrafe Mortaza,2007-04-15,1st,JP Bray,0,,WTS Porterfield,0,Bangladesh,Ireland,0,Ireland,"Kensington Oval, Bridgetown",0,Ireland
5,0.6,0,Mashrafe Mortaza,2007-04-15,1st,JP Bray,0,,WTS Porterfield,0,Bangladesh,Ireland,0,Ireland,"Kensington Oval, Bridgetown",0,Ireland
6,1.1,1,Shahadat Hossain,2007-04-15,1st,WTS Porterfield,0,,JP Bray,1,Bangladesh,Ireland,1,Ireland,"Kensington Oval, Bridgetown",0,Ireland
7,1.2,0,Shahadat Hossain,2007-04-15,1st,JP Bray,1,,WTS Porterfield,0,Bangladesh,Ireland,3,Ireland,"Kensington Oval, Bridgetown",0,Ireland
8,1.3,3,Shahadat Hossain,2007-04-15,1st,JP Bray,1,,WTS Porterfield,3,Bangladesh,Ireland,6,Ireland,"Kensington Oval, Bridgetown",0,Ireland
9,1.4,1,Shahadat Hossain,2007-04-15,1st,WTS Porterfield,3,,JP Bray,2,Bangladesh,Ireland,7,Ireland,"Kensington Oval, Bridgetown",0,Ireland
10,1.5,1,Shahadat Hossain,2007-04-15,1st,JP Bray,2,,WTS Porterfield,4,Bangladesh,Ireland,8,Ireland,"Kensington Oval, Bridgetown",0,Ireland
11,1.6,0,Shahadat Hossain,2007-04-15,1st,WTS Porterfield,4,,JP Bray,2,Bangladesh,Ireland,8,Ireland,"Kensington Oval, Bridgetown",0,Ireland
12,2.1,1,Mashrafe Mortaza,2007-04-15,1st,JP Bray,2,,WTS Porterfield,5,Bangladesh,Ireland,9,Ireland,"Kensington Oval, Bridgetown",0,Ireland
13,2.2,0,Mashrafe Mortaza,2007-04-15,1st,WTS Porterfield,5,,JP Bray,2,Bangladesh,Ireland,9,Ireland,"Kensington Oval, Bridgetown",0,Ireland
14,2.3,0,Mashrafe Mortaza,2007-04-15,1st,WTS Porterfield,5,,JP Bray,2,Bangladesh,Ireland,9,Ireland,"Kensington Oval, Bridgetown",0,Ireland
15,2.4,0,Mashrafe Mortaza,2007-04-15,1st,WTS Porterfield,5,,JP Bray,2,Bangladesh,Ireland,9,Ireland,"Kensington Oval, Bridgetown",0,Ireland
16,2.5,0,Mashrafe Mortaza,2007-04-15,1st,WTS Porterfield,5,,JP Bray,2,Bangladesh,Ireland,9,Ireland,"Kensington Oval, Bridgetown",0,Ireland
