,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,NW Bracken,2007-04-16,1st,ST Jayasuriya,0,,WU Tharanga,0,Australia,Sri Lanka,0,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
1,0.2,0,NW Bracken,2007-04-16,1st,ST Jayasuriya,0,,WU Tharanga,0,Australia,Sri Lanka,0,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
2,0.3,1,NW Bracken,2007-04-16,1st,ST Jayasuriya,0,,WU Tharanga,1,Australia,Sri Lanka,1,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
3,0.4,0,NW Bracken,2007-04-16,1st,WU Tharanga,1,,ST Jayasuriya,0,Australia,Sri Lanka,1,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
4,0.5,0,NW Bracken,2007-04-16,1st,WU Tharanga,1,,ST Jayasuriya,0,Australia,Sri Lanka,1,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
5,0.6,4,NW Bracken,2007-04-16,1st,WU Tharanga,1,,ST Jayasuriya,4,Australia,Sri Lanka,5,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
6,1.1,0,SW Tait,2007-04-16,1st,ST Jayasuriya,4,,WU Tharanga,1,Australia,Sri Lanka,5,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
7,1.2,0,SW Tait,2007-04-16,1st,ST Jayasuriya,4,,WU Tharanga,1,Australia,Sri Lanka,6,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
8,1.3,0,SW Tait,2007-04-16,1st,ST Jayasuriya,4,,WU Tharanga,1,Australia,Sri Lanka,11,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
9,1.4,1,SW Tait,2007-04-16,1st,ST Jayasuriya,4,,WU Tharanga,2,Australia,Sri Lanka,12,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
10,1.5,1,SW Tait,2007-04-16,1st,WU Tharanga,2,,ST Jayasuriya,5,Australia,Sri Lanka,13,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
11,1.6,0,SW Tait,2007-04-16,1st,ST Jayasuriya,5,,WU Tharanga,2,Australia,Sri Lanka,13,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
12,1.7,1,SW Tait,2007-04-16,1st,ST Jayasuriya,5,,WU Tharanga,3,Australia,Sri Lanka,14,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
13,1.8,0,SW Tait,2007-04-16,1st,WU Tharanga,3,,ST Jayasuriya,5,Australia,Sri Lanka,14,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
14,2.1,0,NW Bracken,2007-04-16,1st,ST Jayasuriya,5,,WU Tharanga,3,Australia,Sri Lanka,14,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
15,2.2,0,NW Bracken,2007-04-16,1st,ST Jayasuriya,5,,WU Tharanga,3,Australia,Sri Lanka,14,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
16,2.3,1,NW Bracken,2007-04-16,1st,ST Jayasuriya,5,,WU Tharanga,4,Australia,Sri Lanka,15,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
17,2.4,0,NW Bracken,2007-04-16,1st,WU Tharanga,4,,ST Jayasuriya,5,Australia,Sri Lanka,16,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
18,2.5,0,NW Bracken,2007-04-16,1st,ST Jayasuriya,5,,WU Tharanga,4,Australia,Sri Lanka,16,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
19,2.6,0,NW Bracken,2007-04-16,1st,ST Jayasuriya,5,,WU Tharanga,4,Australia,Sri Lanka,16,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
20,3.1,4,SW Tait,2007-04-16,1st,WU Tharanga,4,,ST Jayasuriya,9,Australia,Sri Lanka,20,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
21,3.2,0,SW Tait,2007-04-16,1st,WU Tharanga,4,,ST Jayasuriya,9,Australia,Sri Lanka,20,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
22,3.3,0,SW Tait,2007-04-16,1st,WU Tharanga,4,,ST Jayasuriya,9,Australia,Sri Lanka,21,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
23,3.4,2,SW Tait,2007-04-16,1st,WU Tharanga,4,,ST Jayasuriya,11,Australia,Sri Lanka,23,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
24,3.5,1,SW Tait,2007-04-16,1st,WU Tharanga,4,,ST Jayasuriya,12,Australia,Sri Lanka,24,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
25,3.6,0,SW Tait,2007-04-16,1st,ST Jayasuriya,12,,WU Tharanga,4,Australia,Sri Lanka,24,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
26,3.7,1,SW Tait,2007-04-16,1st,ST Jayasuriya,12,,WU Tharanga,5,Australia,Sri Lanka,25,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
27,4.1,0,NW Bracken,2007-04-16,1st,ST Jayasuriya,12,,WU Tharanga,5,Australia,Sri Lanka,26,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
28,4.2,0,NW Bracken,2007-04-16,1st,WU Tharanga,5,,ST Jayasuriya,12,Australia,Sri Lanka,26,Sri Lanka,"National Cricket Stadium, St George's",0,Australia
29,4.3,0,NW Bracken,2007-04-16,1st,WU Tharanga,5,ST Jayasuriya,ST Jayasuriya,12,Australia,Sri Lanka,26,Sri Lanka,"National Cricket Stadium, St George's",1,Australia
30,4.4,0,NW Bracken,2007-04-16,1st,WU Tharanga,5,,KC Sangakkara,0,Australia,Sri Lanka,26,Sri Lanka,"National Cricket Stadium, St George's",1,Australia
31,4.5,0,NW Bracken,2007-04-16,1st,WU Tharanga,5,,KC Sangakkara,0,Australia,Sri Lanka,26,Sri Lanka,"National Cricket Stadium, St George's",1,Australia
32,4.6,0,NW Bracken,2007-04-16,1st,WU Tharanga,5,,KC Sangakkara,0,Australia,Sri Lanka,26,Sri Lanka,"National Cricket Stadium, St George's",1,Australia
33,5.1,0,GD McGrath,2007-04-16,1st,KC Sangakkara,0,,WU Tharanga,5,Australia,Sri Lanka,26,Sri Lanka,"National Cricket Stadium, St George's",1,Australia
34,5.2,1,GD McGrath,2007-04-16,1st,KC Sangakkara,0,,WU Tharanga,6,Australia,Sri Lanka,27,Sri Lanka,"National Cricket Stadium, St George's",1,Australia
35,5.3,0,GD McGrath,2007-04-16,1st,WU Tharanga,6,KC Sangakkara,KC Sangakkara,0,Australia,Sri Lanka,27,Sri Lanka,"National Cricket Stadium, St George's",2,Australia
36,5.4,0,GD McGrath,2007-04-16,1st,WU Tharanga,6,,DPMD Jayawardene,0,Australia,Sri Lanka,27,Sri Lanka,"National Cricket Stadium, St George's",2,Australia
37,5.5,0,GD McGrath,2007-04-16,1st,WU Tharanga,6,,DPMD Jayawardene,0,Australia,Sri Lanka,27,Sri Lanka,"National Cricket Stadium, St George's",2,Australia
38,5.6,0,GD McGrath,2007-04-16,1st,WU Tharanga,6,,DPMD Jayawardene,0,Australia,Sri Lanka,27,Sri Lanka,"National Cricket Stadium, St George's",2,Australia
39,6.1,0,NW Bracken,2007-04-16,1st,DPMD Jayawardene,0,,WU Tharanga,6,Australia,Sri Lanka,27,Sri Lanka,"National Cricket Stadium, St George's",2,Australia
40,6.2,0,NW Bracken,2007-04-16,1st,DPMD Jayawardene,0,,WU Tharanga,6,Australia,Sri Lanka,27,Sri Lanka,"National Cricket Stadium, St George's",2,Australia
41,6.3,0,NW Bracken,2007-04-16,1st,DPMD Jayawardene,0,,WU Tharanga,6,Australia,Sri Lanka,27,Sri Lanka,"National Cricket Stadium, St George's",2,Australia
