,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,JE Taylor,2006-10-08,1st,CJ Chibhabha,0,,TV Mufambisi,0,West Indies,Zimbabwe,0,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
1,0.2,4,JE Taylor,2006-10-08,1st,CJ Chibhabha,0,,TV Mufambisi,4,West Indies,Zimbabwe,4,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
2,0.3,0,JE Taylor,2006-10-08,1st,CJ Chibhabha,0,,TV Mufambisi,4,West Indies,Zimbabwe,4,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
3,0.4,1,JE Taylor,2006-10-08,1st,CJ Chibhabha,0,,TV Mufambisi,5,West Indies,Zimbabwe,5,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
4,0.5,0,JE Taylor,2006-10-08,1st,TV Mufambisi,5,,CJ Chibhabha,0,West Indies,Zimbabwe,5,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
5,0.6,0,JE Taylor,2006-10-08,1st,TV Mufambisi,5,,CJ Chibhabha,0,West Indies,Zimbabwe,5,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
6,1.1,0,IDR Bradshaw,2006-10-08,1st,CJ Chibhabha,0,,TV Mufambisi,5,West Indies,Zimbabwe,6,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
7,1.2,0,IDR Bradshaw,2006-10-08,1st,CJ Chibhabha,0,,TV Mufambisi,5,West Indies,Zimbabwe,6,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
8,1.3,1,IDR Bradshaw,2006-10-08,1st,CJ Chibhabha,0,,TV Mufambisi,6,West Indies,Zimbabwe,7,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
9,1.4,0,IDR Bradshaw,2006-10-08,1st,TV Mufambisi,6,,CJ Chibhabha,0,West Indies,Zimbabwe,7,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
10,1.5,0,IDR Bradshaw,2006-10-08,1st,TV Mufambisi,6,,CJ Chibhabha,0,West Indies,Zimbabwe,7,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
11,1.6,0,IDR Bradshaw,2006-10-08,1st,TV Mufambisi,6,,CJ Chibhabha,0,West Indies,Zimbabwe,8,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
12,1.7,0,IDR Bradshaw,2006-10-08,1st,CJ Chibhabha,0,,TV Mufambisi,6,West Indies,Zimbabwe,8,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
13,2.1,0,JE Taylor,2006-10-08,1st,TV Mufambisi,6,,CJ Chibhabha,0,West Indies,Zimbabwe,8,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
14,2.2,1,JE Taylor,2006-10-08,1st,TV Mufambisi,6,,CJ Chibhabha,1,West Indies,Zimbabwe,9,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
15,2.3,0,JE Taylor,2006-10-08,1st,CJ Chibhabha,1,,TV Mufambisi,6,West Indies,Zimbabwe,9,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
16,2.4,0,JE Taylor,2006-10-08,1st,CJ Chibhabha,1,,TV Mufambisi,6,West Indies,Zimbabwe,9,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
17,2.5,0,JE Taylor,2006-10-08,1st,CJ Chibhabha,1,,TV Mufambisi,6,West Indies,Zimbabwe,9,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
18,2.6,0,JE Taylor,2006-10-08,1st,CJ Chibhabha,1,,TV Mufambisi,6,West Indies,Zimbabwe,9,Zimbabwe,"Sardar Patel Stadium, Motera",0,West Indies
19,3.1,0,IDR Bradshaw,2006-10-08,1st,TV Mufambisi,6,CJ Chibhabha,CJ Chibhabha,1,West Indies,Zimbabwe,9,Zimbabwe,"Sardar Patel Stadium, Motera",1,West Indies
20,3.2,1,IDR Bradshaw,2006-10-08,1st,TV Mufambisi,6,,H Masakadza,1,West Indies,Zimbabwe,10,Zimbabwe,"Sardar Patel Stadium, Motera",1,West Indies
21,3.3,0,IDR Bradshaw,2006-10-08,1st,H Masakadza,1,,TV Mufambisi,6,West Indies,Zimbabwe,10,Zimbabwe,"Sardar Patel Stadium, Motera",1,West Indies
22,3.4,0,IDR Bradshaw,2006-10-08,1st,H Masakadza,1,,TV Mufambisi,6,West Indies,Zimbabwe,10,Zimbabwe,"Sardar Patel Stadium, Motera",1,West Indies
23,3.5,0,IDR Bradshaw,2006-10-08,1st,H Masakadza,1,,TV Mufambisi,6,West Indies,Zimbabwe,10,Zimbabwe,"Sardar Patel Stadium, Motera",1,West Indies
24,3.6,0,IDR Bradshaw,2006-10-08,1st,H Masakadza,1,,TV Mufambisi,6,West Indies,Zimbabwe,10,Zimbabwe,"Sardar Patel Stadium, Motera",1,West Indies
25,4.1,0,JE Taylor,2006-10-08,1st,TV Mufambisi,6,,H Masakadza,1,West Indies,Zimbabwe,10,Zimbabwe,"Sardar Patel Stadium, Motera",1,West Indies
26,4.2,0,JE Taylor,2006-10-08,1st,TV Mufambisi,6,,H Masakadza,1,West Indies,Zimbabwe,10,Zimbabwe,"Sardar Patel Stadium, Motera",1,West Indies
27,4.3,0,JE Taylor,2006-10-08,1st,TV Mufambisi,6,,H Masakadza,1,West Indies,Zimbabwe,10,Zimbabwe,"Sardar Patel Stadium, Motera",1,West Indies
28,4.4,0,JE Taylor,2006-10-08,1st,TV Mufambisi,6,H Masakadza,H Masakadza,1,West Indies,Zimbabwe,10,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
29,4.5,0,JE Taylor,2006-10-08,1st,TV Mufambisi,6,,BRM Taylor,0,West Indies,Zimbabwe,10,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
30,4.6,0,JE Taylor,2006-10-08,1st,TV Mufambisi,6,,BRM Taylor,0,West Indies,Zimbabwe,11,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
31,4.7,0,JE Taylor,2006-10-08,1st,TV Mufambisi,6,,BRM Taylor,0,West Indies,Zimbabwe,11,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
32,5.1,0,IDR Bradshaw,2006-10-08,1st,BRM Taylor,0,,TV Mufambisi,6,West Indies,Zimbabwe,11,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
33,5.2,0,IDR Bradshaw,2006-10-08,1st,BRM Taylor,0,,TV Mufambisi,6,West Indies,Zimbabwe,11,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
34,5.3,0,IDR Bradshaw,2006-10-08,1st,BRM Taylor,0,,TV Mufambisi,6,West Indies,Zimbabwe,12,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
35,5.4,0,IDR Bradshaw,2006-10-08,1st,BRM Taylor,0,,TV Mufambisi,6,West Indies,Zimbabwe,12,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
36,5.5,0,IDR Bradshaw,2006-10-08,1st,BRM Taylor,0,,TV Mufambisi,6,West Indies,Zimbabwe,12,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
37,5.6,1,IDR Bradshaw,2006-10-08,1st,BRM Taylor,0,,TV Mufambisi,7,West Indies,Zimbabwe,13,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
38,5.7,0,IDR Bradshaw,2006-10-08,1st,TV Mufambisi,7,,BRM Taylor,0,West Indies,Zimbabwe,13,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
39,6.1,2,JE Taylor,2006-10-08,1st,BRM Taylor,0,,TV Mufambisi,9,West Indies,Zimbabwe,15,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
40,6.2,0,JE Taylor,2006-10-08,1st,BRM Taylor,0,,TV Mufambisi,9,West Indies,Zimbabwe,15,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
41,6.3,3,JE Taylor,2006-10-08,1st,BRM Taylor,0,,TV Mufambisi,12,West Indies,Zimbabwe,18,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
42,6.4,0,JE Taylor,2006-10-08,1st,TV Mufambisi,12,,BRM Taylor,0,West Indies,Zimbabwe,18,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
43,6.5,1,JE Taylor,2006-10-08,1st,TV Mufambisi,12,,BRM Taylor,1,West Indies,Zimbabwe,19,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
44,6.6,4,JE Taylor,2006-10-08,1st,BRM Taylor,1,,TV Mufambisi,16,West Indies,Zimbabwe,23,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
45,7.1,0,IDR Bradshaw,2006-10-08,1st,TV Mufambisi,16,,BRM Taylor,1,West Indies,Zimbabwe,23,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
46,7.2,4,IDR Bradshaw,2006-10-08,1st,TV Mufambisi,16,,BRM Taylor,5,West Indies,Zimbabwe,27,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
47,7.3,0,IDR Bradshaw,2006-10-08,1st,TV Mufambisi,16,,BRM Taylor,5,West Indies,Zimbabwe,27,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
48,7.4,1,IDR Bradshaw,2006-10-08,1st,TV Mufambisi,16,,BRM Taylor,6,West Indies,Zimbabwe,28,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
49,7.5,0,IDR Bradshaw,2006-10-08,1st,BRM Taylor,6,,TV Mufambisi,16,West Indies,Zimbabwe,28,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
50,7.6,2,IDR Bradshaw,2006-10-08,1st,BRM Taylor,6,,TV Mufambisi,18,West Indies,Zimbabwe,30,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
51,8.1,0,JE Taylor,2006-10-08,1st,TV Mufambisi,18,,BRM Taylor,6,West Indies,Zimbabwe,30,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
52,8.2,1,JE Taylor,2006-10-08,1st,TV Mufambisi,18,,BRM Taylor,7,West Indies,Zimbabwe,31,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
53,8.3,0,JE Taylor,2006-10-08,1st,BRM Taylor,7,,TV Mufambisi,18,West Indies,Zimbabwe,31,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
54,8.4,0,JE Taylor,2006-10-08,1st,BRM Taylor,7,,TV Mufambisi,18,West Indies,Zimbabwe,31,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
55,8.5,0,JE Taylor,2006-10-08,1st,BRM Taylor,7,,TV Mufambisi,18,West Indies,Zimbabwe,31,Zimbabwe,"Sardar Patel Stadium, Motera",2,West Indies
56,8.6,0,JE Taylor,2006-10-08,1st,BRM Taylor,7,TV Mufambisi,TV Mufambisi,18,West Indies,Zimbabwe,31,Zimbabwe,"Sardar Patel Stadium, Motera",3,West Indies
57,9.1,0,IDR Bradshaw,2006-10-08,1st,S Matsikenyeri,0,,BRM Taylor,7,West Indies,Zimbabwe,31,Zimbabwe,"Sardar Patel Stadium, Motera",3,West Indies
58,9.2,0,IDR Bradshaw,2006-10-08,1st,S Matsikenyeri,0,,BRM Taylor,7,West Indies,Zimbabwe,31,Zimbabwe,"Sardar Patel Stadium, Motera",3,West Indies
59,9.3,0,IDR Bradshaw,2006-10-08,1st,S Matsikenyeri,0,,BRM Taylor,7,West Indies,Zimbabwe,31,Zimbabwe,"Sardar Patel Stadium, Motera",3,West Indies
60,9.4,0,IDR Bradshaw,2006-10-08,1st,S Matsikenyeri,0,BRM Taylor,BRM Taylor,7,West Indies,Zimbabwe,31,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
61,9.5,0,IDR Bradshaw,2006-10-08,1st,E Chigumbura,0,,S Matsikenyeri,0,West Indies,Zimbabwe,31,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
62,9.6,0,IDR Bradshaw,2006-10-08,1st,E Chigumbura,0,,S Matsikenyeri,0,West Indies,Zimbabwe,31,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
63,10.1,0,JE Taylor,2006-10-08,1st,S Matsikenyeri,0,,E Chigumbura,0,West Indies,Zimbabwe,32,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
64,10.2,0,JE Taylor,2006-10-08,1st,S Matsikenyeri,0,,E Chigumbura,0,West Indies,Zimbabwe,32,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
65,10.3,0,JE Taylor,2006-10-08,1st,S Matsikenyeri,0,,E Chigumbura,0,West Indies,Zimbabwe,32,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
66,10.4,0,JE Taylor,2006-10-08,1st,S Matsikenyeri,0,,E Chigumbura,0,West Indies,Zimbabwe,32,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
67,10.5,0,JE Taylor,2006-10-08,1st,S Matsikenyeri,0,,E Chigumbura,0,West Indies,Zimbabwe,32,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
68,10.6,0,JE Taylor,2006-10-08,1st,S Matsikenyeri,0,,E Chigumbura,0,West Indies,Zimbabwe,32,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
69,10.7,0,JE Taylor,2006-10-08,1st,S Matsikenyeri,0,,E Chigumbura,0,West Indies,Zimbabwe,32,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
70,11.1,0,IDR Bradshaw,2006-10-08,1st,E Chigumbura,0,,S Matsikenyeri,0,West Indies,Zimbabwe,32,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
71,11.2,0,IDR Bradshaw,2006-10-08,1st,E Chigumbura,0,,S Matsikenyeri,0,West Indies,Zimbabwe,32,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
72,11.3,0,IDR Bradshaw,2006-10-08,1st,E Chigumbura,0,,S Matsikenyeri,0,West Indies,Zimbabwe,32,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
73,11.4,0,IDR Bradshaw,2006-10-08,1st,E Chigumbura,0,,S Matsikenyeri,0,West Indies,Zimbabwe,32,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
74,11.5,1,IDR Bradshaw,2006-10-08,1st,E Chigumbura,0,,S Matsikenyeri,1,West Indies,Zimbabwe,33,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
75,11.6,0,IDR Bradshaw,2006-10-08,1st,S Matsikenyeri,1,,E Chigumbura,0,West Indies,Zimbabwe,33,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
76,12.1,0,DR Smith,2006-10-08,1st,E Chigumbura,0,,S Matsikenyeri,1,West Indies,Zimbabwe,33,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
77,12.2,4,DR Smith,2006-10-08,1st,E Chigumbura,0,,S Matsikenyeri,5,West Indies,Zimbabwe,37,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
78,12.3,2,DR Smith,2006-10-08,1st,E Chigumbura,0,,S Matsikenyeri,7,West Indies,Zimbabwe,39,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
79,12.4,0,DR Smith,2006-10-08,1st,E Chigumbura,0,,S Matsikenyeri,7,West Indies,Zimbabwe,39,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
80,12.5,0,DR Smith,2006-10-08,1st,E Chigumbura,0,,S Matsikenyeri,7,West Indies,Zimbabwe,39,Zimbabwe,"Sardar Patel Stadium, Motera",4,West Indies
81,12.6,0,DR Smith,2006-10-08,1st,E Chigumbura,0,S Matsikenyeri,S Matsikenyeri,7,West Indies,Zimbabwe,39,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
82,13.1,0,IDR Bradshaw,2006-10-08,1st,HP Rinke,0,,E Chigumbura,0,West Indies,Zimbabwe,39,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
83,13.2,0,IDR Bradshaw,2006-10-08,1st,HP Rinke,0,,E Chigumbura,0,West Indies,Zimbabwe,40,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
84,13.3,0,IDR Bradshaw,2006-10-08,1st,HP Rinke,0,,E Chigumbura,0,West Indies,Zimbabwe,40,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
85,13.4,0,IDR Bradshaw,2006-10-08,1st,HP Rinke,0,,E Chigumbura,0,West Indies,Zimbabwe,40,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
86,13.5,4,IDR Bradshaw,2006-10-08,1st,HP Rinke,0,,E Chigumbura,4,West Indies,Zimbabwe,44,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
87,13.6,0,IDR Bradshaw,2006-10-08,1st,HP Rinke,0,,E Chigumbura,4,West Indies,Zimbabwe,44,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
88,13.7,0,IDR Bradshaw,2006-10-08,1st,HP Rinke,0,,E Chigumbura,4,West Indies,Zimbabwe,44,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
89,14.1,0,DR Smith,2006-10-08,1st,E Chigumbura,4,,HP Rinke,0,West Indies,Zimbabwe,44,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
90,14.2,0,DR Smith,2006-10-08,1st,E Chigumbura,4,,HP Rinke,0,West Indies,Zimbabwe,44,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
91,14.3,1,DR Smith,2006-10-08,1st,E Chigumbura,4,,HP Rinke,1,West Indies,Zimbabwe,45,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
92,14.4,0,DR Smith,2006-10-08,1st,HP Rinke,1,,E Chigumbura,4,West Indies,Zimbabwe,45,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
93,14.5,0,DR Smith,2006-10-08,1st,HP Rinke,1,,E Chigumbura,4,West Indies,Zimbabwe,45,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
94,14.6,0,DR Smith,2006-10-08,1st,HP Rinke,1,,E Chigumbura,4,West Indies,Zimbabwe,46,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
95,14.7,0,DR Smith,2006-10-08,1st,HP Rinke,1,,E Chigumbura,4,West Indies,Zimbabwe,46,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
96,15.1,0,IDR Bradshaw,2006-10-08,1st,E Chigumbura,4,,HP Rinke,1,West Indies,Zimbabwe,46,Zimbabwe,"Sardar Patel Stadium, Motera",5,West Indies
97,15.2,0,IDR Bradshaw,2006-10-08,1st,E Chigumbura,4,HP Rinke,HP Rinke,1,West Indies,Zimbabwe,46,Zimbabwe,"Sardar Patel Stadium, Motera",6,West Indies
98,15.3,0,IDR Bradshaw,2006-10-08,1st,E Chigumbura,4,,P Utseya,0,West Indies,Zimbabwe,46,Zimbabwe,"Sardar Patel Stadium, Motera",6,West Indies
99,15.4,0,IDR Bradshaw,2006-10-08,1st,E Chigumbura,4,,P Utseya,0,West Indies,Zimbabwe,46,Zimbabwe,"Sardar Patel Stadium, Motera",6,West Indies
100,15.5,2,IDR Bradshaw,2006-10-08,1st,E Chigumbura,4,,P Utseya,2,West Indies,Zimbabwe,48,Zimbabwe,"Sardar Patel Stadium, Motera",6,West Indies
101,15.6,0,IDR Bradshaw,2006-10-08,1st,E Chigumbura,4,,P Utseya,2,West Indies,Zimbabwe,48,Zimbabwe,"Sardar Patel Stadium, Motera",6,West Indies
102,16.1,1,DR Smith,2006-10-08,1st,P Utseya,2,,E Chigumbura,5,West Indies,Zimbabwe,49,Zimbabwe,"Sardar Patel Stadium, Motera",6,West Indies
103,16.2,2,DR Smith,2006-10-08,1st,E Chigumbura,5,,P Utseya,4,West Indies,Zimbabwe,51,Zimbabwe,"Sardar Patel Stadium, Motera",6,West Indies
104,16.3,2,DR Smith,2006-10-08,1st,E Chigumbura,5,,P Utseya,6,West Indies,Zimbabwe,53,Zimbabwe,"Sardar Patel Stadium, Motera",6,West Indies
