,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,RP Singh,2008-06-28,1st,Nazimuddin,0,,Tamim Iqbal,0,Bangladesh,India,0,Bangladesh,National Stadium,0,India
1,0.2,0,RP Singh,2008-06-28,1st,Nazimuddin,0,,Tamim Iqbal,0,Bangladesh,India,0,Bangladesh,National Stadium,0,India
2,0.3,0,RP Singh,2008-06-28,1st,Nazimuddin,0,,Tamim Iqbal,0,Bangladesh,India,0,Bangladesh,National Stadium,0,India
3,0.4,4,RP Singh,2008-06-28,1st,Nazimuddin,0,,Tamim Iqbal,4,Bangladesh,India,4,Bangladesh,National Stadium,0,India
4,0.5,1,RP Singh,2008-06-28,1st,Nazimuddin,0,,Tamim Iqbal,5,Bangladesh,India,5,Bangladesh,National Stadium,0,India
5,0.6,0,RP Singh,2008-06-28,1st,Tamim Iqbal,5,,Nazimuddin,0,Bangladesh,India,5,Bangladesh,National Stadium,0,India
6,1.1,0,MS Gony,2008-06-28,1st,Nazimuddin,0,,Tamim Iqbal,5,Bangladesh,India,5,Bangladesh,National Stadium,0,India
7,1.2,2,MS Gony,2008-06-28,1st,Nazimuddin,0,,Tamim Iqbal,7,Bangladesh,India,7,Bangladesh,National Stadium,0,India
8,1.3,0,MS Gony,2008-06-28,1st,Nazimuddin,0,,Tamim Iqbal,7,Bangladesh,India,7,Bangladesh,National Stadium,0,India
9,1.4,1,MS Gony,2008-06-28,1st,Nazimuddin,0,,Tamim Iqbal,8,Bangladesh,India,8,Bangladesh,National Stadium,0,India
10,1.5,1,MS Gony,2008-06-28,1st,Tamim Iqbal,8,,Nazimuddin,1,Bangladesh,India,9,Bangladesh,National Stadium,0,India
11,1.6,1,MS Gony,2008-06-28,1st,Nazimuddin,1,,Tamim Iqbal,9,Bangladesh,India,10,Bangladesh,National Stadium,0,India
12,2.1,0,RP Singh,2008-06-28,1st,Nazimuddin,1,,Tamim Iqbal,9,Bangladesh,India,10,Bangladesh,National Stadium,0,India
13,2.2,0,RP Singh,2008-06-28,1st,Nazimuddin,1,,Tamim Iqbal,9,Bangladesh,India,10,Bangladesh,National Stadium,0,India
14,2.3,0,RP Singh,2008-06-28,1st,Nazimuddin,1,,Tamim Iqbal,9,Bangladesh,India,10,Bangladesh,National Stadium,0,India
15,2.4,0,RP Singh,2008-06-28,1st,Nazimuddin,1,,Tamim Iqbal,9,Bangladesh,India,10,Bangladesh,National Stadium,0,India
16,2.5,0,RP Singh,2008-06-28,1st,Nazimuddin,1,,Tamim Iqbal,9,Bangladesh,India,10,Bangladesh,National Stadium,0,India
17,2.6,0,RP Singh,2008-06-28,1st,Nazimuddin,1,,Tamim Iqbal,9,Bangladesh,India,10,Bangladesh,National Stadium,0,India
18,3.1,1,MS Gony,2008-06-28,1st,Tamim Iqbal,9,,Nazimuddin,2,Bangladesh,India,11,Bangladesh,National Stadium,0,India
19,3.2,2,MS Gony,2008-06-28,1st,Nazimuddin,2,,Tamim Iqbal,11,Bangladesh,India,13,Bangladesh,National Stadium,0,India
20,3.3,0,MS Gony,2008-06-28,1st,Nazimuddin,2,,Tamim Iqbal,11,Bangladesh,India,13,Bangladesh,National Stadium,0,India
21,3.4,0,MS Gony,2008-06-28,1st,Nazimuddin,2,,Tamim Iqbal,11,Bangladesh,India,13,Bangladesh,National Stadium,0,India
22,3.5,2,MS Gony,2008-06-28,1st,Nazimuddin,2,,Tamim Iqbal,13,Bangladesh,India,15,Bangladesh,National Stadium,0,India
23,3.6,0,MS Gony,2008-06-28,1st,Nazimuddin,2,,Tamim Iqbal,13,Bangladesh,India,15,Bangladesh,National Stadium,0,India
24,4.1,0,RP Singh,2008-06-28,1st,Tamim Iqbal,13,,Nazimuddin,2,Bangladesh,India,15,Bangladesh,National Stadium,0,India
25,4.2,0,RP Singh,2008-06-28,1st,Tamim Iqbal,13,,Nazimuddin,2,Bangladesh,India,15,Bangladesh,National Stadium,0,India
26,4.3,0,RP Singh,2008-06-28,1st,Tamim Iqbal,13,,Nazimuddin,2,Bangladesh,India,15,Bangladesh,National Stadium,0,India
27,4.4,4,RP Singh,2008-06-28,1st,Tamim Iqbal,13,,Nazimuddin,6,Bangladesh,India,19,Bangladesh,National Stadium,0,India
28,4.5,0,RP Singh,2008-06-28,1st,Tamim Iqbal,13,,Nazimuddin,6,Bangladesh,India,19,Bangladesh,National Stadium,0,India
29,4.6,0,RP Singh,2008-06-28,1st,Tamim Iqbal,13,Nazimuddin,Nazimuddin,6,Bangladesh,India,19,Bangladesh,National Stadium,1,India
30,5.1,0,MS Gony,2008-06-28,1st,Mohammad Ashraful,0,,Tamim Iqbal,13,Bangladesh,India,19,Bangladesh,National Stadium,1,India
