,Ball,Batsman Run,Bowler,Date,Innings,Non Striker,Non Striker Run,Player Out,Striker,Striker Run,Team 1,Team 2,Team Total,Toss,Venue,Wicket,Winner/Result
0,0.1,0,KMDN Kulasekara,2010-06-01,1st,BRM Taylor,0,,H Masakadza,0,Zimbabwe,Sri Lanka,0,Sri Lanka,Queens Sports Club,0,Sri Lanka
1,0.2,0,KMDN Kulasekara,2010-06-01,1st,BRM Taylor,0,,H Masakadza,0,Zimbabwe,Sri Lanka,0,Sri Lanka,Queens Sports Club,0,Sri Lanka
2,0.3,0,KMDN Kulasekara,2010-06-01,1st,BRM Taylor,0,,H Masakadza,0,Zimbabwe,Sri Lanka,0,Sri Lanka,Queens Sports Club,0,Sri Lanka
3,0.4,0,KMDN Kulasekara,2010-06-01,1st,BRM Taylor,0,,H Masakadza,0,Zimbabwe,Sri Lanka,1,Sri Lanka,Queens Sports Club,0,Sri Lanka
4,0.5,1,KMDN Kulasekara,2010-06-01,1st,H Masakadza,0,,BRM Taylor,1,Zimbabwe,Sri Lanka,2,Sri Lanka,Queens Sports Club,0,Sri Lanka
5,0.6,0,KMDN Kulasekara,2010-06-01,1st,BRM Taylor,1,,H Masakadza,0,Zimbabwe,Sri Lanka,2,Sri Lanka,Queens Sports Club,0,Sri Lanka
6,1.1,0,CRD Fernando,2010-06-01,1st,H Masakadza,0,,BRM Taylor,1,Zimbabwe,Sri Lanka,2,Sri Lanka,Queens Sports Club,0,Sri Lanka
7,1.2,0,CRD Fernando,2010-06-01,1st,H Masakadza,0,,BRM Taylor,1,Zimbabwe,Sri Lanka,2,Sri Lanka,Queens Sports Club,0,Sri Lanka
8,1.3,1,CRD Fernando,2010-06-01,1st,H Masakadza,0,,BRM Taylor,2,Zimbabwe,Sri Lanka,3,Sri Lanka,Queens Sports Club,0,Sri Lanka
9,1.4,1,CRD Fernando,2010-06-01,1st,BRM Taylor,2,,H Masakadza,1,Zimbabwe,Sri Lanka,4,Sri Lanka,Queens Sports Club,0,Sri Lanka
10,1.5,0,CRD Fernando,2010-06-01,1st,H Masakadza,1,BRM Taylor,BRM Taylor,2,Zimbabwe,Sri Lanka,4,Sri Lanka,Queens Sports Club,1,Sri Lanka
11,1.6,1,CRD Fernando,2010-06-01,1st,H Masakadza,1,,GA Lamb,1,Zimbabwe,Sri Lanka,5,Sri Lanka,Queens Sports Club,1,Sri Lanka
12,2.1,0,KMDN Kulasekara,2010-06-01,1st,H Masakadza,1,,GA Lamb,1,Zimbabwe,Sri Lanka,5,Sri Lanka,Queens Sports Club,1,Sri Lanka
13,2.2,2,KMDN Kulasekara,2010-06-01,1st,H Masakadza,1,,GA Lamb,3,Zimbabwe,Sri Lanka,7,Sri Lanka,Queens Sports Club,1,Sri Lanka
14,2.3,0,KMDN Kulasekara,2010-06-01,1st,H Masakadza,1,,GA Lamb,3,Zimbabwe,Sri Lanka,7,Sri Lanka,Queens Sports Club,1,Sri Lanka
15,2.4,1,KMDN Kulasekara,2010-06-01,1st,H Masakadza,1,,GA Lamb,4,Zimbabwe,Sri Lanka,8,Sri Lanka,Queens Sports Club,1,Sri Lanka
16,2.5,0,KMDN Kulasekara,2010-06-01,1st,GA Lamb,4,,H Masakadza,1,Zimbabwe,Sri Lanka,9,Sri Lanka,Queens Sports Club,1,Sri Lanka
17,2.6,0,KMDN Kulasekara,2010-06-01,1st,H Masakadza,1,,GA Lamb,4,Zimbabwe,Sri Lanka,9,Sri Lanka,Queens Sports Club,1,Sri Lanka
18,3.1,1,CRD Fernando,2010-06-01,1st,GA Lamb,4,,H Masakadza,2,Zimbabwe,Sri Lanka,10,Sri Lanka,Queens Sports Club,1,Sri Lanka
19,3.2,0,CRD Fernando,2010-06-01,1st,H Masakadza,2,,GA Lamb,4,Zimbabwe,Sri Lanka,10,Sri Lanka,Queens Sports Club,1,Sri Lanka
20,3.3,1,CRD Fernando,2010-06-01,1st,H Masakadza,2,,GA Lamb,5,Zimbabwe,Sri Lanka,11,Sri Lanka,Queens Sports Club,1,Sri Lanka
21,3.4,0,CRD Fernando,2010-06-01,1st,GA Lamb,5,,H Masakadza,2,Zimbabwe,Sri Lanka,11,Sri Lanka,Queens Sports Club,1,Sri Lanka
22,3.5,4,CRD Fernando,2010-06-01,1st,GA Lamb,5,,H Masakadza,6,Zimbabwe,Sri Lanka,15,Sri Lanka,Queens Sports Club,1,Sri Lanka
23,3.6,0,CRD Fernando,2010-06-01,1st,GA Lamb,5,,H Masakadza,6,Zimbabwe,Sri Lanka,15,Sri Lanka,Queens Sports Club,1,Sri Lanka
24,4.1,0,KMDN Kulasekara,2010-06-01,1st,H Masakadza,6,,GA Lamb,5,Zimbabwe,Sri Lanka,15,Sri Lanka,Queens Sports Club,1,Sri Lanka
25,4.2,0,KMDN Kulasekara,2010-06-01,1st,H Masakadza,6,,GA Lamb,5,Zimbabwe,Sri Lanka,15,Sri Lanka,Queens Sports Club,1,Sri Lanka
26,4.3,0,KMDN Kulasekara,2010-06-01,1st,H Masakadza,6,,GA Lamb,5,Zimbabwe,Sri Lanka,15,Sri Lanka,Queens Sports Club,1,Sri Lanka
27,4.4,0,KMDN Kulasekara,2010-06-01,1st,H Masakadza,6,,GA Lamb,5,Zimbabwe,Sri Lanka,15,Sri Lanka,Queens Sports Club,1,Sri Lanka
28,4.5,2,KMDN Kulasekara,2010-06-01,1st,H Masakadza,6,,GA Lamb,7,Zimbabwe,Sri Lanka,17,Sri Lanka,Queens Sports Club,1,Sri Lanka
29,4.6,1,KMDN Kulasekara,2010-06-01,1st,H Masakadza,6,,GA Lamb,8,Zimbabwe,Sri Lanka,18,Sri Lanka,Queens Sports Club,1,Sri Lanka
30,5.1,1,CRD Fernando,2010-06-01,1st,H Masakadza,6,,GA Lamb,9,Zimbabwe,Sri Lanka,19,Sri Lanka,Queens Sports Club,1,Sri Lanka
